totalFlips,clauses,tries,cb,ratio,flips,earlyRestarts,variables,lastRunEntropy,sat,entropy,flipsPerSecond
1432,2000,1,3.3000,4.0000,1432,0,500,0.8756,1,0.8756,314458.2925
1916,2000,1,3.3000,4.0000,1916,0,500,0.8445,1,0.8445,263688.8221
33602,2000,2,3.3000,4.0000,8602,0,500,0.7953,1,0.8260,40575.5990
34458,2000,2,3.3000,4.0000,9458,0,500,0.8234,1,0.7774,39756.1825
3019,2000,1,3.3000,4.0000,3019,0,500,0.8453,1,0.8453,193234.1904
87213,2000,4,3.3000,4.0000,12213,0,500,0.8492,1,0.8201,30109.8499
5167,2000,1,3.3000,4.0000,5167,0,500,0.8635,1,0.8635,130415.4268
10043,2000,1,3.3000,4.0000,10043,0,500,0.8703,1,0.8703,79735.1556
3002,2000,1,3.3000,4.0000,3002,0,500,0.8734,1,0.8734,192561.2785
11164,2000,1,3.3000,4.0000,11164,0,500,0.8848,1,0.8848,75009.9571
1879,2000,1,3.3000,4.0000,1879,0,500,0.8484,1,0.8484,272823.1184
10716,2000,1,3.3000,4.0000,10716,0,500,0.8246,1,0.8246,77478.7865
9358,2000,1,3.3000,4.0000,9358,0,500,0.8378,1,0.8378,82473.4834
38501,2000,2,3.3000,4.0000,13501,0,500,0.8763,1,0.8541,37813.5874
5671,2000,1,3.3000,4.0000,5671,0,500,0.8892,1,0.8892,123096.2869
4173,2000,1,3.3000,4.0000,4173,0,500,0.8829,1,0.8829,151351.8840
7300,2000,1,3.3000,4.0000,7300,0,500,0.7267,1,0.7267,97914.4641
13900,2000,1,3.3000,4.0000,13900,0,500,0.8366,1,0.8366,66007.3523
13412,2000,1,3.3000,4.0000,13412,0,500,0.8565,1,0.8565,67521.4317
20429,2000,1,3.3000,4.0000,20429,0,500,0.8364,1,0.8364,53330.2275
32070,2000,2,3.3000,4.0000,7070,0,500,0.8448,1,0.8453,40888.2702
7491,2000,1,3.3000,4.0000,7491,0,500,0.8489,1,0.8489,97093.4279
1744,2000,1,3.3000,4.0000,1744,0,500,0.8584,1,0.8584,279990.1809
18335,2000,1,3.3000,4.0000,18335,0,500,0.7987,1,0.7987,55710.0834
29721,2000,2,3.3000,4.0000,4721,0,500,0.8465,1,0.7734,41852.2623
21892,2000,1,3.3000,4.0000,21892,0,500,0.8577,1,0.8577,51386.7531
21552,2000,1,3.3000,4.0000,21552,0,500,0.8650,1,0.8650,52435.1922
65823,2000,3,3.3000,4.0000,15823,0,500,0.8592,1,0.8605,32771.9297
10193,2000,1,3.3000,4.0000,10193,0,500,0.8266,1,0.8266,82381.4303
9485,2000,1,3.3000,4.0000,9485,0,500,0.7499,1,0.7499,78923.5864
69549,2000,3,3.3000,4.0000,19549,0,500,0.8547,1,0.8228,31519.0311
83061,2000,4,3.3000,4.0000,8061,0,500,0.8476,1,0.7960,30376.2561
6322,2000,1,3.3000,4.0000,6322,0,500,0.8476,1,0.8476,112329.4331
24110,2000,1,3.3000,4.0000,24110,0,500,0.8836,1,0.8836,48242.0059
40153,2000,2,3.3000,4.0000,15153,0,500,0.8352,1,0.8513,37721.3498
20463,2000,1,3.3000,4.0000,20463,0,500,0.9023,1,0.9023,52124.6687
17331,2000,1,3.3000,4.0000,17331,0,500,0.7600,1,0.7600,54695.3641
3739,2000,1,3.3000,4.0000,3739,0,500,0.8653,1,0.8653,167742.7427
23573,2000,1,3.3000,4.0000,23573,0,500,0.8978,1,0.8978,48993.8800
68132,2000,3,3.3000,4.0000,18132,0,500,0.8787,1,0.8363,31902.1701
4813,2000,1,3.3000,4.0000,4813,0,500,0.7235,1,0.7235,142508.6502
2508,2000,1,3.3000,4.0000,2508,0,500,0.8791,1,0.8791,229657.9014
14765,2000,1,3.3000,4.0000,14765,0,500,0.8331,1,0.8331,62316.3605
64407,2000,3,3.3000,4.0000,14407,0,500,0.7875,1,0.7923,33338.2826
37592,2000,2,3.3000,4.0000,12592,0,500,0.8421,1,0.7916,38461.0244
8230,2000,1,3.3000,4.0000,8230,0,500,0.8345,1,0.8345,91756.6646
2852,2000,1,3.3000,4.0000,2852,0,500,0.8002,1,0.8002,195240.7339
6374,2000,1,3.3000,4.0000,6374,0,500,0.8456,1,0.8456,109973.2268
3978,2000,1,3.3000,4.0000,3978,0,500,0.8472,1,0.8472,156672.2112
1435,2000,1,3.3000,4.0000,1435,0,500,0.8477,1,0.8477,327183.9561
2164,2000,1,3.3000,4.0000,2164,0,500,0.8450,1,0.8450,242988.8584
5414,2000,1,3.3000,4.0000,5414,0,500,0.8450,1,0.8450,122022.0979
16092,2000,1,3.3000,4.0000,16092,0,500,0.7764,1,0.7764,59080.5363
5830,2000,1,3.3000,4.0000,5830,0,500,0.8953,1,0.8953,118556.4889
12065,2000,1,3.3000,4.0000,12065,0,500,0.8654,1,0.8654,71072.3483
10593,2000,1,3.3000,4.0000,10593,0,500,0.7704,1,0.7704,71569.2791
6262,2000,1,3.3000,4.0000,6262,0,500,0.8280,1,0.8280,112756.6425
13282,2000,1,3.3000,4.0000,13282,0,500,0.8584,1,0.8584,67574.2760
8619,2000,1,3.3000,4.0000,8619,0,500,0.8075,1,0.8075,88548.3054
233850,2000,10,3.3000,4.0000,8850,0,500,0.8730,1,0.8136,26412.8008
5257,2000,1,3.3000,4.0000,5257,0,500,0.7475,1,0.7475,134293.7495
8957,2000,1,3.3000,4.0000,8957,0,500,0.7989,1,0.7989,80523.2496
5686,2000,1,3.3000,4.0000,5686,0,500,0.8322,1,0.8322,115615.1891
28279,2000,2,3.3000,4.0000,3279,0,500,0.8313,1,0.8340,44364.9293
2632,2000,1,3.3000,4.0000,2632,0,500,0.8162,1,0.8162,210200.1544
38731,2000,2,3.3000,4.0000,13731,0,500,0.8384,1,0.8144,38034.2943
4404,2000,1,3.3000,4.0000,4404,0,500,0.7970,1,0.7970,145771.7504
6038,2000,1,3.3000,4.0000,6038,0,500,0.8153,1,0.8153,112400.9735
3995,2000,1,3.3000,4.0000,3995,0,500,0.8253,1,0.8253,152337.9770
22592,2000,1,3.3000,4.0000,22592,0,500,0.8637,1,0.8637,47162.8982
34831,2000,2,3.3000,4.0000,9831,0,500,0.8560,1,0.8524,40939.1813
15516,2000,1,3.3000,4.0000,15516,0,500,0.8455,1,0.8455,62186.5434
8537,2000,1,3.3000,4.0000,8537,0,500,0.7963,1,0.7963,89217.2475
5849,2000,1,3.3000,4.0000,5849,0,500,0.8627,1,0.8627,112993.0916
45857,2000,2,3.3000,4.0000,20857,0,500,0.8330,1,0.8376,36280.7238
31330,2000,2,3.3000,4.0000,6330,0,500,0.8095,1,0.8091,42063.7352
12505,2000,1,3.3000,4.0000,12505,0,500,0.8158,1,0.8158,70102.7925
9190,2000,1,3.3000,4.0000,9190,0,500,0.7687,1,0.7687,88522.6035
3005,2000,1,3.3000,4.0000,3005,0,500,0.8939,1,0.8939,192448.1260
38595,2000,2,3.3000,4.0000,13595,0,500,0.8991,1,0.8713,39418.8047
11901,2000,1,3.3000,4.0000,11901,0,500,0.7798,1,0.7798,69208.4373
20446,2000,1,3.3000,4.0000,20446,0,500,0.8451,1,0.8451,52188.4479
5933,2000,1,3.3000,4.0000,5933,0,500,0.8447,1,0.8447,116253.6149
31806,2000,2,3.3000,4.0000,6806,0,500,0.8651,1,0.8622,41905.7640
56073,2000,3,3.3000,4.0000,6073,0,500,0.8396,1,0.8322,32654.8776
10803,2000,1,3.3000,4.0000,10803,0,500,0.7053,1,0.7053,75511.6535
1772,2000,1,3.3000,4.0000,1772,0,500,0.8711,1,0.8711,279158.6865
57236,2000,3,3.3000,4.0000,7236,0,500,0.8221,1,0.7903,33339.4309
53624,2000,3,3.3000,4.0000,3624,0,500,0.8678,1,0.7948,33846.4246
111528,2000,5,3.3000,4.0000,11528,0,500,0.8592,1,0.8110,28613.2237
17500,2000,1,3.3000,4.0000,17500,0,500,0.8679,1,0.8679,58459.4224
155304,2000,7,3.3000,4.0000,5304,0,500,0.8850,1,0.8479,28721.3385
18250,2000,1,3.3000,4.0000,18250,0,500,0.8283,1,0.8283,60054.5075
4566,2000,1,3.3000,4.0000,4566,0,500,0.8262,1,0.8262,144035.6533
2227,2000,1,3.3000,4.0000,2227,0,500,0.8203,1,0.8203,245153.8782
3327,2000,1,3.3000,4.0000,3327,0,500,0.8500,1,0.8500,178393.5241
32239,2000,2,3.3000,4.0000,7239,0,500,0.8415,1,0.8595,42643.7235
15895,2000,1,3.3000,4.0000,15895,0,500,0.7510,1,0.7510,57370.6053
3603,2000,1,3.3000,4.0000,3603,0,500,0.8918,1,0.8918,168282.3669
1981,2000,1,3.3000,4.0000,1981,0,500,0.8104,1,0.8104,255756.2551
35509,2000,2,3.3000,4.0000,10509,0,500,0.8489,1,0.8555,40690.7711
6879,2000,1,3.3000,4.0000,6879,0,500,0.8092,1,0.8092,104478.5747
1935,2000,1,3.3000,4.0000,1935,0,500,0.8342,1,0.8342,264919.4579
11443,2000,1,3.3000,4.0000,11443,0,500,0.8724,1,0.8724,74292.2789
3313,2000,1,3.3000,4.0000,3313,0,500,0.8124,1,0.8124,176701.8014
3555,2000,1,3.3000,4.0000,3555,0,500,0.8546,1,0.8546,169203.2922
5390,2000,1,3.3000,4.0000,5390,0,500,0.7987,1,0.7987,123551.7670
6958,2000,1,3.3000,4.0000,6958,0,500,0.8476,1,0.8476,104118.8507
44349,2000,2,3.3000,4.0000,19349,0,500,0.8012,1,0.7819,37145.9574
10238,2000,1,3.3000,4.0000,10238,0,500,0.8821,1,0.8821,80054.8604
7961,2000,1,3.3000,4.0000,7961,0,500,0.8066,1,0.8066,92343.4280
8000000,2000,32,3.3000,4.0000,25000,0,500,0.7943,0,0.8347,26270.2016
2875,2000,1,3.3000,4.0000,2875,0,500,0.8552,1,0.8552,222614.0363
5214,2000,1,3.3000,4.0000,5214,0,500,0.8164,1,0.8164,130745.2882
9669,2000,1,3.3000,4.0000,9669,0,500,0.8563,1,0.8563,83210.1550
3897,2000,1,3.3000,4.0000,3897,0,500,0.8656,1,0.8656,160131.5938
32244,2000,2,3.3000,4.0000,7244,0,500,0.8975,1,0.8517,41815.4257
165262,2000,7,3.3000,4.0000,15262,0,500,0.9004,1,0.8493,27183.3318
18327,2000,1,3.3000,4.0000,18327,0,500,0.8000,1,0.8000,60399.1709
5503,2000,1,3.3000,4.0000,5503,0,500,0.8776,1,0.8776,128784.4536
70612,2000,3,3.3000,4.0000,20612,0,500,0.8237,1,0.8481,34399.8069
5949,2000,1,3.3000,4.0000,5949,0,500,0.8318,1,0.8318,114875.8799
7747,2000,1,3.3000,4.0000,7747,0,500,0.8270,1,0.8270,94977.6426
17140,2000,1,3.3000,4.0000,17140,0,500,0.9033,1,0.9033,58070.7701
14610,2000,1,3.3000,4.0000,14610,0,500,0.6525,1,0.6525,59461.9040
91737,2000,4,3.3000,4.0000,16737,0,500,0.8702,1,0.8241,29719.7748
54167,2000,3,3.3000,4.0000,4167,0,500,0.8015,1,0.8014,35343.4263
4721,2000,1,3.3000,4.0000,4721,0,500,0.8425,1,0.8425,146383.7166
3844,2000,1,3.3000,4.0000,3844,0,500,0.8272,1,0.8272,169977.7934
93273,2000,4,3.3000,4.0000,18273,0,500,0.7448,1,0.8098,29992.1190
110756,2000,5,3.3000,4.0000,10756,0,500,0.8529,1,0.8491,30676.4034
9866,2000,1,3.3000,4.0000,9866,0,500,0.8532,1,0.8532,87626.8461
5157,2000,1,3.3000,4.0000,5157,0,500,0.8255,1,0.8255,132236.4742
4598,2000,1,3.3000,4.0000,4598,0,500,0.8075,1,0.8075,138914.7920
13656,2000,1,3.3000,4.0000,13656,0,500,0.8179,1,0.8179,63424.4197
27539,2000,2,3.3000,4.0000,2539,0,500,0.8574,1,0.8561,44742.3607
3286,2000,1,3.3000,4.0000,3286,0,500,0.8530,1,0.8530,183562.1664
3470,2000,1,3.3000,4.0000,3470,0,500,0.8275,1,0.8275,171641.2319
1883,2000,1,3.3000,4.0000,1883,0,500,0.8796,1,0.8796,272695.4410
64487,2000,3,3.3000,4.0000,14487,0,500,0.8688,1,0.8328,31926.5426
2564,2000,1,3.3000,4.0000,2564,0,500,0.8724,1,0.8724,219005.2860
36178,2000,2,3.3000,4.0000,11178,0,500,0.8303,1,0.8372,39342.5283
12022,2000,1,3.3000,4.0000,12022,0,500,0.8671,1,0.8671,72061.6410
18706,2000,1,3.3000,4.0000,18706,0,500,0.8582,1,0.8582,55307.3952
143608,2000,6,3.3000,4.0000,18608,0,500,0.8237,1,0.8244,29030.3991
322789,2000,13,3.4000,4.0000,22789,0,500,0.8357,1,0.8091,25096.5844
23313,2000,1,3.4000,4.0000,23313,0,500,0.7212,1,0.7212,46333.6345
49875,2000,2,3.4000,4.0000,24875,0,500,0.8516,1,0.7965,35389.5041
58333,2000,3,3.4000,4.0000,8333,0,500,0.7724,1,0.8073,34821.8534
10103,2000,1,3.4000,4.0000,10103,0,500,0.8006,1,0.8006,74534.5928
5595,2000,1,3.4000,4.0000,5595,0,500,0.8087,1,0.8087,123731.4483
2943,2000,1,3.4000,4.0000,2943,0,500,0.8254,1,0.8254,194044.0413
3417,2000,1,3.4000,4.0000,3417,0,500,0.8426,1,0.8426,161993.5887
456237,2000,19,3.4000,4.0000,6237,0,500,0.7536,1,0.8242,24919.5156
51416,2000,3,3.4000,4.0000,1416,0,500,0.8618,1,0.8335,36687.9946
42316,2000,2,3.4000,4.0000,17316,0,500,0.7738,1,0.7707,39155.3258
6712,2000,1,3.4000,4.0000,6712,0,500,0.8368,1,0.8368,111043.4803
7789,2000,1,3.4000,4.0000,7789,0,500,0.6994,1,0.6994,94320.6366
47932,2000,2,3.4000,4.0000,22932,0,500,0.8507,1,0.7947,35846.6307
121727,2000,5,3.4000,4.0000,21727,0,500,0.8771,1,0.8231,28606.6024
4749,2000,1,3.4000,4.0000,4749,0,500,0.8005,1,0.8005,137340.9902
11251,2000,1,3.4000,4.0000,11251,0,500,0.8288,1,0.8288,74745.9261
12276,2000,1,3.4000,4.0000,12276,0,500,0.7910,1,0.7910,70034.0461
9119,2000,1,3.4000,4.0000,9119,0,500,0.8030,1,0.8030,83596.9613
7248,2000,1,3.4000,4.0000,7248,0,500,0.8160,1,0.8160,99481.9997
7392,2000,1,3.4000,4.0000,7392,0,500,0.7740,1,0.7740,98846.8958
135351,2000,6,3.4000,4.0000,10351,0,500,0.8912,1,0.8283,28006.7510
14360,2000,1,3.4000,4.0000,14360,0,500,0.8262,1,0.8262,62870.8092
4645,2000,1,3.4000,4.0000,4645,0,500,0.8230,1,0.8230,137144.0475
33585,2000,2,3.4000,4.0000,8585,0,500,0.8427,1,0.8044,39782.0242
6677,2000,1,3.4000,4.0000,6677,0,500,0.8138,1,0.8138,104388.7454
9122,2000,1,3.4000,4.0000,9122,0,500,0.8643,1,0.8643,85259.3954
94951,2000,4,3.4000,4.0000,19951,0,500,0.8749,1,0.8269,29578.1116
19414,2000,1,3.4000,4.0000,19414,0,500,0.8453,1,0.8453,53477.9130
16327,2000,1,3.4000,4.0000,16327,0,500,0.6890,1,0.6890,58514.1941
18700,2000,1,3.4000,4.0000,18700,0,500,0.8578,1,0.8578,55683.1081
14815,2000,1,3.4000,4.0000,14815,0,500,0.8479,1,0.8479,62479.2453
8743,2000,1,3.4000,4.0000,8743,0,500,0.8366,1,0.8366,88093.8449
87420,2000,4,3.4000,4.0000,12420,0,500,0.8435,1,0.8148,30376.6174
3799,2000,1,3.4000,4.0000,3799,0,500,0.8005,1,0.8005,166440.1304
9505,2000,1,3.4000,4.0000,9505,0,500,0.8814,1,0.8814,82310.0589
8528,2000,1,3.4000,4.0000,8528,0,500,0.8577,1,0.8577,90008.8741
91440,2000,4,3.4000,4.0000,16440,0,500,0.8619,1,0.7912,29642.5250
9454,2000,1,3.4000,4.0000,9454,0,500,0.8887,1,0.8887,84275.8319
45410,2000,2,3.4000,4.0000,20410,0,500,0.8691,1,0.8630,36663.8606
6335,2000,1,3.4000,4.0000,6335,0,500,0.8381,1,0.8381,110989.1905
29123,2000,2,3.4000,4.0000,4123,0,500,0.8438,1,0.8358,43650.1233
3563,2000,1,3.4000,4.0000,3563,0,500,0.8323,1,0.8323,168414.1420
13559,2000,1,3.4000,4.0000,13559,0,500,0.8445,1,0.8445,66466.1527
3191,2000,1,3.4000,4.0000,3191,0,500,0.8193,1,0.8193,162535.2401
210562,2000,9,3.4000,4.0000,10562,0,500,0.7918,1,0.8294,26499.6242
7750000,2000,31,3.4000,4.0000,25000,0,500,0.8426,0,0.7746,25485.6208
5827,2000,1,3.4000,4.0000,5827,0,500,0.8001,1,0.8001,133767.6556
10092,2000,1,3.4000,4.0000,10092,0,500,0.8263,1,0.8263,80934.6810
3402,2000,1,3.4000,4.0000,3402,0,500,0.8051,1,0.8051,179899.0347
8408,2000,1,3.4000,4.0000,8408,0,500,0.8388,1,0.8388,89441.3609
5564,2000,1,3.4000,4.0000,5564,0,500,0.7852,1,0.7852,122718.5164
3613,2000,1,3.4000,4.0000,3613,0,500,0.7869,1,0.7869,164898.4672
31176,2000,2,3.4000,4.0000,6176,0,500,0.7988,1,0.8051,41420.1781
13875,2000,1,3.4000,4.0000,13875,0,500,0.8141,1,0.8141,65514.0391
10017,2000,1,3.4000,4.0000,10017,0,500,0.8446,1,0.8446,80025.9048
2308,2000,1,3.4000,4.0000,2308,0,500,0.8573,1,0.8573,232251.4491
14265,2000,1,3.4000,4.0000,14265,0,500,0.8529,1,0.8529,65556.8178
45972,2000,2,3.4000,4.0000,20972,0,500,0.8226,1,0.8456,36449.2007
20188,2000,1,3.4000,4.0000,20188,0,500,0.8600,1,0.8600,52348.5765
55940,2000,3,3.4000,4.0000,5940,0,500,0.8106,1,0.7995,33742.2547
81761,2000,4,3.4000,4.0000,6761,0,500,0.8546,1,0.8161,30922.9047
9709,2000,1,3.4000,4.0000,9709,0,500,0.8573,1,0.8573,80458.9537
36949,2000,2,3.4000,4.0000,11949,0,500,0.7326,1,0.7588,39566.5557
14142,2000,1,3.4000,4.0000,14142,0,500,0.8189,1,0.8189,62582.3898
3031,2000,1,3.4000,4.0000,3031,0,500,0.8358,1,0.8358,186628.4883
48073,2000,2,3.4000,4.0000,23073,0,500,0.7547,1,0.7706,35438.0385
18766,2000,1,3.4000,4.0000,18766,0,500,0.8688,1,0.8688,54941.0743
9761,2000,1,3.4000,4.0000,9761,0,500,0.8533,1,0.8533,81926.7760
262325,2000,11,3.4000,4.0000,12325,0,500,0.8689,1,0.8156,25886.9241
36738,2000,2,3.4000,4.0000,11738,0,500,0.8172,1,0.8436,39485.7857
30362,2000,2,3.4000,4.0000,5362,0,500,0.8414,1,0.8542,41762.2378
4817,2000,1,3.4000,4.0000,4817,0,500,0.8357,1,0.8357,135966.9256
67794,2000,3,3.4000,4.0000,17794,0,500,0.8692,1,0.8460,32512.3114
7889,2000,1,3.4000,4.0000,7889,0,500,0.8026,1,0.8026,94660.0381
72736,2000,3,3.4000,4.0000,22736,0,500,0.7849,1,0.7788,31518.1001
70011,2000,3,3.4000,4.0000,20011,0,500,0.8300,1,0.7991,32544.1431
29495,2000,2,3.4000,4.0000,4495,0,500,0.8916,1,0.8118,42454.4882
13245,2000,1,3.4000,4.0000,13245,0,500,0.8297,1,0.8297,67493.3990
8405,2000,1,3.4000,4.0000,8405,0,500,0.8285,1,0.8285,90891.3974
13274,2000,1,3.4000,4.0000,13274,0,500,0.7949,1,0.7949,67522.8148
8685,2000,1,3.4000,4.0000,8685,0,500,0.8655,1,0.8655,89078.6359
39988,2000,2,3.4000,4.0000,14988,0,500,0.7897,1,0.8091,36449.0867
5495,2000,1,3.4000,4.0000,5495,0,500,0.7998,1,0.7998,122971.3221
14045,2000,1,3.4000,4.0000,14045,0,500,0.7742,1,0.7742,64729.2417
7750000,2000,31,3.4000,4.0000,25000,0,500,0.8710,0,0.8155,25425.6508
29710,2000,2,3.4000,4.0000,4710,0,500,0.8288,1,0.8348,45757.9445
5127,2000,1,3.4000,4.0000,5127,0,500,0.7940,1,0.7940,139285.5452
12692,2000,1,3.4000,4.0000,12692,0,500,0.8789,1,0.8789,68764.4355
135547,2000,6,3.4000,4.0000,10547,0,500,0.8362,1,0.8421,28123.2850
39243,2000,2,3.4000,4.0000,14243,0,500,0.8760,1,0.8366,38275.5073
8733,2000,1,3.4000,4.0000,8733,0,500,0.8427,1,0.8427,90081.6395
7750000,2000,31,3.4000,4.0000,25000,0,500,0.8826,0,0.8198,25302.0796
7136,2000,1,3.4000,4.0000,7136,0,500,0.8125,1,0.8125,110856.5518
34141,2000,2,3.4000,4.0000,9141,0,500,0.7560,1,0.7712,43922.4737
38106,2000,2,3.4000,4.0000,13106,0,500,0.8526,1,0.8605,40214.6072
14910,2000,1,3.4000,4.0000,14910,0,500,0.8414,1,0.8414,63085.6706
48902,2000,2,3.4000,4.0000,23902,0,500,0.6934,1,0.7702,34430.6865
40490,2000,2,3.4000,4.0000,15490,0,500,0.8648,1,0.8744,38518.8015
12601,2000,1,3.4000,4.0000,12601,0,500,0.8124,1,0.8124,68078.8165
54019,2000,3,3.4000,4.0000,4019,0,500,0.8384,1,0.7866,34638.7119
3404,2000,1,3.4000,4.0000,3404,0,500,0.8473,1,0.8473,170604.7612
4253,2000,1,3.4000,4.0000,4253,0,500,0.7689,1,0.7689,150035.6146
14912,2000,1,3.4000,4.0000,14912,0,500,0.8452,1,0.8452,62445.0720
157684,2000,7,3.4000,4.0000,7684,0,500,0.9083,1,0.8183,27351.0434
4366,2000,1,3.4000,4.0000,4366,0,500,0.7971,1,0.7971,147965.5551
2406,2000,1,3.4000,4.0000,2406,0,500,0.8648,1,0.8648,228636.1195
10375,2000,1,3.4000,4.0000,10375,0,500,0.8101,1,0.8101,77378.7411
13321,2000,1,3.4000,4.0000,13321,0,500,0.7967,1,0.7967,68126.4532
1542,2000,1,3.4000,4.0000,1542,0,500,0.8706,1,0.8706,312487.4508
33161,2000,2,3.4000,4.0000,8161,0,500,0.8157,1,0.7930,41692.7587
2887,2000,1,3.4000,4.0000,2887,0,500,0.8075,1,0.8075,202295.3347
11741,2000,1,3.4000,4.0000,11741,0,500,0.8399,1,0.8399,73142.8191
7710,2000,1,3.4000,4.0000,7710,0,500,0.8484,1,0.8484,97540.7052
2535,2000,1,3.4000,4.0000,2535,0,500,0.8201,1,0.8201,223359.3019
5973,2000,1,3.4000,4.0000,5973,0,500,0.7857,1,0.7857,115057.1103
34189,2000,2,3.4000,4.0000,9189,0,500,0.7837,1,0.8205,40153.9768
84177,2000,4,3.4000,4.0000,9177,0,500,0.8317,1,0.8520,30631.4093
22841,2000,1,3.4000,4.0000,22841,0,500,0.7861,1,0.7861,50658.1192
34599,2000,2,3.4000,4.0000,9599,0,500,0.7370,1,0.7719,40776.1719
5932,2000,1,3.4000,4.0000,5932,0,500,0.8459,1,0.8459,117245.0480
32031,2000,2,3.4000,4.0000,7031,0,500,0.8133,1,0.8326,42280.6342
14401,2000,1,3.4000,4.0000,14401,0,500,0.7835,1,0.7835,63773.1777
8012,2000,1,3.4000,4.0000,8012,0,500,0.7956,1,0.7956,93326.7483
13791,2000,1,3.4000,4.0000,13791,0,500,0.7738,1,0.7738,65858.4982
21156,2000,1,3.4000,4.0000,21156,0,500,0.7885,1,0.7885,51359.1470
9563,2000,1,3.4000,4.0000,9563,0,500,0.8425,1,0.8425,82682.8806
8453,2000,1,3.4000,4.0000,8453,0,500,0.8079,1,0.8079,91637.0880
18568,2000,1,3.4000,4.0000,18568,0,500,0.8142,1,0.8142,56035.8472
14298,2000,1,3.4000,4.0000,14298,0,500,0.7993,1,0.7993,67458.1951
56109,2000,3,3.4000,4.0000,6109,0,500,0.8343,1,0.8236,33785.8632
37703,2000,2,3.4000,4.0000,12703,0,500,0.8653,1,0.8133,38015.8235
33227,2000,2,3.4000,4.0000,8227,0,500,0.8610,1,0.8499,41654.2637
2338,2000,1,3.4000,4.0000,2338,0,500,0.8725,1,0.8725,236510.5922
12810,2000,1,3.4000,4.0000,12810,0,500,0.8381,1,0.8381,68693.2899
49707,2000,2,3.4000,4.0000,24707,0,500,0.8358,1,0.8130,34638.8041
16375,2000,1,3.4000,4.0000,16375,0,500,0.8818,1,0.8818,59267.8638
33738,2000,2,3.4000,4.0000,8738,0,500,0.8889,1,0.8128,40315.1555
18684,2000,1,3.4000,4.0000,18684,0,500,0.8584,1,0.8584,53288.5295
2395,2000,1,3.4000,4.0000,2395,0,500,0.8545,1,0.8545,227503.5799
1324,2000,1,3.4000,4.0000,1324,0,500,0.8386,1,0.8386,347940.3218
124987,2000,5,3.4000,4.0000,24987,0,500,0.8352,1,0.7963,28295.7900
58762,2000,3,3.4000,4.0000,8762,0,500,0.8718,1,0.8437,33544.8077
40073,2000,2,3.4000,4.0000,15073,0,500,0.8532,1,0.8252,39784.1508
20228,2000,1,3.4000,4.0000,20228,0,500,0.8238,1,0.8238,51804.2692
15591,2000,1,3.4000,4.0000,15591,0,500,0.7356,1,0.7356,56774.6118
4159,2000,1,3.4000,4.0000,4159,0,500,0.7808,1,0.7808,150993.4941
8963,2000,1,3.4000,4.0000,8963,0,500,0.7573,1,0.7573,85033.7845
297629,2000,12,3.4000,4.0000,22629,0,500,0.8303,1,0.8481,25931.4741
8064,2000,1,3.4000,4.0000,8064,0,500,0.8007,1,0.8007,97988.6308
2335,2000,1,3.4000,4.0000,2335,0,500,0.8415,1,0.8415,234776.1713
2108,2000,1,3.4000,4.0000,2108,0,500,0.7807,1,0.7807,264328.8228
27252,2000,2,3.4000,4.0000,2252,0,500,0.8575,1,0.7849,43552.0019
13653,2000,1,3.4000,4.0000,13653,0,500,0.8380,1,0.8380,66707.5796
2437,2000,1,3.4000,4.0000,2437,0,500,0.8615,1,0.8615,228169.0598
2720,2000,1,3.4000,4.0000,2720,0,500,0.7834,1,0.7834,209322.5315
4116,2000,1,3.4000,4.0000,4116,0,500,0.8389,1,0.8389,152960.4831
11118,2000,1,3.4000,4.0000,11118,0,500,0.8337,1,0.8337,74963.8501
16356,2000,1,3.4000,4.0000,16356,0,500,0.8264,1,0.8264,59298.4054
9948,2000,1,3.4000,4.0000,9948,0,500,0.8406,1,0.8406,82421.6500
219358,2000,9,3.4000,4.0000,19358,0,500,0.9027,1,0.8456,26765.9581
145924,2000,6,3.4000,4.0000,20924,0,500,0.7814,1,0.8093,29070.6177
16919,2000,1,3.4000,4.0000,16919,0,500,0.7051,1,0.7051,61934.1538
37120,2000,2,3.4000,4.0000,12120,0,500,0.8245,1,0.8003,42918.6164
9225,2000,1,3.4000,4.0000,9225,0,500,0.8032,1,0.8032,86274.5425
30514,2000,2,3.4000,4.0000,5514,0,500,0.8273,1,0.8026,43170.6915
23103,2000,1,3.4000,4.0000,23103,0,500,0.8432,1,0.8432,48413.5329
5459,2000,1,3.4000,4.0000,5459,0,500,0.8180,1,0.8180,123602.0193
2760,2000,1,3.4000,4.0000,2760,0,500,0.8691,1,0.8691,204943.4000
19377,2000,1,3.4000,4.0000,19377,0,500,0.8445,1,0.8445,53109.9834
32349,2000,2,3.4000,4.0000,7349,0,500,0.7700,1,0.7357,41296.8394
236519,2000,10,3.4000,4.0000,11519,0,500,0.8669,1,0.7982,26886.4995
13291,2000,1,3.4000,4.0000,13291,0,500,0.7805,1,0.7805,68813.0836
29008,2000,2,3.4000,4.0000,4008,0,500,0.8618,1,0.8039,43227.4082
2397,2000,1,3.4000,4.0000,2397,0,500,0.8691,1,0.8691,227618.4364
16082,2000,1,3.4000,4.0000,16082,0,500,0.8423,1,0.8423,58655.8633
38565,2000,2,3.4000,4.0000,13565,0,500,0.8581,1,0.8738,39355.9897
16700,2000,1,3.4000,4.0000,16700,0,500,0.8629,1,0.8629,58989.9859
6679,2000,1,3.4000,4.0000,6679,0,500,0.8004,1,0.8004,105249.5573
