flips,sat,earlyRestarts,entropy,lastRunEntropy,totalFlips,flipsPerSecond,ratio,clauses,variables,tries,cb
4166,1,0,0.8583,0.8583,4166,150272.7937,4.0000,2000,500,1,2.7000
9225,1,0,0.8909,0.8909,9225,83589.4322,4.0000,2000,500,1,2.7000
1775,1,0,0.8669,0.8669,1775,281094.2398,4.0000,2000,500,1,2.7000
4237,1,0,0.8947,0.8947,4237,148813.3124,4.0000,2000,500,1,2.7000
19166,1,0,0.8697,0.8697,19166,52404.8615,4.0000,2000,500,1,2.7000
7394,1,0,0.8920,0.8920,7394,95361.2193,4.0000,2000,500,1,2.7000
4518,1,0,0.8434,0.8434,4518,143302.3120,4.0000,2000,500,1,2.7000
5098,1,0,0.8831,0.8831,5098,126855.0281,4.0000,2000,500,1,2.7000
7552,1,0,0.8827,0.8827,7552,94356.8757,4.0000,2000,500,1,2.7000
22427,1,0,0.8678,0.8678,22427,47827.4834,4.0000,2000,500,1,2.7000
19239,1,0,0.8893,0.9306,119239,27708.0866,4.0000,2000,500,5,2.7000
4600,1,0,0.8937,0.8767,29600,41615.8903,4.0000,2000,500,2,2.7000
21471,1,0,0.8455,0.8410,46471,34333.7978,4.0000,2000,500,2,2.7000
9286,1,0,0.8911,0.8911,9286,85126.0008,4.0000,2000,500,1,2.7000
4497,1,0,0.8905,0.8597,29497,42147.1129,4.0000,2000,500,2,2.7000
6104,1,0,0.8873,0.8873,6104,113206.0159,4.0000,2000,500,1,2.7000
5231,1,0,0.8653,0.8653,5231,125930.3442,4.0000,2000,500,1,2.7000
14723,1,0,0.8924,0.8833,39723,37875.3715,4.0000,2000,500,2,2.7000
12183,1,0,0.9041,0.9041,12183,67034.1120,4.0000,2000,500,1,2.7000
2855,1,0,0.8832,0.8832,2855,199046.8464,4.0000,2000,500,1,2.7000
17425,1,0,0.9176,0.9176,17425,57373.8364,4.0000,2000,500,1,2.7000
13787,1,0,0.9145,0.9145,13787,65202.4190,4.0000,2000,500,1,2.7000
5393,1,0,0.7958,0.7958,5393,121700.3651,4.0000,2000,500,1,2.7000
5736,1,0,0.8312,0.8312,5736,114359.0244,4.0000,2000,500,1,2.7000
21005,1,0,0.8319,0.8319,21005,51123.3922,4.0000,2000,500,1,2.7000
2313,1,0,0.8855,0.8855,2313,233849.2891,4.0000,2000,500,1,2.7000
5184,1,0,0.8733,0.8756,30184,42152.2660,4.0000,2000,500,2,2.7000
4014,1,0,0.8677,0.8677,4014,153307.1588,4.0000,2000,500,1,2.7000
17972,1,0,0.8877,0.8877,17972,50331.2263,4.0000,2000,500,1,2.7000
14593,1,0,0.7795,0.7795,14593,59453.3858,4.0000,2000,500,1,2.7000
11179,1,0,0.8867,0.8867,11179,75591.8119,4.0000,2000,500,1,2.7000
5655,1,0,0.8565,0.8565,5655,120759.5056,4.0000,2000,500,1,2.7000
4646,1,0,0.8740,0.8740,4646,135930.0635,4.0000,2000,500,1,2.7000
19892,1,0,0.8920,0.8920,19892,52067.9996,4.0000,2000,500,1,2.7000
8079,1,0,0.9002,0.9002,8079,92801.3996,4.0000,2000,500,1,2.7000
8703,1,0,0.8644,0.8644,8703,88011.6575,4.0000,2000,500,1,2.7000
8711,1,0,0.9055,0.9055,8711,69199.0019,4.0000,2000,500,1,2.7000
1893,1,0,0.8495,0.8495,1893,266569.1843,4.0000,2000,500,1,2.7000
9359,1,0,0.8874,0.8702,34359,39945.7203,4.0000,2000,500,2,2.7000
15690,1,0,0.9040,0.9040,15690,60662.9062,4.0000,2000,500,1,2.7000
4905,1,0,0.8609,0.8451,29905,42156.4829,4.0000,2000,500,2,2.7000
9484,1,0,0.8917,0.8917,9484,83450.4842,4.0000,2000,500,1,2.7000
9008,1,0,0.8764,0.8764,9008,86441.7650,4.0000,2000,500,1,2.7000
10089,1,0,0.9171,0.9171,10089,78496.8252,4.0000,2000,500,1,2.7000
21045,1,0,0.8993,0.8993,21045,48045.3110,4.0000,2000,500,1,2.7000
4167,1,0,0.8830,0.8830,4167,149036.1309,4.0000,2000,500,1,2.7000
5152,1,0,0.8901,0.8722,30152,42575.8493,4.0000,2000,500,2,2.7000
3809,1,0,0.8744,0.8744,3809,159611.8919,4.0000,2000,500,1,2.7000
6927,1,0,0.9063,0.9063,6927,100990.0880,4.0000,2000,500,1,2.7000
2267,1,0,0.8874,0.8874,2267,236896.5780,4.0000,2000,500,1,2.7000
20362,1,0,0.8422,0.9005,45362,36823.4629,4.0000,2000,500,2,2.7000
24038,1,0,0.8858,0.8858,24038,47995.4393,4.0000,2000,500,1,2.7000
11264,1,0,0.8924,0.8924,11264,75210.0090,4.0000,2000,500,1,2.7000
12251,1,0,0.8946,0.8946,12251,68961.6899,4.0000,2000,500,1,2.7000
7949,1,0,0.9110,0.9110,7949,93181.9943,4.0000,2000,500,1,2.7000
15644,1,0,0.8776,0.8757,40644,38170.0627,4.0000,2000,500,2,2.7000
7789,1,0,0.8679,0.8679,7789,97046.9197,4.0000,2000,500,1,2.7000
16327,1,0,0.8027,0.8027,16327,57391.1971,4.0000,2000,500,1,2.7000
4253,1,0,0.8933,0.8933,4253,148764.4085,4.0000,2000,500,1,2.7000
18145,1,0,0.8372,0.8372,18145,55667.1933,4.0000,2000,500,1,2.7000
9193,1,0,0.9052,0.8749,34193,38758.7258,4.0000,2000,500,2,2.7000
2584,1,0,0.8709,0.8709,2584,211620.5057,4.0000,2000,500,1,2.7000
3403,1,0,0.8630,0.8630,3403,174768.3071,4.0000,2000,500,1,2.7000
11619,1,0,0.9135,0.9135,11619,73651.6415,4.0000,2000,500,1,2.7000
21645,1,0,0.8602,0.8602,21645,49831.2227,4.0000,2000,500,1,2.7000
7805,1,0,0.9086,0.9086,7805,94263.2885,4.0000,2000,500,1,2.7000
6183,1,0,0.9033,0.9033,6183,112296.7222,4.0000,2000,500,1,2.7000
4454,1,0,0.8981,0.8981,4454,141538.1540,4.0000,2000,500,1,2.7000
17348,1,0,0.8911,0.8911,17348,54647.6510,4.0000,2000,500,1,2.7000
13244,1,0,0.9068,0.9068,13244,65784.5854,4.0000,2000,500,1,2.7000
9367,1,0,0.7931,0.7931,9367,83025.2191,4.0000,2000,500,1,2.7000
2970,1,0,0.8749,0.8749,2970,194839.6102,4.0000,2000,500,1,2.7000
1683,1,0,0.8658,0.8658,1683,299363.1483,4.0000,2000,500,1,2.7000
12500,1,0,0.8877,0.8877,12500,69665.0474,4.0000,2000,500,1,2.7000
24515,1,0,0.7891,0.7891,24515,46287.7092,4.0000,2000,500,1,2.7000
16761,1,0,0.9189,0.9201,41761,37344.4498,4.0000,2000,500,2,2.7000
16479,1,0,0.9015,0.9015,16479,58509.8918,4.0000,2000,500,1,2.7000
23472,1,0,0.9145,0.9145,23472,48688.7502,4.0000,2000,500,1,2.7000
6223,1,0,0.8997,0.8997,6223,113737.4285,4.0000,2000,500,1,2.7000
16892,1,0,0.8936,0.8936,16892,58768.4273,4.0000,2000,500,1,2.7000
12577,1,0,0.8995,0.8915,37577,38457.4189,4.0000,2000,500,2,2.7000
11184,1,0,0.8709,0.8709,11184,76562.7660,4.0000,2000,500,1,2.7000
3231,1,0,0.8752,0.8752,3231,181984.9171,4.0000,2000,500,1,2.7000
20937,1,0,0.8676,0.8676,20937,51149.3970,4.0000,2000,500,1,2.7000
3125,1,0,0.8848,0.8848,3125,189052.5162,4.0000,2000,500,1,2.7000
8818,1,0,0.9119,0.9117,58818,33216.3071,4.0000,2000,500,3,2.7000
16683,1,0,0.8856,0.8856,16683,56583.3668,4.0000,2000,500,1,2.7000
18255,1,0,0.8761,0.8761,18255,56282.6942,4.0000,2000,500,1,2.7000
17493,1,0,0.8838,0.9094,317493,25338.3610,4.0000,2000,500,13,2.7000
12463,1,0,0.8634,0.8675,37463,39368.8943,4.0000,2000,500,2,2.7000
21000,1,0,0.9047,0.9226,46000,36200.0367,4.0000,2000,500,2,2.7000
7827,1,0,0.9032,0.9032,7827,95227.6472,4.0000,2000,500,1,2.7000
16266,1,0,0.8547,0.8547,16266,54641.1226,4.0000,2000,500,1,2.7000
14649,1,0,0.8895,0.9225,64649,32180.8759,4.0000,2000,500,3,2.7000
5064,1,0,0.8943,0.8873,105064,28927.7407,4.0000,2000,500,5,2.7000
7028,1,0,0.8717,0.8512,32028,40964.7996,4.0000,2000,500,2,2.7000
11887,1,0,0.9269,0.9269,11887,71097.8041,4.0000,2000,500,1,2.7000
4539,1,0,0.8790,0.8790,4539,141095.8334,4.0000,2000,500,1,2.7000
15805,1,0,0.8933,0.8933,15805,58853.5025,4.0000,2000,500,1,2.7000
10521,1,0,0.8979,0.8803,85521,30018.0275,4.0000,2000,500,4,2.7000
11396,1,0,0.9123,0.9123,11396,74066.1492,4.0000,2000,500,1,2.7000
11325,1,0,0.8803,0.8803,11325,73184.2728,4.0000,2000,500,1,2.7000
7523,1,0,0.8750,0.8750,7523,98759.4907,4.0000,2000,500,1,2.7000
7393,1,0,0.8900,0.8900,7393,98860.3048,4.0000,2000,500,1,2.7000
25000,0,0,0.8775,0.9193,7500000,24486.5792,4.0000,2000,500,30,2.7000
6413,1,0,0.8717,0.8717,6413,115293.3896,4.0000,2000,500,1,2.7000
22052,1,0,0.8677,0.8744,72052,34941.8074,4.0000,2000,500,3,2.7000
9049,1,0,0.8933,0.8933,9049,94191.2047,4.0000,2000,500,1,2.7000
11840,1,0,0.8822,0.8577,36840,39014.6158,4.0000,2000,500,2,2.7000
15495,1,0,0.8944,0.8668,90495,29767.4395,4.0000,2000,500,4,2.7000
24031,1,0,0.9125,0.9125,24031,48286.3232,4.0000,2000,500,1,2.7000
21990,1,0,0.9042,0.9042,21990,50565.5473,4.0000,2000,500,1,2.7000
20725,1,0,0.9145,0.9145,20725,51841.1442,4.0000,2000,500,1,2.7000
6301,1,0,0.8578,0.8578,6301,101684.3694,4.0000,2000,500,1,2.7000
7492,1,0,0.8530,0.8530,7492,96643.8265,4.0000,2000,500,1,2.7000
2755,1,0,0.8872,0.8872,2755,205984.0354,4.0000,2000,500,1,2.7000
6790,1,0,0.8848,0.8848,6790,106446.3426,4.0000,2000,500,1,2.7000
6307,1,0,0.8422,0.8422,6307,110914.1795,4.0000,2000,500,1,2.7000
4312,1,0,0.8980,0.8980,4312,146625.5118,4.0000,2000,500,1,2.7000
8904,1,0,0.8791,0.8791,8904,86671.1948,4.0000,2000,500,1,2.7000
6838,1,0,0.9019,0.9019,6838,103874.9026,4.0000,2000,500,1,2.7000
4396,1,0,0.8711,0.8711,4396,142358.7337,4.0000,2000,500,1,2.7000
9011,1,0,0.8876,0.8876,9011,83405.9642,4.0000,2000,500,1,2.7000
12070,1,0,0.8472,0.8048,37070,39366.7593,4.0000,2000,500,2,2.7000
7469,1,0,0.9044,0.9044,7469,98035.0896,4.0000,2000,500,1,2.7000
23966,1,0,0.9080,0.9080,23966,47956.0238,4.0000,2000,500,1,2.7000
11199,1,0,0.8966,0.9029,36199,37536.1943,4.0000,2000,500,2,2.7000
19224,1,0,0.8676,0.8452,44224,36584.1381,4.0000,2000,500,2,2.7000
19104,1,0,0.9109,0.9109,19104,52653.8569,4.0000,2000,500,1,2.7000
13625,1,0,0.9077,0.9077,13625,65538.8899,4.0000,2000,500,1,2.7000
3299,1,0,0.8571,0.8571,3299,180573.5546,4.0000,2000,500,1,2.7000
5222,1,0,0.9127,0.9127,5222,125963.5361,4.0000,2000,500,1,2.7000
18200,1,0,0.9195,0.9195,18200,55998.9087,4.0000,2000,500,1,2.7000
4683,1,0,0.8695,0.8695,4683,137026.3363,4.0000,2000,500,1,2.7000
9985,1,0,0.8617,0.8617,9985,79651.3208,4.0000,2000,500,1,2.7000
10835,1,0,0.8085,0.8085,10835,71424.6128,4.0000,2000,500,1,2.7000
5071,1,0,0.8584,0.8584,5071,127045.7102,4.0000,2000,500,1,2.7000
18819,1,0,0.9058,0.9058,18819,54455.0346,4.0000,2000,500,1,2.7000
1475,1,0,0.8583,0.8583,1475,328377.6863,4.0000,2000,500,1,2.7000
20395,1,0,0.8950,0.8950,20395,52388.9846,4.0000,2000,500,1,2.7000
3980,1,0,0.8753,0.8753,3980,154721.7193,4.0000,2000,500,1,2.7000
5715,1,0,0.8922,0.8922,5715,118530.5843,4.0000,2000,500,1,2.7000
2968,1,0,0.8469,0.8469,2968,192001.3459,4.0000,2000,500,1,2.7000
9261,1,0,0.8609,0.8609,9261,83087.4837,4.0000,2000,500,1,2.7000
9576,1,0,0.8955,0.8955,9576,82386.1826,4.0000,2000,500,1,2.7000
10272,1,0,0.8589,0.8589,10272,79963.1433,4.0000,2000,500,1,2.7000
11795,1,0,0.8871,0.8871,11795,72594.0759,4.0000,2000,500,1,2.7000
5881,1,0,0.8531,0.8531,5881,115984.5029,4.0000,2000,500,1,2.7000
4712,1,0,0.8799,0.8799,4712,136397.5922,4.0000,2000,500,1,2.7000
3027,1,0,0.8646,0.8646,3027,188693.7580,4.0000,2000,500,1,2.7000
14229,1,0,0.8463,0.8463,14229,63233.3461,4.0000,2000,500,1,2.7000
1845,1,0,0.8780,0.8780,1845,272248.7436,4.0000,2000,500,1,2.7000
6512,1,0,0.8566,0.8566,6512,106794.7632,4.0000,2000,500,1,2.7000
10482,1,0,0.9209,0.9209,10482,78654.2283,4.0000,2000,500,1,2.7000
8613,1,0,0.8164,0.8164,8613,91291.6991,4.0000,2000,500,1,2.7000
12127,1,0,0.8912,0.8912,12127,71559.1751,4.0000,2000,500,1,2.7000
5390,1,0,0.9018,0.9018,5390,123723.9803,4.0000,2000,500,1,2.7000
8489,1,0,0.9051,0.9051,8489,88935.2233,4.0000,2000,500,1,2.7000
12369,1,0,0.8873,0.8873,12369,68119.9612,4.0000,2000,500,1,2.7000
5991,1,0,0.8861,0.8861,5991,115260.0511,4.0000,2000,500,1,2.7000
3422,1,0,0.8824,0.8824,3422,175445.2831,4.0000,2000,500,1,2.7000
9471,1,0,0.9054,0.9054,9471,83178.3007,4.0000,2000,500,1,2.7000
9488,1,0,0.9118,0.9118,9488,83685.6983,4.0000,2000,500,1,2.7000
9110,1,0,0.8974,0.8974,9110,85064.9692,4.0000,2000,500,1,2.7000
18584,1,0,0.8805,0.8805,18584,52545.6998,4.0000,2000,500,1,2.7000
3277,1,0,0.9051,0.9051,3277,183734.5943,4.0000,2000,500,1,2.7000
24568,1,0,0.9201,0.9201,24568,47960.2254,4.0000,2000,500,1,2.7000
8819,1,0,0.9010,0.9010,8819,88829.5291,4.0000,2000,500,1,2.7000
6924,1,0,0.9134,0.9134,6924,104575.9649,4.0000,2000,500,1,2.7000
10637,1,0,0.8323,0.8323,10637,77569.5902,4.0000,2000,500,1,2.7000
5120,1,0,0.8695,0.8695,5120,132188.7967,4.0000,2000,500,1,2.7000
3918,1,0,0.8756,0.8756,3918,161768.6296,4.0000,2000,500,1,2.7000
6398,1,0,0.9181,0.9181,6398,105833.8446,4.0000,2000,500,1,2.7000
11660,1,0,0.8717,0.8717,11660,66272.6357,4.0000,2000,500,1,2.7000
15258,1,0,0.8911,0.8911,15258,61278.1793,4.0000,2000,500,1,2.7000
3731,1,0,0.9131,0.9131,3731,164040.1900,4.0000,2000,500,1,2.7000
1805,1,0,0.8901,0.8901,1805,277548.0186,4.0000,2000,500,1,2.7000
22238,1,0,0.8985,0.8876,47238,35821.0001,4.0000,2000,500,2,2.7000
22839,1,0,0.8317,0.8257,47839,35207.6359,4.0000,2000,500,2,2.7000
6628,1,0,0.8388,0.8388,6628,106946.0196,4.0000,2000,500,1,2.7000
1079,1,0,0.8775,0.8775,1079,387624.0889,4.0000,2000,500,1,2.7000
8867,1,0,0.8889,0.8889,8867,86109.3577,4.0000,2000,500,1,2.7000
9672,1,0,0.8716,0.8716,9672,80772.2752,4.0000,2000,500,1,2.7000
21422,1,0,0.8973,0.8973,21422,50554.9996,4.0000,2000,500,1,2.7000
6380,1,0,0.8838,0.8838,6380,110618.7277,4.0000,2000,500,1,2.7000
8881,1,0,0.9117,0.9117,8881,87947.8094,4.0000,2000,500,1,2.7000
9623,1,0,0.9071,0.8992,34623,40329.2608,4.0000,2000,500,2,2.7000
7136,1,0,0.8919,0.8937,82136,30595.9715,4.0000,2000,500,4,2.7000
4449,1,0,0.8073,0.8073,4449,132458.1917,4.0000,2000,500,1,2.7000
7981,1,0,0.9243,0.9130,57981,33568.6619,4.0000,2000,500,3,2.7000
8065,1,0,0.8139,0.8139,8065,92853.3583,4.0000,2000,500,1,2.7000
5396,1,0,0.8854,0.8854,5396,120620.6006,4.0000,2000,500,1,2.7000
8390,1,0,0.8617,0.8617,8390,89438.6705,4.0000,2000,500,1,2.7000
3025,1,0,0.8817,0.8817,3025,194268.3531,4.0000,2000,500,1,2.7000
9210,1,0,0.8652,0.8652,9210,82258.4165,4.0000,2000,500,1,2.7000
9088,1,0,0.8773,0.8773,9088,85361.1695,4.0000,2000,500,1,2.7000
21703,1,0,0.8588,0.8588,21703,51568.9132,4.0000,2000,500,1,2.7000
14894,1,0,0.9006,0.9006,14894,62475.9411,4.0000,2000,500,1,2.7000
13193,1,0,0.8972,0.8972,13193,67133.7678,4.0000,2000,500,1,2.7000
17481,1,0,0.8675,0.8738,42481,37371.5109,4.0000,2000,500,2,2.7000
7751,1,0,0.8907,0.8454,82751,29899.4782,4.0000,2000,500,4,2.7000
13630,1,0,0.9028,0.9028,13630,66513.3944,4.0000,2000,500,1,2.7000
5263,1,0,0.8912,0.8912,5263,124629.1990,4.0000,2000,500,1,2.7000
21906,1,0,0.9170,0.9116,71906,31842.4313,4.0000,2000,500,3,2.7000
5113,1,0,0.8696,0.8907,30113,42948.2837,4.0000,2000,500,2,2.7000
9425,1,0,0.8987,0.8987,9425,83232.0226,4.0000,2000,500,1,2.7000
6576,1,0,0.8602,0.8602,6576,106289.4750,4.0000,2000,500,1,2.7000
6602,1,0,0.8889,0.8889,6602,106858.1901,4.0000,2000,500,1,2.7000
14263,1,0,0.9197,0.9197,14263,63914.0069,4.0000,2000,500,1,2.7000
13964,1,0,0.8896,0.8896,13964,62210.4297,4.0000,2000,500,1,2.7000
15481,1,0,0.8969,0.8969,15481,60959.9299,4.0000,2000,500,1,2.7000
15500,1,0,0.8696,0.8696,15500,60220.8800,4.0000,2000,500,1,2.7000
16233,1,0,0.8936,0.8936,16233,59718.3061,4.0000,2000,500,1,2.7000
3916,1,0,0.9014,0.8899,53916,33904.8920,4.0000,2000,500,3,2.7000
5747,1,0,0.8416,0.8416,5747,117322.1482,4.0000,2000,500,1,2.7000
19421,1,0,0.9031,0.9165,269421,25777.2904,4.0000,2000,500,11,2.7000
13058,1,0,0.9001,0.9001,13058,67087.4005,4.0000,2000,500,1,2.7000
2872,1,0,0.9060,0.9060,2872,198270.8086,4.0000,2000,500,1,2.7000
11548,1,0,0.9007,0.9007,11548,72736.8165,4.0000,2000,500,1,2.7000
6868,1,0,0.9004,0.8967,106868,29236.6149,4.0000,2000,500,5,2.7000
12441,1,0,0.8622,0.8622,12441,67848.9633,4.0000,2000,500,1,2.7000
17323,1,0,0.9125,0.9125,17323,56555.9960,4.0000,2000,500,1,2.7000
18025,1,0,0.8746,0.8746,18025,56121.5385,4.0000,2000,500,1,2.7000
6753,1,0,0.9135,0.9035,31753,41385.3481,4.0000,2000,500,2,2.7000
6415,1,0,0.8820,0.8820,6415,111049.5444,4.0000,2000,500,1,2.7000
20093,1,0,0.9074,0.8973,45093,37078.0233,4.0000,2000,500,2,2.7000
3674,1,0,0.8546,0.8546,3674,165595.8628,4.0000,2000,500,1,2.7000
7886,1,0,0.8895,0.8841,57886,33488.2297,4.0000,2000,500,3,2.7000
5122,1,0,0.8852,0.8721,30122,42314.7623,4.0000,2000,500,2,2.7000
5062,1,0,0.8945,0.9040,30062,42232.0884,4.0000,2000,500,2,2.7000
13605,1,0,0.8954,0.9027,88605,30208.1119,4.0000,2000,500,4,2.7000
3759,1,0,0.8919,0.8919,3759,163897.9697,4.0000,2000,500,1,2.7000
7566,1,0,0.8903,0.8903,7566,97925.7297,4.0000,2000,500,1,2.7000
10971,1,0,0.8923,0.8911,35971,39652.9859,4.0000,2000,500,2,2.7000
5964,1,0,0.7966,0.7966,5964,118129.5272,4.0000,2000,500,1,2.7000
10598,1,0,0.8779,0.9119,160598,26734.9567,4.0000,2000,500,7,2.7000
7175,1,0,0.8833,0.8833,7175,100431.8112,4.0000,2000,500,1,2.7000
5106,1,0,0.8856,0.8856,5106,129879.5625,4.0000,2000,500,1,2.7000
7574,1,0,0.8561,0.8561,7574,95629.8775,4.0000,2000,500,1,2.7000
15594,1,0,0.9037,0.9047,65594,32028.2262,4.0000,2000,500,3,2.7000
4458,1,0,0.8977,0.8720,54458,33748.2280,4.0000,2000,500,3,2.7000
21234,1,0,0.9055,0.9055,21234,51514.8334,4.0000,2000,500,1,2.7000
21260,1,0,0.8849,0.9048,71260,31606.0840,4.0000,2000,500,3,2.7000
6090,1,0,0.8734,0.8609,31090,42164.9151,4.0000,2000,500,2,2.7000
14497,1,0,0.8695,0.8695,14497,62007.9970,4.0000,2000,500,1,2.7000
17428,1,0,0.8762,0.8762,17428,56632.0203,4.0000,2000,500,1,2.7000
4565,1,0,0.9036,0.9036,4565,139800.9914,4.0000,2000,500,1,2.7000
4541,1,0,0.8832,0.8832,4541,139656.6454,4.0000,2000,500,1,2.7000
8256,1,0,0.8951,0.8951,8256,87072.6521,4.0000,2000,500,1,2.7000
9985,1,0,0.9219,0.9170,59985,33673.4272,4.0000,2000,500,3,2.7000
5979,1,0,0.8842,0.8842,5979,114467.1665,4.0000,2000,500,1,2.7000
10628,1,0,0.8859,0.8859,10628,76972.4709,4.0000,2000,500,1,2.7000
2344,1,0,0.8825,0.8825,2344,226655.0632,4.0000,2000,500,1,2.7000
5465,1,0,0.9145,0.9145,5465,122360.8438,4.0000,2000,500,1,2.7000
4985,1,0,0.8835,0.8835,4985,125536.7243,4.0000,2000,500,1,2.7000
15680,1,0,0.8791,0.8791,15680,59121.8661,4.0000,2000,500,1,2.7000
17592,1,0,0.8798,0.8798,17592,53518.7745,4.0000,2000,500,1,2.7000
12187,1,0,0.8470,0.8378,37187,38337.5857,4.0000,2000,500,2,2.7000
3854,1,0,0.8788,0.8788,3854,152586.4887,4.0000,2000,500,1,2.7000
6198,1,0,0.8847,0.8847,6198,111969.0793,4.0000,2000,500,1,2.7000
4785,1,0,0.9006,0.9006,4785,135709.9036,4.0000,2000,500,1,2.7000
8124,1,0,0.9066,0.9066,8124,89975.1869,4.0000,2000,500,1,2.7000
21412,1,0,0.9127,0.9028,46412,36012.3489,4.0000,2000,500,2,2.7000
3745,1,0,0.8939,0.8939,3745,164918.8826,4.0000,2000,500,1,2.7000
5674,1,0,0.8634,0.8634,5674,118035.2675,4.0000,2000,500,1,2.7000
6795,1,0,0.8603,0.8603,6795,106671.8092,4.0000,2000,500,1,2.7000
11155,1,0,0.9106,0.9034,86155,30153.8591,4.0000,2000,500,4,2.7000
24546,1,0,0.8917,0.8917,24546,47663.1576,4.0000,2000,500,1,2.7000
16106,1,0,0.8763,0.8992,41106,37427.8303,4.0000,2000,500,2,2.7000
12648,1,0,0.9077,0.9077,12648,68081.4185,4.0000,2000,500,1,2.7000
14335,1,0,0.9116,0.9116,14335,63094.0577,4.0000,2000,500,1,2.7000
8474,1,0,0.9194,0.9194,8474,89974.4766,4.0000,2000,500,1,2.7000
22925,1,0,0.9043,0.9033,72925,31172.6168,4.0000,2000,500,3,2.7000
7864,1,0,0.8797,0.8797,7864,94836.8766,4.0000,2000,500,1,2.7000
15076,1,0,0.8573,0.8298,40076,37593.0676,4.0000,2000,500,2,2.7000
24037,1,0,0.9169,0.9169,24037,47788.3160,4.0000,2000,500,1,2.7000
13619,1,0,0.8574,0.8574,13619,67237.7717,4.0000,2000,500,1,2.7000
2785,1,0,0.8775,0.8775,2785,202336.1390,4.0000,2000,500,1,2.7000
7474,1,0,0.9003,0.9003,7474,99978.5137,4.0000,2000,500,1,2.7000
4763,1,0,0.8912,0.8912,4763,135652.8414,4.0000,2000,500,1,2.7000
16299,1,0,0.8879,0.8879,16299,59333.3060,4.0000,2000,500,1,2.7000
7414,1,0,0.8783,0.8783,7414,98291.7994,4.0000,2000,500,1,2.7000
2908,1,0,0.8521,0.8521,2908,197302.4922,4.0000,2000,500,1,2.7000
12482,1,0,0.8378,0.8378,12482,69809.8314,4.0000,2000,500,1,2.7000
13592,1,0,0.9120,0.9124,38592,38122.4774,4.0000,2000,500,2,2.7000
7187,1,0,0.8405,0.8405,7187,103998.9391,4.0000,2000,500,1,2.7000
10266,1,0,0.8880,0.9110,35266,39705.2968,4.0000,2000,500,2,2.7000
16624,1,0,0.8896,0.8606,116624,28169.2237,4.0000,2000,500,5,2.7000
2957,1,0,0.8981,0.8981,2957,193702.5398,4.0000,2000,500,1,2.7000
16901,1,0,0.9197,0.9197,16901,57234.4496,4.0000,2000,500,1,2.7000
2995,1,0,0.8749,0.8749,2995,196701.7574,4.0000,2000,500,1,2.7000
5762,1,0,0.8782,0.8876,55762,34105.7456,4.0000,2000,500,3,2.7000
8672,1,0,0.9027,0.9027,8672,87911.9852,4.0000,2000,500,1,2.7000
13661,1,0,0.8921,0.9071,188661,26661.1216,4.0000,2000,500,8,2.7000
6173,1,0,0.8888,0.8888,6173,112606.3534,4.0000,2000,500,1,2.7000
1786,1,0,0.8758,0.8758,1786,278845.0609,4.0000,2000,500,1,2.7000
6830,1,0,0.8916,0.9203,56830,33886.3133,4.0000,2000,500,3,2.7000
5720,1,0,0.8485,0.8485,5720,115289.2712,4.0000,2000,500,1,2.7000
25000,0,0,0.8812,0.9091,8000000,25860.9210,4.0000,2000,500,32,2.7000
18436,1,0,0.9049,0.9049,18436,59623.1132,4.0000,2000,500,1,2.7000
12410,1,0,0.9086,0.9086,12410,69081.4810,4.0000,2000,500,1,2.7000
20490,1,0,0.9047,0.9191,120490,28860.0341,4.0000,2000,500,5,2.7000
7521,1,0,0.8763,0.8763,7521,98664.4140,4.0000,2000,500,1,2.7000
4090,1,0,0.8578,0.8578,4090,146666.5024,4.0000,2000,500,1,2.7000
6389,1,0,0.8805,0.8805,6389,110879.2336,4.0000,2000,500,1,2.7000
6575,1,0,0.8335,0.8335,6575,108043.3828,4.0000,2000,500,1,2.7000
6072,1,0,0.8771,0.8771,6072,113939.3414,4.0000,2000,500,1,2.7000
6676,1,0,0.9204,0.9204,6676,106912.3276,4.0000,2000,500,1,2.7000
8353,1,0,0.8789,0.8789,8353,90240.6704,4.0000,2000,500,1,2.7000
8445,1,0,0.8739,0.8739,8445,88815.3941,4.0000,2000,500,1,2.7000
6131,1,0,0.9222,0.9222,6131,112202.8095,4.0000,2000,500,1,2.7000
15410,1,0,0.9183,0.9183,15410,59343.5706,4.0000,2000,500,1,2.7000
4475,1,0,0.8422,0.8422,4475,139806.0226,4.0000,2000,500,1,2.7000
4818,1,0,0.8336,0.8336,4818,131110.6114,4.0000,2000,500,1,2.7000
9430,1,0,0.8696,0.8696,9430,81389.0461,4.0000,2000,500,1,2.7000
11689,1,0,0.9173,0.9173,11689,71219.0015,4.0000,2000,500,1,2.7000
5963,1,0,0.9035,0.9035,5963,115867.8113,4.0000,2000,500,1,2.7000
4630,1,0,0.9039,0.9039,4630,139468.2486,4.0000,2000,500,1,2.7000
2422,1,0,0.8755,0.8755,2422,221779.5480,4.0000,2000,500,1,2.7000
7565,1,0,0.9003,0.8828,32565,41217.5918,4.0000,2000,500,2,2.7000
17475,1,0,0.8948,0.8948,17475,57219.5111,4.0000,2000,500,1,2.7000
20462,1,0,0.8755,0.8755,20462,51606.7020,4.0000,2000,500,1,2.7000
11204,1,0,0.8907,0.8907,11204,72968.2175,4.0000,2000,500,1,2.7000
14438,1,0,0.8837,0.8942,89438,29552.6648,4.0000,2000,500,4,2.7000
