cb,ratio,flips,flipsPerSecond,lastRunEntropy,totalFlips,earlyRestarts,minEntropy,tries,entropy,variables,sat,clauses
2.3800,4.1000,16473,21865.9780,0.8825,266473,0,0.4000,11,1.2363,500,1,2050
2.3800,4.1000,20713,23056.8642,0.9423,170713,0,0.5000,7,1.1881,500,1,2050
2.3800,4.1000,7020,89584.6365,0.9352,7020,0,0.5500,1,0.9352,500,1,2050
2.3800,4.1000,9937,68423.6031,0.8955,9937,0,0.5000,1,0.8955,500,1,2050
2.3800,4.1000,12522,59340.9079,0.8816,12522,0,0.5500,1,0.8816,500,1,2050
2.3800,4.1000,20367,31477.2208,0.9247,45367,0,0.5500,2,1.1054,500,1,2050
2.3800,4.1000,4737,106786.1572,0.8856,4737,0,0.5500,1,0.8856,500,1,2050
2.3800,4.1000,21989,23003.3270,0.9310,171989,0,0.4000,7,1.0932,500,1,2050
2.3800,4.1000,10011,21772.8388,0.8946,260011,0,0.5500,11,1.2211,500,1,2050
2.3800,4.1000,11819,61576.1947,0.8717,11819,0,0.4500,1,0.8717,500,1,2050
2.3800,4.1000,22446,31213.2720,0.9153,47446,0,0.4500,2,1.0651,500,1,2050
2.3800,4.1000,10063,69691.7624,0.9314,10063,0,0.5000,1,0.9314,500,1,2050
2.3800,4.1000,23813,40741.6727,0.9049,23813,0,0.4500,1,0.9049,500,1,2050
2.3800,4.1000,25000,21376.1373,1.2401,4500000,0,0.4000,18,1.1966,500,0,2050
2.3800,4.1000,14095,27664.5411,0.9165,64095,0,0.6000,3,1.1078,500,1,2050
2.3800,4.1000,20742,25598.8034,0.9306,95742,0,0.6500,4,1.1917,500,1,2050
2.3800,4.1000,14993,53260.8129,0.9243,14993,0,0.6500,1,0.9243,500,1,2050
2.3800,4.1000,23103,30168.5666,0.9034,48103,0,0.4000,2,1.0477,500,1,2050
2.3800,4.1000,14163,54217.0038,0.9115,14163,0,0.4000,1,0.9115,500,1,2050
2.3800,4.1000,3349,155026.4071,0.9002,3349,0,0.5000,1,0.9002,500,1,2050
2.3800,4.1000,9486,70477.7692,0.8718,9486,0,0.5000,1,0.8718,500,1,2050
2.3800,4.1000,22886,42429.7693,0.9148,22886,0,0.6500,1,0.9148,500,1,2050
2.3800,4.1000,4717,118911.8870,0.9139,4717,0,0.5500,1,0.9139,500,1,2050
2.3800,4.1000,11124,27772.8264,0.9235,61124,0,0.6000,3,1.1580,500,1,2050
2.3800,4.1000,19135,22070.5507,0.8736,269135,0,0.6000,11,1.2335,500,1,2050
2.3800,4.1000,13669,33489.0077,0.9129,38669,0,0.5500,2,1.0864,500,1,2050
2.3800,4.1000,7088,26194.9427,0.8641,82088,0,0.5000,4,1.2049,500,1,2050
2.3800,4.1000,19035,47866.4461,0.9077,19035,0,0.6500,1,0.9077,500,1,2050
2.3800,4.1000,7221,26344.8608,0.9203,82221,0,0.6000,4,1.1945,500,1,2050
2.3800,4.1000,14642,25740.1140,0.9486,89642,0,0.5500,4,1.1938,500,1,2050
2.3800,4.1000,9749,34159.5050,0.9020,34749,0,0.4000,2,1.1138,500,1,2050
2.3800,4.1000,13700,28095.5274,0.9382,63700,0,0.5500,3,1.1541,500,1,2050
2.3800,4.1000,4705,36507.8224,0.9021,29705,0,0.4500,2,1.1015,500,1,2050
2.3800,4.1000,20233,45344.8187,0.9307,20233,0,0.6000,1,0.9307,500,1,2050
2.3800,4.1000,18045,31661.5071,0.9425,43045,0,0.6500,2,1.0864,500,1,2050
2.3800,4.1000,16835,50000.9711,0.8760,16835,0,0.6000,1,0.8760,500,1,2050
2.3800,4.1000,22975,41577.0321,0.9340,22975,0,0.6000,1,0.9340,500,1,2050
2.3800,4.1000,23189,42033.3888,0.9269,23189,0,0.5000,1,0.9269,500,1,2050
2.3800,4.1000,20967,43140.8999,0.9304,20967,0,0.5000,1,0.9304,500,1,2050
2.3800,4.1000,5032,113519.7561,0.9132,5032,0,0.6000,1,0.9132,500,1,2050
2.3800,4.1000,11656,25841.5161,0.9118,86656,0,0.6000,4,1.1372,500,1,2050
2.3800,4.1000,12754,56908.6572,0.9485,12754,0,0.4000,1,0.9485,500,1,2050
2.3800,4.1000,5829,102625.7586,0.9111,5829,0,0.6000,1,0.9111,500,1,2050
2.3800,4.1000,3993,37135.6717,0.8757,28993,0,0.4500,2,1.0674,500,1,2050
2.3800,4.1000,2877,179175.0376,0.8617,2877,0,0.5500,1,0.8617,500,1,2050
2.3800,4.1000,5726,29400.3133,0.8742,55726,0,0.5500,3,1.1029,500,1,2050
2.3800,4.1000,21571,22120.2746,0.9119,221571,0,0.4500,9,1.2293,500,1,2050
2.3800,4.1000,13914,55056.3715,0.9289,13914,0,0.6000,1,0.9289,500,1,2050
2.3800,4.1000,25000,21254.0666,1.2817,4500000,0,0.5500,18,1.1793,500,0,2050
2.3800,4.1000,25000,21223.4029,1.2767,4500000,0,0.5000,18,1.1559,500,0,2050
2.3800,4.1000,4147,132566.0803,0.9068,4147,0,0.5500,1,0.9068,500,1,2050
2.3800,4.1000,11742,25775.8703,0.9255,86742,0,0.6000,4,1.1702,500,1,2050
2.3800,4.1000,12350,59455.6951,0.8926,12350,0,0.5500,1,0.8926,500,1,2050
2.3800,4.1000,18971,24327.4534,0.9409,118971,0,0.5000,5,1.2070,500,1,2050
2.3800,4.1000,20543,43857.2330,0.8944,20543,0,0.6000,1,0.8944,500,1,2050
2.3800,4.1000,3081,164206.5259,0.8977,3081,0,0.6500,1,0.8977,500,1,2050
2.3800,4.1000,23936,40885.6331,0.9298,23936,0,0.6500,1,0.9298,500,1,2050
2.3800,4.1000,16174,32244.7534,0.9259,41174,0,0.4500,2,1.0644,500,1,2050
2.3800,4.1000,7248,35289.4748,0.8968,32248,0,0.6500,2,1.1037,500,1,2050
2.3800,4.1000,12551,28247.2013,0.9408,62551,0,0.6500,3,1.0527,500,1,2050
2.3800,4.1000,14676,32373.4199,0.9242,39676,0,0.4500,2,1.1135,500,1,2050
2.3800,4.1000,25000,21311.1196,1.0694,4500000,0,0.4500,18,1.1289,500,0,2050
2.3800,4.1000,9954,34605.1009,0.8899,34954,0,0.4000,2,1.1106,500,1,2050
2.3800,4.1000,14915,25635.3542,0.8931,89915,0,0.6500,4,1.1873,500,1,2050
2.3800,4.1000,12784,33958.8399,0.9088,37784,0,0.4500,2,1.0492,500,1,2050
2.3800,4.1000,10269,25944.1509,0.9228,85269,0,0.6000,4,1.1527,500,1,2050
2.3800,4.1000,20851,44059.6542,0.9181,20851,0,0.5000,1,0.9181,500,1,2050
2.3800,4.1000,12647,59869.7611,0.9006,12647,0,0.4500,1,0.9006,500,1,2050
2.3800,4.1000,7857,82874.6945,0.9263,7857,0,0.4500,1,0.9263,500,1,2050
2.3800,4.1000,7783,84020.2746,0.9073,7783,0,0.5000,1,0.9073,500,1,2050
2.3800,4.1000,21755,42958.7143,0.9162,21755,0,0.6500,1,0.9162,500,1,2050
2.3800,4.1000,10555,28382.7906,0.9054,60555,0,0.5000,3,1.0667,500,1,2050
2.3800,4.1000,14316,55687.2310,0.8988,14316,0,0.6000,1,0.8988,500,1,2050
2.3800,4.1000,10230,28282.1305,0.9258,60230,0,0.4500,3,1.1538,500,1,2050
2.3800,4.1000,11184,64734.1801,0.8951,11184,0,0.4500,1,0.8951,500,1,2050
2.3800,4.1000,5711,103037.4759,0.9047,5711,0,0.4000,1,0.9047,500,1,2050
2.3800,4.1000,18692,47476.2778,0.9229,18692,0,0.5500,1,0.9229,500,1,2050
2.3800,4.1000,9722,21614.7320,0.9093,334722,0,0.5000,14,1.2436,500,1,2050
2.3800,4.1000,9712,22301.0477,0.8839,209712,0,0.5000,9,1.1938,500,1,2050
2.3800,4.1000,25000,21337.9881,1.2172,4500000,0,0.5000,18,1.1667,500,0,2050
2.3800,4.1000,24067,24257.7864,0.9467,124067,0,0.4000,5,1.1495,500,1,2050
2.3800,4.1000,10077,28311.9765,0.9320,60077,0,0.5500,3,1.1655,500,1,2050
2.3800,4.1000,6500,93605.4123,0.9139,6500,0,0.6500,1,0.9139,500,1,2050
2.3800,4.1000,17126,31957.2095,0.9114,42126,0,0.4500,2,1.0766,500,1,2050
2.3800,4.1000,23990,40831.1233,0.9097,23990,0,0.4000,1,0.9097,500,1,2050
2.3800,4.1000,10735,28366.6696,0.9197,60735,0,0.6000,3,1.1336,500,1,2050
2.3800,4.1000,11326,28110.1657,0.9170,61326,0,0.5000,3,1.1453,500,1,2050
2.3800,4.1000,1860,250411.7748,0.8753,1860,0,0.4000,1,0.8753,500,1,2050
2.3800,4.1000,13077,33364.1815,0.9160,38077,0,0.6500,2,1.0496,500,1,2050
2.3800,4.1000,12966,58921.7377,0.9250,12966,0,0.6000,1,0.9250,500,1,2050
2.3800,4.1000,9813,68063.1916,0.9079,9813,0,0.6000,1,0.9079,500,1,2050
2.3800,4.1000,22927,42475.6810,0.9120,22927,0,0.5000,1,0.9120,500,1,2050
2.3800,4.1000,10574,34330.8276,0.9343,35574,0,0.4000,2,1.0762,500,1,2050
2.3800,4.1000,14165,55479.8556,0.9382,14165,0,0.5000,1,0.9382,500,1,2050
2.3800,4.1000,13812,56648.4033,0.9235,13812,0,0.5000,1,0.9235,500,1,2050
2.3800,4.1000,5477,106924.3766,0.9181,5477,0,0.5000,1,0.9181,500,1,2050
2.3800,4.1000,18026,48391.3512,0.9133,18026,0,0.6500,1,0.9133,500,1,2050
2.3800,4.1000,7810,82908.3627,0.8950,7810,0,0.6000,1,0.8950,500,1,2050
2.3800,4.1000,16594,27948.4238,0.9224,66594,0,0.4500,3,1.1817,500,1,2050
2.3800,4.1000,14717,53429.9644,0.9440,14717,0,0.4500,1,0.9440,500,1,2050
2.3800,4.1000,20599,44716.4838,0.8959,20599,0,0.6000,1,0.8959,500,1,2050
2.3800,4.1000,21070,21509.5342,0.9289,421070,0,0.4000,17,1.1956,500,1,2050
2.3800,4.1000,15531,52281.2828,0.9174,15531,0,0.5000,1,0.9174,500,1,2050
2.3800,4.1000,22782,41742.9043,0.9399,22782,0,0.6500,1,0.9399,500,1,2050
2.3800,4.1000,2729,29684.8118,0.9087,52729,0,0.6500,3,1.1655,500,1,2050
2.3800,4.1000,9712,71078.7576,0.8993,9712,0,0.6500,1,0.8993,500,1,2050
2.3800,4.1000,16139,51414.7892,0.9171,16139,0,0.5000,1,0.9171,500,1,2050
2.3800,4.1000,16332,49991.8745,0.9202,16332,0,0.6500,1,0.9202,500,1,2050
2.3800,4.1000,3109,166741.1871,0.9214,3109,0,0.6000,1,0.9214,500,1,2050
2.3800,4.1000,6546,36343.4349,0.9114,31546,0,0.4000,2,1.0591,500,1,2050
2.3800,4.1000,18883,46995.5398,0.9191,18883,0,0.4500,1,0.9191,500,1,2050
2.3800,4.1000,12246,25952.0080,0.9092,87246,0,0.4000,4,1.1200,500,1,2050
2.3800,4.1000,8633,34923.4022,0.9252,33633,0,0.5500,2,1.1184,500,1,2050
2.3800,4.1000,25000,21411.4742,1.2118,4500000,0,0.5500,18,1.1379,500,0,2050
2.3800,4.1000,23837,41458.4288,0.9127,23837,0,0.6000,1,0.9127,500,1,2050
2.3800,4.1000,22776,42361.8617,0.8713,22776,0,0.4000,1,0.8713,500,1,2050
2.3800,4.1000,12020,61261.7826,0.9295,12020,0,0.5000,1,0.9295,500,1,2050
2.3800,4.1000,21902,22390.6102,0.9374,246902,0,0.6500,10,1.1949,500,1,2050
2.3800,4.1000,19162,31458.3751,0.9244,44162,0,0.6500,2,1.0928,500,1,2050
2.3800,4.1000,9605,69673.5597,0.9003,9605,0,0.4500,1,0.9003,500,1,2050
2.3800,4.1000,25000,21471.0118,1.2021,4500000,0,0.5000,18,1.1425,500,0,2050
2.3800,4.1000,17460,27675.7881,0.9231,67460,0,0.4500,3,1.0805,500,1,2050
2.3800,4.1000,17833,48995.3213,0.9366,17833,0,0.6000,1,0.9366,500,1,2050
2.3800,4.1000,8135,26315.6267,0.9258,83135,0,0.6500,4,1.2164,500,1,2050
2.3800,4.1000,17022,49316.8904,0.8862,17022,0,0.5000,1,0.8862,500,1,2050
2.3800,4.1000,5622,23666.1031,0.9117,155622,0,0.5500,7,1.1507,500,1,2050
2.3800,4.1000,10101,68251.8378,0.9152,10101,0,0.6500,1,0.9152,500,1,2050
2.3800,4.1000,9265,34330.1847,0.9041,34265,0,0.4000,2,1.0553,500,1,2050
2.3800,4.1000,10146,24862.7176,0.9272,110146,0,0.4500,5,1.1394,500,1,2050
2.3800,4.1000,24274,40729.7764,0.9458,24274,0,0.4500,1,0.9458,500,1,2050
2.3800,4.1000,10794,25980.9806,0.9386,85794,0,0.5000,4,1.1975,500,1,2050
2.3800,4.1000,11883,28144.6670,0.9160,61883,0,0.4500,3,1.1771,500,1,2050
2.3800,4.1000,7340,86471.3983,0.9201,7340,0,0.4500,1,0.9201,500,1,2050
2.3800,4.1000,13744,24482.0327,0.9181,113744,0,0.6000,5,1.2351,500,1,2050
2.3800,4.1000,8383,77778.4785,0.8856,8383,0,0.5000,1,0.8856,500,1,2050
2.3800,4.1000,22068,27570.8236,0.9263,72068,0,0.4500,3,1.1290,500,1,2050
2.3800,4.1000,10676,28251.0818,0.8850,60676,0,0.4500,3,1.1317,500,1,2050
2.3800,4.1000,11075,63909.2861,0.9279,11075,0,0.4500,1,0.9279,500,1,2050
2.3800,4.1000,15023,52493.7072,0.9283,15023,0,0.6000,1,0.9283,500,1,2050
2.3800,4.1000,25000,21282.0264,1.3486,4500000,0,0.5500,18,1.2227,500,0,2050
2.3800,4.1000,6265,97141.0033,0.9134,6265,0,0.6000,1,0.9134,500,1,2050
2.3800,4.1000,19857,46102.8632,0.9245,19857,0,0.6000,1,0.9245,500,1,2050
2.3800,4.1000,3636,149767.6194,0.9049,3636,0,0.5500,1,0.9049,500,1,2050
2.3800,4.1000,20794,31694.1230,0.9362,45794,0,0.5000,2,1.0624,500,1,2050
2.3800,4.1000,25000,21426.9131,1.2041,4500000,0,0.6000,18,1.1710,500,0,2050
2.3800,4.1000,8318,79529.9543,0.8853,8318,0,0.5500,1,0.8853,500,1,2050
2.3800,4.1000,3072,168588.4374,0.9011,3072,0,0.6000,1,0.9011,500,1,2050
2.3800,4.1000,14225,55342.1088,0.9109,14225,0,0.6500,1,0.9109,500,1,2050
2.3800,4.1000,19451,23193.8148,0.9369,169451,0,0.4000,7,1.2374,500,1,2050
2.3800,4.1000,8440,26307.2435,0.9350,83440,0,0.5000,4,1.1493,500,1,2050
2.3800,4.1000,15639,52877.4693,0.9186,15639,0,0.4500,1,0.9186,500,1,2050
2.3800,4.1000,25000,21367.8521,1.2116,4500000,0,0.4500,18,1.1468,500,0,2050
2.3800,4.1000,24361,24428.2676,0.9299,124361,0,0.5000,5,1.1425,500,1,2050
2.3800,4.1000,22495,31315.4114,0.9054,47495,0,0.6000,2,1.0543,500,1,2050
2.3800,4.1000,23411,42087.5919,0.9296,23411,0,0.4000,1,0.9296,500,1,2050
2.3800,4.1000,14967,22129.1855,0.9218,239967,0,0.6000,10,1.2194,500,1,2050
2.3800,4.1000,9354,34958.0795,0.9403,34354,0,0.4500,2,1.0846,500,1,2050
2.3800,4.1000,19212,46711.2611,0.9158,19212,0,0.5500,1,0.9158,500,1,2050
2.3800,4.1000,13605,56833.6868,0.9181,13605,0,0.6500,1,0.9181,500,1,2050
2.3800,4.1000,2006,234051.5908,0.8935,2006,0,0.4000,1,0.8935,500,1,2050
2.3800,4.1000,25000,21436.7784,1.2567,4500000,0,0.4500,18,1.1349,500,0,2050
2.3800,4.1000,17363,32123.2486,0.9209,42363,0,0.6000,2,1.1055,500,1,2050
2.3800,4.1000,21249,30951.8220,0.9152,46249,0,0.5500,2,1.0911,500,1,2050
2.3800,4.1000,4358,127452.8215,0.9153,4358,0,0.5000,1,0.9153,500,1,2050
2.3800,4.1000,4352,29132.2534,0.8990,54352,0,0.4000,3,1.1534,500,1,2050
2.3800,4.1000,5003,36422.2165,0.8972,30003,0,0.5000,2,0.9743,500,1,2050
2.3800,4.1000,12817,25740.0701,0.8874,87817,0,0.6000,4,1.1602,500,1,2050
2.3800,4.1000,6746,91013.0566,0.9121,6746,0,0.6500,1,0.9121,500,1,2050
2.3800,4.1000,9239,72611.6840,0.9136,9239,0,0.5500,1,0.9136,500,1,2050
2.3800,4.1000,12884,25868.5227,0.9267,87884,0,0.5000,4,1.2295,500,1,2050
2.3800,4.1000,8003,81077.2304,0.9152,8003,0,0.5000,1,0.9152,500,1,2050
2.3800,4.1000,8432,35057.8994,0.9125,33432,0,0.5000,2,1.0489,500,1,2050
2.3800,4.1000,3684,146212.5834,0.8318,3684,0,0.4000,1,0.8318,500,1,2050
2.3800,4.1000,21881,43272.8582,0.9169,21881,0,0.6500,1,0.9169,500,1,2050
2.3800,4.1000,23780,41380.4257,0.9335,23780,0,0.4500,1,0.9335,500,1,2050
2.3800,4.1000,1413,299392.3508,0.8941,1413,0,0.4500,1,0.8941,500,1,2050
2.3800,4.1000,5204,111180.4253,0.9111,5204,0,0.5500,1,0.9111,500,1,2050
2.3800,4.1000,10094,69920.9062,0.9382,10094,0,0.5000,1,0.9382,500,1,2050
2.3800,4.1000,21064,25246.6896,0.9202,96064,0,0.4000,4,1.1265,500,1,2050
2.3800,4.1000,15851,24842.3578,0.9438,115851,0,0.5500,5,1.1854,500,1,2050
2.3800,4.1000,3154,164568.2407,0.9002,3154,0,0.4500,1,0.9002,500,1,2050
2.3800,4.1000,14094,33360.9268,0.9229,39094,0,0.5000,2,1.0952,500,1,2050
2.3800,4.1000,10718,64955.0296,0.8896,10718,0,0.6000,1,0.8896,500,1,2050
2.3800,4.1000,10023,65750.6934,0.8907,10023,0,0.5000,1,0.8907,500,1,2050
2.3800,4.1000,6546,35745.0540,0.9260,31546,0,0.6500,2,1.0467,500,1,2050
2.3800,4.1000,5760,35397.9437,0.8790,30760,0,0.6500,2,1.0849,500,1,2050
2.3800,4.1000,11994,22981.9150,0.9358,186994,0,0.5000,8,1.2004,500,1,2050
2.3800,4.1000,9796,25085.9167,0.9288,109796,0,0.4000,5,1.1743,500,1,2050
2.3800,4.1000,16516,32030.9426,0.9061,41516,0,0.6500,2,1.0417,500,1,2050
2.3800,4.1000,11380,63794.4962,0.9246,11380,0,0.4000,1,0.9246,500,1,2050
2.3800,4.1000,8349,24917.8382,0.9057,108349,0,0.5500,5,1.1493,500,1,2050
2.3800,4.1000,7035,35502.5632,0.9167,32035,0,0.4000,2,1.0771,500,1,2050
2.3800,4.1000,16405,23313.1814,0.9202,166405,0,0.6500,7,1.1956,500,1,2050
2.3800,4.1000,15484,51632.6730,0.9187,15484,0,0.4500,1,0.9187,500,1,2050
2.3800,4.1000,15661,21442.8218,0.8606,415661,0,0.5000,17,1.1646,500,1,2050
2.3800,4.1000,15256,53171.8400,0.9401,15256,0,0.6500,1,0.9401,500,1,2050
2.3800,4.1000,4368,127924.9761,0.8854,4368,0,0.4000,1,0.8854,500,1,2050
2.3800,4.1000,25000,21306.6283,1.1120,4500000,0,0.6000,18,1.1340,500,0,2050
2.3800,4.1000,9890,23916.3029,0.9403,134890,0,0.5000,6,1.2106,500,1,2050
2.3800,4.1000,19722,45595.0593,0.8972,19722,0,0.4500,1,0.8972,500,1,2050
2.3800,4.1000,3637,146154.8933,0.8958,3637,0,0.4500,1,0.8958,500,1,2050
2.3800,4.1000,25000,21491.8070,1.2885,4500000,0,0.6000,18,1.1741,500,0,2050
2.3800,4.1000,21628,22153.7135,0.9216,271628,0,0.6500,11,1.1083,500,1,2050
2.3800,4.1000,18840,31715.2776,0.9201,43840,0,0.6500,2,1.1252,500,1,2050
2.3800,4.1000,11199,34171.6673,0.8955,36199,0,0.6000,2,1.0345,500,1,2050
2.3800,4.1000,18201,47721.9454,0.9287,18201,0,0.5000,1,0.9287,500,1,2050
2.3800,4.1000,15135,52441.0005,0.9140,15135,0,0.4000,1,0.9140,500,1,2050
2.3800,4.1000,18398,47284.8264,0.9177,18398,0,0.6000,1,0.9177,500,1,2050
2.3800,4.1000,25000,21307.9404,0.9407,4500000,0,0.5000,18,1.1700,500,0,2050
2.3800,4.1000,24349,40429.3935,0.9133,24349,0,0.6000,1,0.9133,500,1,2050
2.3800,4.1000,4799,25117.7400,0.9232,104799,0,0.5000,5,1.1820,500,1,2050
2.3800,4.1000,7706,24780.5485,0.9110,107706,0,0.6000,5,1.1790,500,1,2050
2.3800,4.1000,23686,30368.3165,0.8681,48686,0,0.4000,2,1.0714,500,1,2050
2.3800,4.1000,8733,29014.1399,0.9115,58733,0,0.4000,3,1.1335,500,1,2050
2.3800,4.1000,24690,25226.3936,0.9279,99690,0,0.5500,4,1.1599,500,1,2050
2.3800,4.1000,9861,69811.0801,0.9297,9861,0,0.4000,1,0.9297,500,1,2050
2.3800,4.1000,11699,63094.9529,0.8963,11699,0,0.4500,1,0.8963,500,1,2050
2.3800,4.1000,11916,62951.6922,0.8990,11916,0,0.5500,1,0.8990,500,1,2050
2.3800,4.1000,25000,21425.3542,1.2542,4500000,0,0.4000,18,1.1376,500,0,2050
2.3800,4.1000,25000,21487.3185,1.1229,4500000,0,0.4500,18,1.0113,500,0,2050
2.3800,4.1000,13973,25846.7744,0.9287,88973,0,0.6000,4,1.0497,500,1,2050
2.3800,4.1000,25000,21310.9964,1.1203,4500000,0,0.5500,18,1.1266,500,0,2050
2.3800,4.1000,8400,78249.7986,0.9256,8400,0,0.4000,1,0.9256,500,1,2050
2.3800,4.1000,18257,22114.2183,0.8959,268257,0,0.6000,11,1.1963,500,1,2050
2.3800,4.1000,8583,21961.3601,0.9122,283583,0,0.6000,12,1.1997,500,1,2050
2.3800,4.1000,15560,53529.1601,0.9167,15560,0,0.5500,1,0.9167,500,1,2050
2.3800,4.1000,3450,150832.2890,0.8964,3450,0,0.6000,1,0.8964,500,1,2050
2.3800,4.1000,6888,91981.4769,0.9177,6888,0,0.4500,1,0.9177,500,1,2050
2.3800,4.1000,17000,49962.3123,0.9358,17000,0,0.5500,1,0.9358,500,1,2050
2.3800,4.1000,9296,73119.4276,0.9241,9296,0,0.5500,1,0.9241,500,1,2050
2.3800,4.1000,17914,48822.9667,0.9072,17914,0,0.4500,1,0.9072,500,1,2050
2.3800,4.1000,13527,23434.3672,0.8985,163527,0,0.4000,7,1.1625,500,1,2050
2.3800,4.1000,21921,31131.5289,0.9217,46921,0,0.6500,2,1.1073,500,1,2050
2.3800,4.1000,5840,36994.7474,0.8965,30840,0,0.4500,2,1.0294,500,1,2050
2.3800,4.1000,6155,98266.8158,0.9097,6155,0,0.5500,1,0.9097,500,1,2050
2.3800,4.1000,11136,28580.7995,0.9109,61136,0,0.6500,3,1.1706,500,1,2050
2.3800,4.1000,17026,49661.7240,0.9161,17026,0,0.6000,1,0.9161,500,1,2050
2.3800,4.1000,22810,43027.2437,0.8816,22810,0,0.4000,1,0.8816,500,1,2050
2.3800,4.1000,11215,33855.1469,0.9294,36215,0,0.4000,2,1.1163,500,1,2050
2.3800,4.1000,21942,23704.9444,0.8692,146942,0,0.6000,6,1.1546,500,1,2050
2.3800,4.1000,25000,21542.0463,1.2726,4500000,0,0.6000,18,1.1710,500,0,2050
2.3800,4.1000,21794,31087.3390,0.9465,46794,0,0.4500,2,1.1428,500,1,2050
2.3800,4.1000,23163,42473.4667,0.9255,23163,0,0.4000,1,0.9255,500,1,2050
2.3800,4.1000,20900,31357.8438,0.9324,45900,0,0.6000,2,1.0938,500,1,2050
2.3800,4.1000,23361,22854.2312,0.9575,198361,0,0.4500,8,1.1567,500,1,2050
2.3800,4.1000,25000,21490.8451,1.2832,4500000,0,0.5000,18,1.1799,500,0,2050
2.3800,4.1000,14099,55526.7312,0.9206,14099,0,0.6500,1,0.9206,500,1,2050
2.3800,4.1000,24667,30377.7878,0.9290,49667,0,0.6500,2,1.1144,500,1,2050
2.3800,4.1000,8516,75905.8225,0.8710,8516,0,0.4000,1,0.8710,500,1,2050
2.3800,4.1000,20413,30928.8274,0.9070,45413,0,0.5000,2,1.1108,500,1,2050
2.3800,4.1000,23148,41413.9091,0.8724,23148,0,0.6000,1,0.8724,500,1,2050
2.3800,4.1000,18769,46485.9948,0.9436,18769,0,0.4000,1,0.9436,500,1,2050
2.3800,4.1000,25000,21259.1715,1.3132,4500000,0,0.4000,18,1.1509,500,0,2050
2.3800,4.1000,14515,54454.2279,0.9161,14515,0,0.5500,1,0.9161,500,1,2050
2.3800,4.1000,25000,21329.9149,1.2825,4500000,0,0.5000,18,1.1842,500,0,2050
2.3800,4.1000,25000,21310.1946,1.2798,4500000,0,0.5000,18,1.1794,500,0,2050
2.3800,4.1000,11925,26102.1018,0.9040,86925,0,0.5500,4,1.1000,500,1,2050
2.3800,4.1000,3948,29400.8228,0.8781,53948,0,0.5500,3,1.0951,500,1,2050
2.3800,4.1000,25000,21411.4445,1.1355,4500000,0,0.5500,18,1.1042,500,0,2050
2.3800,4.1000,9183,28724.3562,0.9115,59183,0,0.5000,3,1.0914,500,1,2050
2.3800,4.1000,3920,37544.1870,0.9280,28920,0,0.6000,2,1.0595,500,1,2050
2.3800,4.1000,17219,49425.5722,0.9388,17219,0,0.6500,1,0.9388,500,1,2050
2.3800,4.1000,17031,27479.2299,0.9302,67031,0,0.4000,3,1.1435,500,1,2050
2.3800,4.1000,9091,34889.8087,0.9065,34091,0,0.6500,2,1.1103,500,1,2050
2.3800,4.1000,3562,148324.3374,0.9216,3562,0,0.4000,1,0.9216,500,1,2050
2.3800,4.1000,12384,60042.2980,0.9079,12384,0,0.4500,1,0.9079,500,1,2050
2.3800,4.1000,20617,21921.2780,0.9175,320617,0,0.6000,13,1.2363,500,1,2050
2.3800,4.1000,13939,55848.8596,0.8953,13939,0,0.6500,1,0.8953,500,1,2050
2.3800,4.1000,25000,21404.3058,1.2461,4500000,0,0.6500,18,1.1715,500,0,2050
2.3800,4.1000,3534,148556.5425,0.8744,3534,0,0.6500,1,0.8744,500,1,2050
2.3800,4.1000,12861,58811.2479,0.9294,12861,0,0.4000,1,0.9294,500,1,2050
2.3800,4.1000,22368,42371.9025,0.9182,22368,0,0.5000,1,0.9182,500,1,2050
2.3800,4.1000,3504,148453.7926,0.8805,3504,0,0.4000,1,0.8805,500,1,2050
2.3800,4.1000,17799,49004.0871,0.9223,17799,0,0.6000,1,0.9223,500,1,2050
2.3800,4.1000,16211,21476.5575,0.9082,316211,0,0.4500,13,1.2242,500,1,2050
2.3800,4.1000,17193,24452.9366,0.9316,117193,0,0.5500,5,1.2295,500,1,2050
2.3800,4.1000,10062,69696.9089,0.8901,10062,0,0.6500,1,0.8901,500,1,2050
2.3800,4.1000,12835,26024.1645,0.9065,87835,0,0.6000,4,1.1431,500,1,2050
2.3800,4.1000,10809,22554.0705,0.9427,210809,0,0.6500,9,1.1502,500,1,2050
2.3800,4.1000,16062,25679.5333,0.9495,91062,0,0.4000,4,1.1362,500,1,2050
2.3800,4.1000,7110,88556.6067,0.8919,7110,0,0.5500,1,0.8919,500,1,2050
2.3800,4.1000,25000,21241.8671,1.2026,4500000,0,0.5000,18,1.0842,500,0,2050
2.3800,4.1000,2677,185361.1422,0.8431,2677,0,0.6500,1,0.8431,500,1,2050
2.3800,4.1000,24641,40146.3801,0.9274,24641,0,0.4000,1,0.9274,500,1,2050
2.3800,4.1000,25000,21257.7483,1.2576,4500000,0,0.6500,18,1.1615,500,0,2050
2.3800,4.1000,21318,42816.6785,0.9201,21318,0,0.6000,1,0.9201,500,1,2050
2.3800,4.1000,3724,143437.3478,0.9189,3724,0,0.6000,1,0.9189,500,1,2050
2.3800,4.1000,9778,68356.7951,0.9203,9778,0,0.5500,1,0.9203,500,1,2050
2.3800,4.1000,20652,44372.6702,0.9009,20652,0,0.4500,1,0.9009,500,1,2050
