totalFlips,lastRunEntropy,tries,earlyRestarts,variables,flipsPerSecond,entropy,flips,cb,minEntropy,ratio,sat,clauses
5000000,1.1211,20,0,500,24198.5582,1.0888,25000,2.3800,0.0000,4.2000,0,2100
20525,0.9477,1,0,500,51691.7315,0.9477,20525,2.3800,0.0000,4.2000,1,2100
38307,0.9041,2,0,500,38046.0526,0.9761,13307,2.3800,0.0000,4.2000,1,2100
5000000,1.1975,20,0,500,24284.3236,1.2190,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2752,20,0,500,24310.8250,1.1746,25000,2.3800,0.0000,4.2000,0,2100
119361,0.9340,5,0,500,27719.7919,1.1766,19361,2.3800,0.0000,4.2000,1,2100
397650,0.9497,16,0,500,24410.6298,1.2452,22650,2.3800,0.0000,4.2000,1,2100
5000000,1.1731,20,0,500,24545.5197,1.1642,25000,2.3800,0.0000,4.2000,0,2100
9126,0.9195,1,0,500,83860.8672,0.9195,9126,2.3800,0.0000,4.2000,1,2100
368594,0.9140,15,0,500,24828.0099,1.2414,18594,2.3800,0.0000,4.2000,1,2100
135130,0.9220,6,0,500,27392.9061,1.1789,10130,2.3800,0.0000,4.2000,1,2100
24167,0.9398,1,0,500,47127.8082,0.9398,24167,2.3800,0.0000,4.2000,1,2100
5000000,0.9234,20,0,500,24277.0099,1.1270,25000,2.3800,0.0000,4.2000,0,2100
294486,0.9533,12,0,500,25111.0553,1.1533,19486,2.3800,0.0000,4.2000,1,2100
5000000,1.2216,20,0,500,24808.2988,1.1373,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2728,20,0,500,24429.3572,1.1987,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1517,20,0,500,24674.2700,1.1639,25000,2.3800,0.0000,4.2000,0,2100
85937,0.9261,4,0,500,29904.6121,1.1485,10937,2.3800,0.0000,4.2000,1,2100
5000000,1.2901,20,0,500,24332.5015,1.1664,25000,2.3800,0.0000,4.2000,0,2100
23089,0.9273,1,0,500,48039.2920,0.9273,23089,2.3800,0.0000,4.2000,1,2100
5000000,1.2817,20,0,500,24545.3566,1.1556,25000,2.3800,0.0000,4.2000,0,2100
83851,0.9061,4,0,500,30237.1206,1.1606,8851,2.3800,0.0000,4.2000,1,2100
9753,0.8884,1,0,500,82956.9469,0.8884,9753,2.3800,0.0000,4.2000,1,2100
33360,0.9068,2,0,500,40108.7584,1.1162,8360,2.3800,0.0000,4.2000,1,2100
9628,0.9006,1,0,500,79709.7215,0.9006,9628,2.3800,0.0000,4.2000,1,2100
5000000,1.2931,20,0,500,24336.4516,1.1812,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.0549,20,0,500,24161.5805,1.1196,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.0621,20,0,500,24406.0593,1.1634,25000,2.3800,0.0000,4.2000,0,2100
18334,0.9526,1,0,500,54525.6513,0.9526,18334,2.3800,0.0000,4.2000,1,2100
5000000,0.9445,20,0,500,24511.5229,1.1305,25000,2.3800,0.0000,4.2000,0,2100
158859,0.9180,7,0,500,27336.0080,1.1517,8859,2.3800,0.0000,4.2000,1,2100
5000000,1.1929,20,0,500,24450.2768,1.1886,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2050,20,0,500,24430.2477,1.1711,25000,2.3800,0.0000,4.2000,0,2100
7221,0.8440,1,0,500,101586.4874,0.8440,7221,2.3800,0.0000,4.2000,1,2100
444055,0.9414,18,0,500,24418.6577,1.1805,19055,2.3800,0.0000,4.2000,1,2100
98013,0.9128,4,0,500,28999.0357,1.1258,23013,2.3800,0.0000,4.2000,1,2100
5112,0.9242,1,0,500,126999.2831,0.9242,5112,2.3800,0.0000,4.2000,1,2100
40661,0.9441,2,0,500,37047.5609,1.0389,15661,2.3800,0.0000,4.2000,1,2100
59912,0.9072,3,0,500,32839.7785,1.1075,9912,2.3800,0.0000,4.2000,1,2100
5000000,1.1515,20,0,500,24346.5503,1.1349,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3003,20,0,500,24518.7277,1.1914,25000,2.3800,0.0000,4.2000,0,2100
149185,0.9345,6,0,500,26958.3071,1.2252,24185,2.3800,0.0000,4.2000,1,2100
5000000,1.2055,20,0,500,24434.2853,1.1502,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2834,20,0,500,24907.5784,1.1256,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.2416,21,0,500,25895.0560,1.1488,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.2946,21,0,500,25901.6328,1.1890,25000,2.3800,0.0000,4.2000,0,2100
5500000,1.2485,22,0,500,26387.3218,1.1572,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2628,20,0,500,24155.7815,1.1563,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1763,20,0,500,24373.3204,1.1647,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2550,20,0,500,24118.3640,1.1841,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2726,20,0,500,24569.2253,1.1928,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.1710,21,0,500,25897.1065,1.1212,25000,2.3800,0.0000,4.2000,0,2100
10066,0.8974,1,0,500,83151.5031,0.8974,10066,2.3800,0.0000,4.2000,1,2100
71948,0.9401,3,0,500,33369.3058,1.1815,21948,2.3800,0.0000,4.2000,1,2100
5250000,1.3097,21,0,500,25786.7957,1.2090,25000,2.3800,0.0000,4.2000,0,2100
82824,0.9190,4,0,500,30085.9333,1.1247,7824,2.3800,0.0000,4.2000,1,2100
32982,0.9290,2,0,500,40125.0994,1.1252,7982,2.3800,0.0000,4.2000,1,2100
5000000,1.1747,20,0,500,24369.6096,1.1854,25000,2.3800,0.0000,4.2000,0,2100
18578,0.9203,1,0,500,53916.5054,0.9203,18578,2.3800,0.0000,4.2000,1,2100
20398,0.9161,1,0,500,51569.3906,0.9161,20398,2.3800,0.0000,4.2000,1,2100
5000000,1.2767,20,0,500,24414.5673,1.1397,25000,2.3800,0.0000,4.2000,0,2100
5659,0.9185,1,0,500,117697.9819,0.9185,5659,2.3800,0.0000,4.2000,1,2100
5000000,1.1246,20,0,500,24530.4436,1.0724,25000,2.3800,0.0000,4.2000,0,2100
65921,0.9470,3,0,500,32219.0690,1.1300,15921,2.3800,0.0000,4.2000,1,2100
5000000,1.2472,20,0,500,24310.9169,1.1333,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2589,20,0,500,24157.7538,1.1831,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2943,20,0,500,24549.5346,1.1342,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.2714,21,0,500,25404.2383,1.1506,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.2472,21,0,500,26073.4590,1.1768,25000,2.3800,0.0000,4.2000,0,2100
394418,0.9080,16,0,500,26562.1227,1.1920,19418,2.3800,0.0000,4.2000,1,2100
5500000,1.2998,22,0,500,26437.0435,1.2014,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2568,20,0,500,24544.9239,1.1625,25000,2.3800,0.0000,4.2000,0,2100
268613,0.9260,11,0,500,25599.3566,1.2302,18613,2.3800,0.0000,4.2000,1,2100
5000000,1.2674,20,0,500,24322.1244,1.1837,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1963,20,0,500,24812.7016,1.1825,25000,2.3800,0.0000,4.2000,0,2100
466246,0.9227,19,0,500,26217.6068,1.2221,16246,2.3800,0.0000,4.2000,1,2100
28436,0.8976,2,0,500,47375.1333,1.0661,3436,2.3800,0.0000,4.2000,1,2100
308289,0.9340,13,0,500,26722.7483,1.2431,8289,2.3800,0.0000,4.2000,1,2100
5250000,1.1959,21,0,500,26114.7560,1.0960,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3790,20,0,500,24487.3869,1.1875,25000,2.3800,0.0000,4.2000,0,2100
20230,0.8726,1,0,500,52353.5483,0.8726,20230,2.3800,0.0000,4.2000,1,2100
5000000,1.2996,20,0,500,24536.4638,1.1542,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2091,20,0,500,24745.9800,1.1808,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.2389,21,0,500,25963.3973,1.1433,25000,2.3800,0.0000,4.2000,0,2100
5250000,1.2015,21,0,500,26166.2684,1.1613,25000,2.3800,0.0000,4.2000,0,2100
5846,0.8797,1,0,500,123859.4393,0.8797,5846,2.3800,0.0000,4.2000,1,2100
54062,0.9008,3,0,500,36593.1713,1.1781,4062,2.3800,0.0000,4.2000,1,2100
72564,0.8971,3,0,500,31279.8528,1.1649,22564,2.3800,0.0000,4.2000,1,2100
49924,0.9239,2,0,500,34581.7525,1.1021,24924,2.3800,0.0000,4.2000,1,2100
265832,0.8962,11,0,500,25304.0808,1.2315,15832,2.3800,0.0000,4.2000,1,2100
5000000,1.2747,20,0,500,24795.0023,1.1501,25000,2.3800,0.0000,4.2000,0,2100
3984,0.8980,1,0,500,162703.5601,0.8980,3984,2.3800,0.0000,4.2000,1,2100
6869,0.9336,1,0,500,108915.5758,0.9336,6869,2.3800,0.0000,4.2000,1,2100
88441,0.9268,4,0,500,31937.2245,1.1608,13441,2.3800,0.0000,4.2000,1,2100
5794,0.9014,1,0,500,123575.9871,0.9014,5794,2.3800,0.0000,4.2000,1,2100
164564,0.9190,7,0,500,26426.5452,1.1962,14564,2.3800,0.0000,4.2000,1,2100
56446,0.8819,3,0,500,33074.8848,1.1642,6446,2.3800,0.0000,4.2000,1,2100
24499,0.9175,1,0,500,46775.6585,0.9175,24499,2.3800,0.0000,4.2000,1,2100
122688,0.9390,5,0,500,28034.4565,1.2056,22688,2.3800,0.0000,4.2000,1,2100
5000000,1.2205,20,0,500,24345.1213,1.1115,25000,2.3800,0.0000,4.2000,0,2100
106531,0.9003,5,0,500,28541.4826,1.1304,6531,2.3800,0.0000,4.2000,1,2100
198392,0.9127,8,0,500,25774.8624,1.2433,23392,2.3800,0.0000,4.2000,1,2100
67760,0.9128,3,0,500,31996.6570,1.1333,17760,2.3800,0.0000,4.2000,1,2100
5000000,1.2646,20,0,500,24605.0172,1.1321,25000,2.3800,0.0000,4.2000,0,2100
13602,0.8928,1,0,500,65005.9333,0.8928,13602,2.3800,0.0000,4.2000,1,2100
372128,0.9307,15,0,500,24663.7731,1.1739,22128,2.3800,0.0000,4.2000,1,2100
97656,0.9266,4,0,500,29352.2577,1.1988,22656,2.3800,0.0000,4.2000,1,2100
5000000,1.1049,20,0,500,24223.6244,1.1277,25000,2.3800,0.0000,4.2000,0,2100
168682,0.9251,7,0,500,26614.7203,1.1720,18682,2.3800,0.0000,4.2000,1,2100
32078,0.9017,2,0,500,41384.3033,1.1004,7078,2.3800,0.0000,4.2000,1,2100
365237,0.9396,15,0,500,24758.5005,1.2034,15237,2.3800,0.0000,4.2000,1,2100
433321,0.9258,18,0,500,24640.3232,1.2070,8321,2.3800,0.0000,4.2000,1,2100
5000000,1.2557,20,0,500,24446.7445,1.1688,25000,2.3800,0.0000,4.2000,0,2100
192907,0.9245,8,0,500,26000.3877,1.1816,17907,2.3800,0.0000,4.2000,1,2100
5000000,1.1632,20,0,500,24275.5323,1.1969,25000,2.3800,0.0000,4.2000,0,2100
7568,0.9052,1,0,500,93207.3279,0.9052,7568,2.3800,0.0000,4.2000,1,2100
5000000,1.2414,20,0,500,24144.7879,1.1691,25000,2.3800,0.0000,4.2000,0,2100
121692,0.9130,5,0,500,27695.6406,1.1966,21692,2.3800,0.0000,4.2000,1,2100
5000000,1.2967,20,0,500,24353.0071,1.1564,25000,2.3800,0.0000,4.2000,0,2100
14007,0.9315,1,0,500,63117.4381,0.9315,14007,2.3800,0.0000,4.2000,1,2100
65819,0.8876,3,0,500,31648.4719,1.1398,15819,2.3800,0.0000,4.2000,1,2100
17869,0.9271,1,0,500,54028.5526,0.9271,17869,2.3800,0.0000,4.2000,1,2100
7886,0.8852,1,0,500,93023.8973,0.8852,7886,2.3800,0.0000,4.2000,1,2100
143827,0.9173,6,0,500,27133.6079,1.1893,18827,2.3800,0.0000,4.2000,1,2100
42368,0.9237,2,0,500,36017.0560,1.0863,17368,2.3800,0.0000,4.2000,1,2100
5000000,1.2981,20,0,500,24336.6371,1.1491,25000,2.3800,0.0000,4.2000,0,2100
373678,0.9454,15,0,500,24779.9490,1.1869,23678,2.3800,0.0000,4.2000,1,2100
5000000,1.3293,20,0,500,24326.8180,1.1500,25000,2.3800,0.0000,4.2000,0,2100
170227,0.9439,7,0,500,26711.6492,1.2275,20227,2.3800,0.0000,4.2000,1,2100
5000000,1.2166,20,0,500,24573.6237,1.0589,25000,2.3800,0.0000,4.2000,0,2100
32227,0.7903,2,0,500,39964.5347,1.0243,7227,2.3800,0.0000,4.2000,1,2100
111183,0.8998,5,0,500,27656.5763,1.2182,11183,2.3800,0.0000,4.2000,1,2100
5000000,1.3399,20,0,500,24295.8711,1.1858,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2490,20,0,500,24250.1200,1.1846,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2486,20,0,500,24382.1996,1.1878,25000,2.3800,0.0000,4.2000,0,2100
36347,0.9154,2,0,500,39485.3540,1.0967,11347,2.3800,0.0000,4.2000,1,2100
5000000,1.2208,20,0,500,24531.9596,1.1649,25000,2.3800,0.0000,4.2000,0,2100
64580,0.8556,3,0,500,32228.2569,1.1480,14580,2.3800,0.0000,4.2000,1,2100
108767,0.9272,5,0,500,28674.6232,1.1913,8767,2.3800,0.0000,4.2000,1,2100
5000000,1.0580,20,0,500,23997.2472,1.1218,25000,2.3800,0.0000,4.2000,0,2100
8532,0.9066,1,0,500,88678.2827,0.9066,8532,2.3800,0.0000,4.2000,1,2100
9648,0.9021,1,0,500,79145.0520,0.9021,9648,2.3800,0.0000,4.2000,1,2100
140148,0.9180,6,0,500,26918.9633,1.1967,15148,2.3800,0.0000,4.2000,1,2100
21777,0.9044,1,0,500,49578.1767,0.9044,21777,2.3800,0.0000,4.2000,1,2100
60153,0.8858,3,0,500,32653.6509,1.1140,10153,2.3800,0.0000,4.2000,1,2100
5000000,1.2751,20,0,500,24290.2154,1.1381,25000,2.3800,0.0000,4.2000,0,2100
292122,0.8718,12,0,500,25235.5651,1.1560,17122,2.3800,0.0000,4.2000,1,2100
5000000,1.2266,20,0,500,24422.5769,1.1621,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1695,20,0,500,24419.4837,1.1228,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2350,20,0,500,24555.4854,1.1776,25000,2.3800,0.0000,4.2000,0,2100
48488,0.9237,2,0,500,34886.1084,1.0704,23488,2.3800,0.0000,4.2000,1,2100
38331,0.9001,2,0,500,38583.5351,1.0384,13331,2.3800,0.0000,4.2000,1,2100
5000000,1.2761,20,0,500,24152.8579,1.1424,25000,2.3800,0.0000,4.2000,0,2100
92861,0.9328,4,0,500,29193.1897,1.2036,17861,2.3800,0.0000,4.2000,1,2100
9406,0.9164,1,0,500,82187.2505,0.9164,9406,2.3800,0.0000,4.2000,1,2100
99306,0.9436,4,0,500,28503.8286,1.1304,24306,2.3800,0.0000,4.2000,1,2100
34107,0.9076,2,0,500,39246.2893,1.0891,9107,2.3800,0.0000,4.2000,1,2100
70044,0.9278,3,0,500,31364.5006,1.1290,20044,2.3800,0.0000,4.2000,1,2100
5000000,1.1555,20,0,500,24124.1032,1.1874,25000,2.3800,0.0000,4.2000,0,2100
93585,0.9544,4,0,500,29365.8645,1.1434,18585,2.3800,0.0000,4.2000,1,2100
5000000,1.2840,20,0,500,24229.4406,1.1845,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2052,20,0,500,24507.7908,1.1753,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1996,20,0,500,24486.3308,1.1599,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1745,20,0,500,24360.6060,1.1777,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3006,20,0,500,24350.3189,1.1491,25000,2.3800,0.0000,4.2000,0,2100
474548,0.8620,19,0,500,24380.5494,1.2136,24548,2.3800,0.0000,4.2000,1,2100
148370,0.9102,6,0,500,27259.9556,1.1660,23370,2.3800,0.0000,4.2000,1,2100
5000000,1.1903,20,0,500,24581.3189,1.1619,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1737,20,0,500,24345.7702,1.1179,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2032,20,0,500,24373.2340,1.1754,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1626,20,0,500,24328.9202,1.0978,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1983,20,0,500,24168.7420,1.1604,25000,2.3800,0.0000,4.2000,0,2100
213919,0.9337,9,0,500,26076.2547,1.1751,13919,2.3800,0.0000,4.2000,1,2100
5000000,1.2979,20,0,500,24418.9742,1.1128,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3218,20,0,500,24420.4326,1.1646,25000,2.3800,0.0000,4.2000,0,2100
31406,0.9197,2,0,500,41661.9331,1.0843,6406,2.3800,0.0000,4.2000,1,2100
206513,0.9243,9,0,500,26030.7976,1.2327,6513,2.3800,0.0000,4.2000,1,2100
365374,0.9004,15,0,500,24830.7481,1.2319,15374,2.3800,0.0000,4.2000,1,2100
445811,0.9132,18,0,500,24340.4171,1.1921,20811,2.3800,0.0000,4.2000,1,2100
289951,0.8884,12,0,500,24989.9887,1.2231,14951,2.3800,0.0000,4.2000,1,2100
11137,0.9249,1,0,500,74500.7978,0.9249,11137,2.3800,0.0000,4.2000,1,2100
5000000,1.1515,20,0,500,24328.4661,1.1589,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2101,20,0,500,24234.2598,1.1837,25000,2.3800,0.0000,4.2000,0,2100
3784,0.9079,1,0,500,157879.2562,0.9079,3784,2.3800,0.0000,4.2000,1,2100
5000000,1.2593,20,0,500,24261.4800,1.1626,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2620,20,0,500,24359.6883,1.1494,25000,2.3800,0.0000,4.2000,0,2100
12419,0.9288,1,0,500,67946.8369,0.9288,12419,2.3800,0.0000,4.2000,1,2100
35330,0.9311,2,0,500,37704.2465,1.0897,10330,2.3800,0.0000,4.2000,1,2100
5000000,1.1558,20,0,500,24167.8259,1.2213,25000,2.3800,0.0000,4.2000,0,2100
16503,0.9417,1,0,500,57697.3900,0.9417,16503,2.3800,0.0000,4.2000,1,2100
5000000,1.1712,20,0,500,24562.3913,1.0840,25000,2.3800,0.0000,4.2000,0,2100
17939,0.9324,1,0,500,55423.2448,0.9324,17939,2.3800,0.0000,4.2000,1,2100
11392,0.9224,1,0,500,73173.2872,0.9224,11392,2.3800,0.0000,4.2000,1,2100
5000000,1.2893,20,0,500,24381.3631,1.1155,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2652,20,0,500,24400.5705,1.1076,25000,2.3800,0.0000,4.2000,0,2100
363074,0.8637,15,0,500,24565.6899,1.2071,13074,2.3800,0.0000,4.2000,1,2100
48472,0.9097,2,0,500,34749.4592,1.0736,23472,2.3800,0.0000,4.2000,1,2100
5974,0.9324,1,0,500,112909.7171,0.9324,5974,2.3800,0.0000,4.2000,1,2100
44848,0.9024,2,0,500,35996.1466,1.0733,19848,2.3800,0.0000,4.2000,1,2100
97490,0.9121,4,0,500,29014.0605,1.1513,22490,2.3800,0.0000,4.2000,1,2100
399215,0.9378,16,0,500,24766.7277,1.1991,24215,2.3800,0.0000,4.2000,1,2100
15882,0.9257,1,0,500,58981.0700,0.9257,15882,2.3800,0.0000,4.2000,1,2100
69570,0.9302,3,0,500,31264.8838,1.0903,19570,2.3800,0.0000,4.2000,1,2100
44386,0.9335,2,0,500,35113.7188,1.0863,19386,2.3800,0.0000,4.2000,1,2100
7661,0.9282,1,0,500,96486.6226,0.9282,7661,2.3800,0.0000,4.2000,1,2100
18918,0.8892,1,0,500,53442.0952,0.8892,18918,2.3800,0.0000,4.2000,1,2100
5000000,1.2906,20,0,500,24638.1917,1.1186,25000,2.3800,0.0000,4.2000,0,2100
90417,0.9417,4,0,500,30064.1232,1.1332,15417,2.3800,0.0000,4.2000,1,2100
123770,0.8997,5,0,500,28073.9779,1.1027,23770,2.3800,0.0000,4.2000,1,2100
5000000,1.1491,20,0,500,24496.9655,1.1559,25000,2.3800,0.0000,4.2000,0,2100
5000000,0.9497,20,0,500,24326.3609,1.0670,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2564,20,0,500,24228.4060,1.2055,25000,2.3800,0.0000,4.2000,0,2100
11999,0.9178,1,0,500,70229.5867,0.9178,11999,2.3800,0.0000,4.2000,1,2100
16100,0.8972,1,0,500,57683.2377,0.8972,16100,2.3800,0.0000,4.2000,1,2100
45807,0.9146,2,0,500,35832.4329,1.0752,20807,2.3800,0.0000,4.2000,1,2100
289943,0.9219,12,0,500,25196.5559,1.1867,14943,2.3800,0.0000,4.2000,1,2100
5000000,1.2437,20,0,500,24408.7641,1.1504,25000,2.3800,0.0000,4.2000,0,2100
249806,0.8804,10,0,500,25480.2287,1.2050,24806,2.3800,0.0000,4.2000,1,2100
8974,0.8682,1,0,500,83775.8551,0.8682,8974,2.3800,0.0000,4.2000,1,2100
5000000,1.2536,20,0,500,24357.5689,1.1402,25000,2.3800,0.0000,4.2000,0,2100
407756,0.9005,17,0,500,24523.1479,1.2141,7756,2.3800,0.0000,4.2000,1,2100
460099,0.9404,19,0,500,24349.9439,1.1910,10099,2.3800,0.0000,4.2000,1,2100
40684,0.9117,2,0,500,37360.6193,1.0716,15684,2.3800,0.0000,4.2000,1,2100
5000000,1.1714,20,0,500,24220.3000,1.1421,25000,2.3800,0.0000,4.2000,0,2100
61930,0.9024,3,0,500,32291.4739,1.1981,11930,2.3800,0.0000,4.2000,1,2100
13814,0.9186,1,0,500,64223.4770,0.9186,13814,2.3800,0.0000,4.2000,1,2100
5000000,1.1769,20,0,500,24162.3123,1.1795,25000,2.3800,0.0000,4.2000,0,2100
39001,0.9203,2,0,500,37514.0902,1.0960,14001,2.3800,0.0000,4.2000,1,2100
5000000,1.2342,20,0,500,24361.0290,1.1468,25000,2.3800,0.0000,4.2000,0,2100
192891,0.9277,8,0,500,25928.2817,1.2335,17891,2.3800,0.0000,4.2000,1,2100
5000000,1.1264,20,0,500,24224.7174,0.9798,25000,2.3800,0.0000,4.2000,0,2100
93087,0.8774,4,0,500,29239.6279,1.1500,18087,2.3800,0.0000,4.2000,1,2100
18025,0.9145,1,0,500,54861.2476,0.9145,18025,2.3800,0.0000,4.2000,1,2100
457047,0.9128,19,0,500,24315.3946,1.2660,7047,2.3800,0.0000,4.2000,1,2100
163297,0.9472,7,0,500,26732.7049,1.0066,13297,2.3800,0.0000,4.2000,1,2100
11120,0.9178,1,0,500,73524.4995,0.9178,11120,2.3800,0.0000,4.2000,1,2100
111186,0.8993,5,0,500,27977.9770,1.1528,11186,2.3800,0.0000,4.2000,1,2100
11236,0.9204,1,0,500,72973.1364,0.9204,11236,2.3800,0.0000,4.2000,1,2100
5000000,1.1513,20,0,500,24343.7668,1.1026,25000,2.3800,0.0000,4.2000,0,2100
74216,0.9487,3,0,500,30840.6603,1.0999,24216,2.3800,0.0000,4.2000,1,2100
5000000,1.1976,20,0,500,24499.4939,1.1372,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1962,20,0,500,24381.5851,1.1105,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2109,20,0,500,24563.1332,1.1214,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1653,20,0,500,24124.5319,1.1164,25000,2.3800,0.0000,4.2000,0,2100
58652,0.9173,3,0,500,32678.5475,1.1241,8652,2.3800,0.0000,4.2000,1,2100
65810,0.9143,3,0,500,32001.0037,1.1708,15810,2.3800,0.0000,4.2000,1,2100
146176,0.9204,6,0,500,27147.1635,1.1753,21176,2.3800,0.0000,4.2000,1,2100
5000000,1.1226,20,0,500,24267.3872,1.1305,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2521,20,0,500,24140.8425,1.1647,25000,2.3800,0.0000,4.2000,0,2100
41677,0.9335,2,0,500,36856.5469,1.1332,16677,2.3800,0.0000,4.2000,1,2100
5000000,1.1943,20,0,500,24325.7649,1.1667,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1125,20,0,500,24338.2879,1.0684,25000,2.3800,0.0000,4.2000,0,2100
122302,0.9276,5,0,500,27835.2197,1.1853,22302,2.3800,0.0000,4.2000,1,2100
32236,0.9122,2,0,500,40765.6329,1.0317,7236,2.3800,0.0000,4.2000,1,2100
118553,0.9254,5,0,500,27999.0823,1.1880,18553,2.3800,0.0000,4.2000,1,2100
156230,0.9009,7,0,500,26761.2235,1.1971,6230,2.3800,0.0000,4.2000,1,2100
36385,0.8946,2,0,500,39251.5422,1.1196,11385,2.3800,0.0000,4.2000,1,2100
5000000,1.2395,20,0,500,24402.2578,1.1952,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2272,20,0,500,24194.2687,1.1750,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1570,20,0,500,24491.7186,1.1515,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1247,20,0,500,24606.8776,0.9419,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2840,20,0,500,24252.5514,1.2025,25000,2.3800,0.0000,4.2000,0,2100
48633,0.9201,2,0,500,35364.1376,1.1002,23633,2.3800,0.0000,4.2000,1,2100
124862,0.8890,5,0,500,28006.8789,1.1452,24862,2.3800,0.0000,4.2000,1,2100
22599,0.9378,1,0,500,49161.1542,0.9378,22599,2.3800,0.0000,4.2000,1,2100
5000000,1.1533,20,0,500,24616.6611,1.1324,25000,2.3800,0.0000,4.2000,0,2100
45893,0.9363,2,0,500,35754.0271,1.0702,20893,2.3800,0.0000,4.2000,1,2100
5000000,1.1227,20,0,500,24435.1312,1.1544,25000,2.3800,0.0000,4.2000,0,2100
449574,0.9512,18,0,500,24460.9839,1.2250,24574,2.3800,0.0000,4.2000,1,2100
20129,0.9454,1,0,500,52194.9555,0.9454,20129,2.3800,0.0000,4.2000,1,2100
109122,0.9231,5,0,500,28860.0044,1.1627,9122,2.3800,0.0000,4.2000,1,2100
139750,0.9379,6,0,500,27308.2314,1.1702,14750,2.3800,0.0000,4.2000,1,2100
5000000,1.0618,20,0,500,24488.9819,1.0573,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2928,20,0,500,24504.0137,1.1703,25000,2.3800,0.0000,4.2000,0,2100
24436,0.9190,1,0,500,47330.7577,0.9190,24436,2.3800,0.0000,4.2000,1,2100
5000000,1.2017,20,0,500,24096.4786,1.2116,25000,2.3800,0.0000,4.2000,0,2100
187818,0.9338,8,0,500,26283.5978,1.1874,12818,2.3800,0.0000,4.2000,1,2100
5000000,1.1604,20,0,500,24277.2629,1.1289,25000,2.3800,0.0000,4.2000,0,2100
5000000,0.0000,20,0,500,24244.7717,0.9833,25000,2.3800,0.0000,4.2000,0,2100
5000000,0.9578,20,0,500,24177.6182,1.0862,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1609,20,0,500,24176.2670,1.1559,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1841,20,0,500,24516.8451,1.1654,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1911,20,0,500,24267.7806,1.0808,25000,2.3800,0.0000,4.2000,0,2100
23732,0.9349,1,0,500,46945.4596,0.9349,23732,2.3800,0.0000,4.2000,1,2100
5000000,0.9259,20,0,500,24571.3170,1.0171,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1921,20,0,500,24401.0233,1.1473,25000,2.3800,0.0000,4.2000,0,2100
33096,0.9220,2,0,500,40207.8381,1.1299,8096,2.3800,0.0000,4.2000,1,2100
