sat,clauses,flips,variables,earlyRestarts,tries,flipsPerSecond,entropy,lastRunEntropy,totalFlips,ratio,minEntropy,cb
0,2100,25000,500,0,20,24524.1772,0.8792,0.9399,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24500.2644,0.9368,0.9866,5000000,4.2000,0.0000,0.4000
1,2100,10742,500,0,3,32738.3996,0.9174,0.9113,60742,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24371.0794,0.9358,0.9860,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24698.4243,0.8062,0.9166,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24364.3761,0.9332,0.9812,5000000,4.2000,0.0000,0.6000
1,2100,21104,500,0,1,50779.5309,0.9516,0.9516,21104,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24206.8505,0.9339,0.9834,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24725.9760,0.7113,0.7907,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24441.4422,0.9306,0.9789,5000000,4.2000,0.0000,1.3000
1,2100,15756,500,0,2,36344.2243,0.6040,0.7752,40756,4.2000,0.0000,4.6000
1,2100,7281,500,0,5,29109.8593,0.8752,0.8521,107281,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24397.7533,0.9007,0.9426,5000000,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24310.2676,0.9349,0.9833,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24277.9253,0.8943,0.9294,5000000,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24189.0614,0.9281,0.9738,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24075.6673,0.9265,0.9759,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,21,24983.5086,0.7953,0.8864,5250000,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24743.0093,0.8430,0.9113,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24486.3168,0.9333,0.9832,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24603.3583,0.9224,0.9710,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24939.3276,0.8811,0.9313,5000000,4.2000,0.0000,2.6000
1,2100,23855,500,0,1,47826.4188,0.9498,0.9498,23855,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24786.0954,0.7203,0.8210,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24677.2242,0.8121,0.8289,5000000,4.2000,0.0000,3.3000
0,2100,25000,500,0,20,24493.2576,0.9213,0.9718,5000000,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24236.0601,0.9340,0.9837,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24177.0164,0.9345,0.9828,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24496.4796,0.8668,0.9301,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24556.5959,0.9064,0.9556,5000000,4.2000,0.0000,2.1000
1,2100,5123,500,0,1,131605.6938,0.7695,0.7695,5123,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24744.0539,0.7002,0.6196,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24327.2049,0.9332,0.9826,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24441.7066,0.8918,0.9577,5000000,4.2000,0.0000,2.3000
1,2100,4606,500,0,4,30573.3176,0.9465,0.9111,79606,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24021.6415,0.9321,0.9805,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24611.3083,0.7579,0.8342,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24331.2746,0.9337,0.9815,5000000,4.2000,0.0000,0.6000
1,2100,6803,500,0,1,105836.3273,0.9322,0.9322,6803,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24571.2761,0.8825,0.9336,5000000,4.2000,0.0000,2.6000
1,2100,13823,500,0,1,63329.0543,0.7663,0.7663,13823,4.2000,0.0000,3.3000
1,2100,16760,500,0,12,25186.6516,0.9020,0.8846,291760,4.2000,0.0000,2.6000
1,2100,23958,500,0,4,29406.6081,0.9615,0.9568,98958,4.2000,0.0000,1.8000
1,2100,4337,500,0,4,30905.4119,0.8486,0.8501,79337,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24799.6145,0.7733,0.8077,5000000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24790.1378,0.7666,0.8336,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24559.6071,0.7595,0.8137,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24178.1222,0.9333,0.9814,5000000,4.2000,0.0000,0.3000
1,2100,7684,500,0,2,41413.5250,0.8322,0.8164,32684,4.2000,0.0000,3.8000
1,2100,11134,500,0,2,40300.0677,0.7468,0.7662,36134,4.2000,0.0000,4.8000
1,2100,23011,500,0,2,35219.6923,0.9595,0.9529,48011,4.2000,0.0000,1.7000
1,2100,15963,500,0,1,60940.4195,0.6458,0.6458,15963,4.2000,0.0000,4.0000
1,2100,14927,500,0,5,28437.3075,0.8147,0.8033,114927,4.2000,0.0000,3.6000
1,2100,8198,500,0,8,26250.0552,0.8292,0.8543,183198,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24265.3321,0.9220,0.9752,5000000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24180.3081,0.9348,0.9846,5000000,4.2000,0.0000,0.4000
1,2100,11639,500,0,5,28483.3497,0.9048,0.9080,111639,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24449.4210,0.8961,0.9549,5000000,4.2000,0.0000,2.0000
1,2100,11718,500,0,5,28694.0964,0.9477,0.9370,111718,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24853.2246,0.7408,0.8269,5000000,4.2000,0.0000,4.6000
1,2100,23473,500,0,1,47988.0288,0.9229,0.9229,23473,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24926.8977,0.7040,0.6879,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24567.3784,0.9288,0.9769,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24558.9571,0.8500,0.7865,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24988.5445,0.6983,0.7565,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,21,24979.2816,0.7270,0.7222,5250000,4.2000,0.0000,4.2000
1,2100,12401,500,0,4,30195.2210,0.9043,0.9145,87401,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24888.4743,0.8023,0.9000,5000000,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24578.2925,0.9352,0.9845,5000000,4.2000,0.0000,0.5000
1,2100,19644,500,0,6,27869.7627,0.8041,0.8241,144644,4.2000,0.0000,4.3000
1,2100,18725,500,0,3,32224.1477,0.9071,0.9331,68725,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24488.4263,0.9314,0.9790,5000000,4.2000,0.0000,0.5000
1,2100,19962,500,0,4,29657.5870,0.9614,0.9580,94962,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24078.5521,0.9314,0.9810,5000000,4.2000,0.0000,0.3000
1,2100,8946,500,0,1,87394.7423,0.8786,0.8786,8946,4.2000,0.0000,3.3000
1,2100,22305,500,0,7,26755.0159,0.9146,0.8699,172305,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24354.8248,0.9219,0.9701,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24226.1384,0.9265,0.9720,5000000,4.2000,0.0000,1.4000
1,2100,12783,500,0,2,38280.5560,0.9326,0.9337,37783,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24165.6158,0.9269,0.9753,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24472.9499,0.9134,0.9495,5000000,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24371.9013,0.9234,0.9723,5000000,4.2000,0.0000,1.6000
1,2100,20039,500,0,6,27227.4845,0.8384,0.8735,145039,4.2000,0.0000,3.3000
0,2100,25000,500,0,21,25141.0757,0.7359,0.7806,5250000,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24570.8074,0.9255,0.9729,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24666.5766,0.8684,0.9416,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24899.5470,0.8577,0.9258,5000000,4.2000,0.0000,2.8000
1,2100,23899,500,0,4,29926.9837,0.8080,0.8037,98899,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24736.9717,0.8572,0.8854,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24688.1371,0.7645,0.8025,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24645.8312,0.8081,0.8678,5000000,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24831.8389,0.7561,0.8688,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24753.6792,0.7303,0.7956,5000000,4.2000,0.0000,4.8000
1,2100,10333,500,0,5,28964.7370,0.8424,0.8514,110333,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24609.4689,0.8277,0.8329,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24790.3549,0.7629,0.8492,5000000,4.2000,0.0000,4.3000
1,2100,20390,500,0,1,53246.3526,0.8129,0.8129,20390,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24417.8608,0.8647,0.9134,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24780.4826,0.7071,0.8164,5000000,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24086.7007,0.9346,0.9836,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24436.9347,0.8463,0.9071,5000000,4.2000,0.0000,2.8000
1,2100,14397,500,0,3,32153.9489,0.8717,0.8792,64397,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24703.2291,0.7226,0.8278,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24287.0819,0.9335,0.9825,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24877.6209,0.7514,0.7960,5000000,4.2000,0.0000,4.3000
1,2100,10386,500,0,1,78196.4723,0.8694,0.8694,10386,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24475.7267,0.7932,0.8765,5000000,4.2000,0.0000,3.7000
1,2100,16512,500,0,1,58310.9165,0.8920,0.8920,16512,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24789.4559,0.7530,0.8244,5000000,4.2000,0.0000,4.6000
1,2100,14646,500,0,2,37638.6839,0.7573,0.7502,39646,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24468.3130,0.7584,0.8343,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24572.7018,0.8259,0.8926,5000000,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,23729.4655,0.9182,0.9638,5000000,4.2000,0.0000,1.6000
1,2100,8652,500,0,12,25214.4938,0.9692,0.9610,283652,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24584.4376,0.9295,0.9781,5000000,4.2000,0.0000,1.3000
1,2100,24110,500,0,4,29520.8610,0.7748,0.8097,99110,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24277.7724,0.9234,0.9713,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24238.7781,0.8679,0.9268,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,21,25306.3605,0.7387,0.7694,5250000,4.2000,0.0000,4.4000
1,2100,5458,500,0,7,27748.1018,0.9366,0.9098,155458,4.2000,0.0000,2.1000
0,2100,25000,500,0,21,24971.8373,0.9379,0.9847,5250000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24465.0073,0.9285,0.9780,5000000,4.2000,0.0000,1.1000
1,2100,17553,500,0,4,29834.5064,0.7200,0.7667,92553,4.2000,0.0000,4.4000
1,2100,13414,500,0,7,27374.3974,0.7593,0.8252,163414,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24400.0427,0.9079,0.9633,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24175.7982,0.9174,0.9668,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24574.8208,0.9349,0.9835,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24899.1296,0.9276,0.9755,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,21,25214.5353,0.7761,0.8447,5250000,4.2000,0.0000,3.6000
1,2100,11269,500,0,1,73967.2959,0.9081,0.9081,11269,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24280.6788,0.9312,0.9806,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24321.0156,0.9354,0.9850,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24228.1177,0.9142,0.9656,5000000,4.2000,0.0000,1.7000
1,2100,14348,500,0,1,62448.7181,0.9117,0.9117,14348,4.2000,0.0000,2.5000
1,2100,21016,500,0,4,29043.1963,0.9668,0.9590,96016,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24345.4458,0.9341,0.9831,5000000,4.2000,0.0000,0.5000
1,2100,11765,500,0,2,38756.7014,0.7938,0.8039,36765,4.2000,0.0000,4.3000
1,2100,14484,500,0,7,27085.5094,0.7646,0.6689,164484,4.2000,0.0000,4.2000
1,2100,12160,500,0,7,27132.8445,0.7263,0.7624,162160,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24033.0655,0.9337,0.9823,5000000,4.2000,0.0000,0.6000
1,2100,16954,500,0,4,29476.6097,0.8743,0.8535,91954,4.2000,0.0000,2.8000
1,2100,7732,500,0,1,95183.7898,0.8674,0.8674,7732,4.2000,0.0000,2.9000
1,2100,15846,500,0,1,59394.8145,0.9291,0.9291,15846,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24536.6349,0.8181,0.9054,5000000,4.2000,0.0000,3.2000
1,2100,7981,500,0,2,41033.1848,0.8548,0.8694,32981,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24346.4387,0.9324,0.9802,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24546.2604,0.9349,0.9840,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24431.0107,0.9313,0.9821,5000000,4.2000,0.0000,1.2000
1,2100,24401,500,0,4,29454.3478,0.9444,0.9539,99401,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24907.0445,0.7717,0.8403,5000000,4.2000,0.0000,3.7000
1,2100,11067,500,0,1,79854.3719,0.8318,0.8318,11067,4.2000,0.0000,2.9000
0,2100,25000,500,0,21,25274.5717,0.9262,0.9744,5250000,4.2000,0.0000,1.3000
0,2100,25000,500,0,21,25926.2342,0.9338,0.9796,5250000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24570.8132,0.8012,0.8424,5000000,4.2000,0.0000,3.6000
1,2100,22922,500,0,2,35084.9282,0.9343,0.9373,47922,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24335.8639,0.9086,0.9536,5000000,4.2000,0.0000,1.9000
1,2100,12356,500,0,4,29918.2329,0.7517,0.7249,87356,4.2000,0.0000,4.5000
1,2100,10957,500,0,1,76136.0689,0.8004,0.8004,10957,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24300.0432,0.8349,0.8307,5000000,4.2000,0.0000,3.1000
1,2100,7864,500,0,2,41054.9562,0.8681,0.8554,32864,4.2000,0.0000,2.9000
0,2100,25000,500,0,21,24966.7389,0.7272,0.8317,5250000,4.2000,0.0000,4.2000
1,2100,8753,500,0,4,30084.8769,0.7567,0.8054,83753,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24498.1188,0.8197,0.8766,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24461.5216,0.8199,0.8179,5000000,4.2000,0.0000,3.3000
1,2100,7378,500,0,8,25677.2070,0.8400,0.8492,182378,4.2000,0.0000,3.2000
1,2100,16163,500,0,2,37563.3497,0.8937,0.9007,41163,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24594.3095,0.8389,0.9098,5000000,4.2000,0.0000,2.8000
1,2100,9742,500,0,3,32998.4726,0.9358,0.9290,59742,4.2000,0.0000,2.4000
0,2100,25000,500,0,21,24990.2068,0.9258,0.9729,5250000,4.2000,0.0000,1.6000
1,2100,10658,500,0,2,39903.9882,0.7938,0.8336,35658,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24708.2086,0.8266,0.8235,5000000,4.2000,0.0000,3.3000
1,2100,24224,500,0,2,35149.1693,0.9405,0.9513,49224,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24495.5540,0.8581,0.8799,5000000,4.2000,0.0000,2.6000
1,2100,19468,500,0,1,53161.7496,0.8623,0.8623,19468,4.2000,0.0000,2.9000
1,2100,11881,500,0,10,25952.5945,0.8259,0.8220,236881,4.2000,0.0000,3.5000
0,2100,25000,500,0,21,25452.7589,0.7299,0.7538,5250000,4.2000,0.0000,4.1000
1,2100,6994,500,0,15,25756.9623,0.7915,0.8310,356994,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24759.3061,0.8415,0.8770,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24394.8676,0.9328,0.9819,5000000,4.2000,0.0000,0.5000
1,2100,8092,500,0,1,92728.1514,0.9491,0.9491,8092,4.2000,0.0000,2.0000
1,2100,21008,500,0,2,36182.4362,0.9098,0.9245,46008,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24888.7006,0.9261,0.9749,5000000,4.2000,0.0000,1.4000
1,2100,9570,500,0,1,84760.7561,0.7838,0.7838,9570,4.2000,0.0000,4.5000
1,2100,9787,500,0,14,25795.1580,0.9633,0.9540,334787,4.2000,0.0000,1.6000
0,2100,25000,500,0,21,25217.9982,0.9287,0.9757,5250000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24261.9050,0.9035,0.9366,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,23968.6649,0.9342,0.9840,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24154.1792,0.9335,0.9819,5000000,4.2000,0.0000,0.9000
1,2100,11223,500,0,3,33302.9483,0.9434,0.9389,61223,4.2000,0.0000,2.0000
0,2100,25000,500,0,21,25007.9569,0.9140,0.9638,5250000,4.2000,0.0000,1.8000
0,2100,25000,500,0,21,25438.8171,0.9388,0.9860,5250000,4.2000,0.0000,0.2000
0,2100,25000,500,0,22,26442.3790,0.9371,0.9829,5500000,4.2000,0.0000,0.5000
0,2100,25000,500,0,22,27152.5442,0.6888,0.7067,5500000,4.2000,0.0000,4.8000
1,2100,15983,500,0,2,37826.4607,0.8453,0.8838,40983,4.2000,0.0000,3.5000
1,2100,15200,500,0,1,59788.4283,0.8988,0.8988,15200,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24391.1003,0.9342,0.9833,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24326.1741,0.9319,0.9831,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24368.4874,0.9339,0.9821,5000000,4.2000,0.0000,0.0000
1,2100,8879,500,0,4,31159.3843,0.9429,0.9308,83879,4.2000,0.0000,1.9000
0,2100,25000,500,0,21,25480.2639,0.7393,0.8232,5250000,4.2000,0.0000,4.0000
1,2100,20625,500,0,4,30857.2149,0.9357,0.9353,95625,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24932.0167,0.7228,0.7803,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24205.9341,0.9307,0.9790,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,21,25322.8631,0.8978,0.9488,5250000,4.2000,0.0000,2.2000
0,2100,25000,500,0,21,25065.1152,0.9345,0.9800,5250000,4.2000,0.0000,1.0000
0,2100,25000,500,0,21,25830.0619,0.9221,0.9651,5250000,4.2000,0.0000,1.6000
0,2100,25000,500,0,22,27066.3452,0.8870,0.8809,5500000,4.2000,0.0000,2.3000
0,2100,25000,500,0,22,26253.2503,0.9368,0.9808,5500000,4.2000,0.0000,0.5000
0,2100,25000,500,0,22,26726.3177,0.9240,0.9604,5500000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24452.7733,0.8678,0.9286,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24563.9742,0.8756,0.8933,5000000,4.2000,0.0000,2.4000
0,2100,25000,500,0,21,25166.6587,0.9336,0.9820,5250000,4.2000,0.0000,0.8000
1,2100,22649,500,0,5,29735.3618,0.8582,0.8943,122649,4.2000,0.0000,3.2000
1,2100,13952,500,0,12,26627.2437,0.9142,0.8361,288952,4.2000,0.0000,2.3000
0,2100,25000,500,0,22,26786.5740,0.7478,0.8090,5500000,4.2000,0.0000,4.2000
1,2100,13012,500,0,1,74625.1206,0.7064,0.7064,13012,4.2000,0.0000,4.0000
0,2100,25000,500,0,22,26592.3164,0.9281,0.9752,5500000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24582.9578,0.9284,0.9757,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24922.8215,0.9135,0.9570,5000000,4.2000,0.0000,1.9000
0,2100,25000,500,0,21,25087.3894,0.9376,0.9844,5250000,4.2000,0.0000,0.5000
0,2100,25000,500,0,21,25371.5344,0.9354,0.9827,5250000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24430.7310,0.9225,0.9722,5000000,4.2000,0.0000,1.8000
1,2100,18539,500,0,9,26485.6798,0.7797,0.7004,218539,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24675.5582,0.8029,0.8394,5000000,4.2000,0.0000,3.8000
1,2100,7679,500,0,9,26686.9899,0.8201,0.8892,207679,4.2000,0.0000,3.6000
0,2100,25000,500,0,21,25152.8181,0.7705,0.8210,5250000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24381.1706,0.9312,0.9791,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24589.0030,0.9267,0.9755,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24535.3870,0.9130,0.9638,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24277.7246,0.9305,0.9787,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24323.1625,0.9285,0.9737,5000000,4.2000,0.0000,1.4000
1,2100,10820,500,0,1,76544.1264,0.9300,0.9300,10820,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24179.4736,0.9337,0.9820,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24763.4018,0.7580,0.7689,5000000,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24739.6853,0.7235,0.7691,5000000,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24326.5370,0.9332,0.9835,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24269.2025,0.9339,0.9821,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24311.9910,0.8579,0.8880,5000000,4.2000,0.0000,2.6000
1,2100,15259,500,0,4,30013.5987,0.8561,0.8419,90259,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24275.6526,0.9360,0.9844,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24826.0809,0.7073,0.7509,5000000,4.2000,0.0000,4.9000
0,2100,25000,500,0,20,24324.0041,0.9342,0.9842,5000000,4.2000,0.0000,0.1000
1,2100,5440,500,0,2,41451.6687,0.8305,0.8619,30440,4.2000,0.0000,3.0000
1,2100,18337,500,0,4,30091.3592,0.6865,0.6569,93337,4.2000,0.0000,4.4000
1,2100,23338,500,0,3,31658.8663,0.8472,0.7774,73338,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24152.5566,0.9312,0.9816,5000000,4.2000,0.0000,1.1000
1,2100,4163,500,0,2,43045.6909,0.8484,0.8686,29163,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24847.0548,0.7419,0.7533,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24398.9983,0.8941,0.9468,5000000,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24314.1633,0.9299,0.9783,5000000,4.2000,0.0000,1.0000
1,2100,7801,500,0,3,33615.7971,0.8821,0.8879,57801,4.2000,0.0000,3.0000
1,2100,17303,500,0,5,28141.6217,0.9368,0.9040,117303,4.2000,0.0000,2.1000
1,2100,3082,500,0,4,30633.9151,0.7943,0.8411,78082,4.2000,0.0000,3.3000
1,2100,18810,500,0,4,29370.3672,0.8982,0.8702,93810,4.2000,0.0000,2.6000
1,2100,21169,500,0,4,28846.9270,0.9620,0.9614,96169,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24484.2750,0.9319,0.9808,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24243.7462,0.9351,0.9832,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24669.3854,0.8809,0.9326,5000000,4.2000,0.0000,2.5000
1,2100,10487,500,0,1,77471.5323,0.9522,0.9522,10487,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24307.6215,0.9348,0.9840,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24803.7309,0.7405,0.7763,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24340.2113,0.9291,0.9792,5000000,4.2000,0.0000,1.2000
1,2100,15645,500,0,1,60105.0394,0.9392,0.9392,15645,4.2000,0.0000,2.3000
1,2100,20601,500,0,9,26132.0653,0.9298,0.9397,220601,4.2000,0.0000,2.4000
1,2100,6892,500,0,1,99014.8777,0.7823,0.7823,6892,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24539.1135,0.8640,0.9197,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24628.3850,0.9224,0.9711,5000000,4.2000,0.0000,1.4000
1,2100,4491,500,0,12,25504.8037,0.8157,0.8402,279491,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24429.3618,0.9329,0.9829,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24803.6183,0.7232,0.7964,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24078.4078,0.9357,0.9841,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24538.1930,0.9300,0.9791,5000000,4.2000,0.0000,1.2000
1,2100,14668,500,0,1,62826.1919,0.9244,0.9244,14668,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24762.7503,0.8577,0.9420,5000000,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24756.6937,0.8669,0.9137,5000000,4.2000,0.0000,2.5000
1,2100,3445,500,0,4,30966.2150,0.8690,0.8874,78445,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24851.0700,0.7341,0.8391,5000000,4.2000,0.0000,4.1000
1,2100,14407,500,0,3,31545.7848,0.9243,0.9108,64407,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24408.9175,0.7756,0.8032,5000000,4.2000,0.0000,4.1000
1,2100,19293,500,0,16,24640.0895,0.7838,0.7640,394293,4.2000,0.0000,4.0000
1,2100,3641,500,0,1,166553.2930,0.8495,0.8495,3641,4.2000,0.0000,3.5000
1,2100,23110,500,0,1,47902.0398,0.9038,0.9038,23110,4.2000,0.0000,2.4000
1,2100,22767,500,0,5,27858.8805,0.9440,0.9240,122767,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24174.2376,0.9241,0.9725,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24313.3394,0.9276,0.9766,5000000,4.2000,0.0000,1.2000
1,2100,14601,500,0,2,37789.0257,0.9538,0.9513,39601,4.2000,0.0000,1.7000
