sat,earlyRestarts,clauses,cb,flipsPerSecond,flips,ratio,tries,totalFlips,entropy,variables
1,0,4000,4.3000,143696.0116,8666,4.0000,1,8666,8.5076,1000
1,0,4000,4.3000,58784.3849,33163,4.0000,1,33163,7.9561,1000
1,0,4000,4.3000,38790.8113,22741,4.0000,2,72741,7.2955,1000
1,0,4000,4.3000,30264.1539,13727,4.0000,4,163727,7.8053,1000
1,0,4000,4.3000,35974.2375,48160,4.0000,2,98160,8.4705,1000
1,0,4000,4.3000,28586.8626,33155,4.0000,5,233155,8.2002,1000
1,0,4000,4.3000,49938.6533,43185,4.0000,1,43185,8.1912,1000
1,0,4000,4.3000,37323.5773,34325,4.0000,2,84325,8.1648,1000
1,0,4000,4.3000,26383.3262,49878,4.0000,8,399878,8.0855,1000
1,0,4000,4.3000,102715.3812,14151,4.0000,1,14151,7.9151,1000
1,0,4000,4.3000,60429.9430,31445,4.0000,1,31445,7.4044,1000
1,0,4000,4.3000,153939.2597,8137,4.0000,1,8137,8.0103,1000
1,0,4000,4.3000,40786.9709,15253,4.0000,2,65253,7.8682,1000
1,0,4000,4.3000,32942.1852,18630,4.0000,3,118630,7.7853,1000
1,0,4000,4.3000,84036.9384,18663,4.0000,1,18663,8.5200,1000
1,0,4000,4.3000,32010.3664,32384,4.0000,3,132384,7.8372,1000
1,0,4000,4.3000,69642.0301,24729,4.0000,1,24729,8.1368,1000
1,0,4000,4.3000,43277.7560,7804,4.0000,2,57804,7.3032,1000
1,0,4000,4.3000,38216.6256,31532,4.0000,2,81532,7.7433,1000
1,0,4000,4.3000,52593.8757,41786,4.0000,1,41786,8.1285,1000
1,0,4000,4.3000,43503.9959,7335,4.0000,2,57335,8.3512,1000
1,0,4000,4.3000,42253.0037,13907,4.0000,2,63907,8.3267,1000
1,0,4000,4.3000,34634.1331,5054,4.0000,3,105054,8.0417,1000
1,0,4000,4.3000,54356.3356,36971,4.0000,1,36971,8.1574,1000
1,0,4000,4.3000,73437.0329,22526,4.0000,1,22526,8.0049,1000
1,0,4000,4.3000,47344.4647,48797,4.0000,1,48797,7.9469,1000
1,0,4000,4.3000,31368.0443,49589,4.0000,3,149589,7.8587,1000
1,0,4000,4.3000,35204.5087,43916,4.0000,2,93916,7.1089,1000
0,0,4000,4.3000,25216.5959,50000,4.0000,31,15500000,7.7983,1000
1,0,4000,4.3000,92555.4101,18419,4.0000,1,18419,8.4024,1000
1,0,4000,4.3000,58368.7534,38591,4.0000,1,38591,8.3399,1000
1,0,4000,4.3000,47431.6372,48365,4.0000,1,48365,7.4700,1000
1,0,4000,4.3000,33271.0243,21331,4.0000,3,121331,8.0306,1000
1,0,4000,4.3000,33400.1651,17500,4.0000,3,117500,7.7020,1000
1,0,4000,4.3000,35736.7201,45278,4.0000,2,95278,8.4694,1000
1,0,4000,4.3000,95618.3186,14951,4.0000,1,14951,7.8204,1000
1,0,4000,4.3000,51184.6952,43469,4.0000,1,43469,8.1189,1000
1,0,4000,4.3000,65645.6137,27761,4.0000,1,27761,8.2191,1000
1,0,4000,4.3000,24902.6113,33474,4.0000,27,1333474,8.1698,1000
1,0,4000,4.3000,32389.2056,31389,4.0000,3,131389,7.3904,1000
1,0,4000,4.3000,25289.2662,42018,4.0000,14,692018,8.1856,1000
1,0,4000,4.3000,38015.8756,31960,4.0000,2,81960,8.4525,1000
1,0,4000,4.3000,73593.2953,24047,4.0000,1,24047,7.8819,1000
1,0,4000,4.3000,32913.9642,27340,4.0000,3,127340,8.2510,1000
1,0,4000,4.3000,59279.8564,31575,4.0000,1,31575,7.4909,1000
1,0,4000,4.3000,87472.3738,16656,4.0000,1,16656,8.2696,1000
1,0,4000,4.3000,32969.6838,21882,4.0000,3,121882,8.2489,1000
1,0,4000,4.3000,94406.6679,15266,4.0000,1,15266,7.9449,1000
1,0,4000,4.3000,25014.7307,29092,4.0000,17,829092,8.1192,1000
1,0,4000,4.3000,32058.2262,20545,4.0000,4,170545,7.9158,1000
1,0,4000,4.3000,64678.1657,28301,4.0000,1,28301,8.0778,1000
1,0,4000,4.3000,52292.1909,41065,4.0000,1,41065,8.5099,1000
1,0,4000,4.3000,33488.4998,20451,4.0000,3,120451,7.6151,1000
1,0,4000,4.3000,31507.5311,44521,4.0000,3,144521,8.1827,1000
1,0,4000,4.3000,47624.3750,48212,4.0000,1,48212,8.3067,1000
1,0,4000,4.3000,26879.2670,25343,4.0000,7,325343,8.0617,1000
1,0,4000,4.3000,28348.8957,45558,4.0000,5,245558,7.5407,1000
1,0,4000,4.3000,29877.7181,42671,4.0000,4,192671,8.3333,1000
1,0,4000,4.3000,57491.6463,33475,4.0000,1,33475,7.9492,1000
1,0,4000,4.3000,81657.6426,19668,4.0000,1,19668,8.1530,1000
1,0,4000,4.3000,94736.7170,15478,4.0000,1,15478,8.3005,1000
1,0,4000,4.3000,55419.6132,37532,4.0000,1,37532,8.1532,1000
1,0,4000,4.3000,73226.1395,23330,4.0000,1,23330,7.6034,1000
1,0,4000,4.3000,76115.0732,22269,4.0000,1,22269,8.2787,1000
1,0,4000,4.3000,72293.7781,22987,4.0000,1,22987,7.4034,1000
1,0,4000,4.3000,29917.1553,41415,4.0000,4,191415,7.8924,1000
1,0,4000,4.3000,35726.6698,45274,4.0000,2,95274,7.6587,1000
1,0,4000,4.3000,38383.6734,28673,4.0000,2,78673,8.2824,1000
1,0,4000,4.3000,26255.5207,26742,4.0000,10,476742,8.2500,1000
1,0,4000,4.3000,65615.0754,27338,4.0000,1,27338,8.3226,1000
1,0,4000,4.3000,74457.4698,22525,4.0000,1,22525,8.6485,1000
1,0,4000,4.3000,26673.0479,34098,4.0000,8,384098,7.7392,1000
1,0,4000,4.3000,25864.8972,34240,4.0000,14,684240,7.7572,1000
1,0,4000,4.3000,35558.3465,25488,4.0000,3,125488,8.3816,1000
1,0,4000,4.3000,47829.6933,11014,4.0000,2,61014,7.7584,1000
1,0,4000,4.3000,26924.8480,36097,4.0000,8,386097,8.1613,1000
1,0,4000,4.3000,95094.6129,15678,4.0000,1,15678,8.1801,1000
1,0,4000,4.3000,33471.4940,15865,4.0000,3,115865,8.3821,1000
1,0,4000,4.3000,26345.1645,38590,4.0000,14,688590,8.0345,1000
1,0,4000,4.3000,30370.6318,11847,4.0000,4,161847,7.9448,1000
1,0,4000,4.3000,27608.7222,10467,4.0000,7,310467,8.3422,1000
1,0,4000,4.3000,36479.8525,38983,4.0000,2,88983,7.7445,1000
1,0,4000,4.3000,37088.5167,40014,4.0000,2,90014,7.5718,1000
1,0,4000,4.3000,82287.2617,19755,4.0000,1,19755,8.2985,1000
1,0,4000,4.3000,29459.6905,42576,4.0000,4,192576,8.0999,1000
1,0,4000,4.3000,83968.5859,19002,4.0000,1,19002,8.2291,1000
1,0,4000,4.3000,27233.9568,35195,4.0000,8,385195,7.8542,1000
1,0,4000,4.4000,28153.9650,41493,4.0000,5,241493,8.1337,1000
1,0,4000,4.4000,40967.2918,13934,4.0000,2,63934,8.1172,1000
1,0,4000,4.4000,25319.9365,33469,4.0000,14,683469,7.8679,1000
1,0,4000,4.4000,77772.7835,21591,4.0000,1,21591,8.3465,1000
1,0,4000,4.4000,48819.6781,48716,4.0000,1,48716,7.9083,1000
1,0,4000,4.4000,28990.2987,14905,4.0000,5,214905,8.1069,1000
1,0,4000,4.4000,28580.8061,32936,4.0000,5,232936,8.1198,1000
1,0,4000,4.4000,25651.1336,22117,4.0000,13,622117,7.9676,1000
1,0,4000,4.4000,41974.1066,8534,4.0000,2,58534,7.3378,1000
1,0,4000,4.4000,74845.2159,22858,4.0000,1,22858,8.2734,1000
1,0,4000,4.4000,65870.8231,28349,4.0000,1,28349,7.7145,1000
1,0,4000,4.4000,53481.6362,38868,4.0000,1,38868,7.4798,1000
1,0,4000,4.4000,29410.3822,28646,4.0000,4,178646,8.1913,1000
1,0,4000,4.4000,29574.8560,47759,4.0000,4,197759,8.1987,1000
1,0,4000,4.4000,52675.0662,39515,4.0000,1,39515,8.0760,1000
1,0,4000,4.4000,122113.7823,11193,4.0000,1,11193,8.0364,1000
1,0,4000,4.4000,26554.6813,36755,4.0000,8,386755,7.4823,1000
1,0,4000,4.4000,32179.8743,34000,4.0000,3,134000,7.6805,1000
1,0,4000,4.4000,28659.8708,10517,4.0000,5,210517,7.6648,1000
1,0,4000,4.4000,33233.1367,15557,4.0000,3,115557,8.1542,1000
1,0,4000,4.4000,25533.4001,31033,4.0000,13,631033,7.7835,1000
1,0,4000,4.4000,61550.8028,31635,4.0000,1,31635,8.3758,1000
1,0,4000,4.4000,64552.5063,28358,4.0000,1,28358,7.7727,1000
1,0,4000,4.4000,63075.0442,28150,4.0000,1,28150,8.0004,1000
1,0,4000,4.4000,57494.7309,35137,4.0000,1,35137,8.2080,1000
1,0,4000,4.4000,37208.3986,33256,4.0000,2,83256,8.0080,1000
1,0,4000,4.4000,37530.8953,33043,4.0000,2,83043,7.6923,1000
1,0,4000,4.4000,32098.0485,44616,4.0000,3,144616,7.7398,1000
1,0,4000,4.4000,24564.2045,33372,4.0000,23,1133372,7.9058,1000
1,0,4000,4.4000,32551.0444,32163,4.0000,3,132163,8.3647,1000
1,0,4000,4.4000,84370.7634,18707,4.0000,1,18707,7.8684,1000
1,0,4000,4.4000,39505.6902,23944,4.0000,2,73944,7.8597,1000
1,0,4000,4.4000,25104.6222,35728,4.0000,15,735728,8.1480,1000
1,0,4000,4.4000,70368.3682,24145,4.0000,1,24145,8.5078,1000
1,0,4000,4.4000,105925.1771,13362,4.0000,1,13362,7.7915,1000
1,0,4000,4.4000,35532.0268,44823,4.0000,2,94823,8.1238,1000
1,0,4000,4.4000,26689.9966,28842,4.0000,8,378842,7.8840,1000
1,0,4000,4.4000,115934.7782,12043,4.0000,1,12043,8.0436,1000
1,0,4000,4.4000,29682.7530,45124,4.0000,4,195124,8.0375,1000
1,0,4000,4.4000,31429.0593,49258,4.0000,3,149258,7.2374,1000
1,0,4000,4.4000,61385.4125,30370,4.0000,1,30370,7.6789,1000
1,0,4000,4.4000,60764.2429,31329,4.0000,1,31329,7.6103,1000
1,0,4000,4.4000,27613.2093,46785,4.0000,6,296785,8.0144,1000
1,0,4000,4.4000,28358.7832,17322,4.0000,6,267322,7.8535,1000
1,0,4000,4.4000,75432.8924,22296,4.0000,1,22296,8.3087,1000
1,0,4000,4.4000,60430.6004,32955,4.0000,1,32955,8.1947,1000
1,0,4000,4.4000,39264.4414,25832,4.0000,2,75832,8.0016,1000
1,0,4000,4.4000,26982.9463,30495,4.0000,7,330495,8.1633,1000
1,0,4000,4.4000,24960.7033,44955,4.0000,20,994955,7.9518,1000
1,0,4000,4.4000,28009.7972,33253,4.0000,5,233253,8.1532,1000
0,0,4000,4.4000,25234.9715,50000,4.0000,31,15500000,7.7292,1000
1,0,4000,4.4000,29599.8027,28009,4.0000,7,328009,8.0343,1000
1,0,4000,4.4000,36910.1138,37983,4.0000,2,87983,8.0880,1000
1,0,4000,4.4000,37487.0900,27727,4.0000,2,77727,7.7448,1000
1,0,4000,4.4000,24966.9670,18571,4.0000,20,968571,8.0205,1000
1,0,4000,4.4000,72158.2767,24381,4.0000,1,24381,8.1464,1000
1,0,4000,4.4000,48834.9708,47049,4.0000,1,47049,7.7046,1000
1,0,4000,4.4000,51519.1312,40895,4.0000,1,40895,8.0584,1000
1,0,4000,4.4000,61572.6845,29669,4.0000,1,29669,7.9930,1000
1,0,4000,4.4000,36900.8070,42447,4.0000,2,92447,7.9907,1000
1,0,4000,4.4000,38474.7909,28019,4.0000,2,78019,7.6029,1000
1,0,4000,4.4000,35616.5344,40669,4.0000,2,90669,7.3027,1000
1,0,4000,4.4000,24471.0293,18800,4.0000,27,1318800,7.9611,1000
1,0,4000,4.4000,55091.8434,37754,4.0000,1,37754,8.2725,1000
1,0,4000,4.4000,37229.8501,39706,4.0000,2,89706,7.7249,1000
1,0,4000,4.4000,42251.3325,10625,4.0000,2,60625,7.8776,1000
1,0,4000,4.4000,73701.7083,23092,4.0000,1,23092,7.6536,1000
1,0,4000,4.4000,52108.0201,42476,4.0000,1,42476,8.1349,1000
1,0,4000,4.4000,41275.9947,15185,4.0000,2,65185,7.3202,1000
1,0,4000,4.4000,31527.3965,49311,4.0000,3,149311,8.1990,1000
1,0,4000,4.4000,83175.6094,19367,4.0000,1,19367,8.2908,1000
1,0,4000,4.4000,38478.6934,32706,4.0000,2,82706,7.9209,1000
1,0,4000,4.4000,62241.1074,30244,4.0000,1,30244,7.9007,1000
1,0,4000,4.4000,72315.8053,23990,4.0000,1,23990,8.2218,1000
1,0,4000,4.4000,35887.9602,48634,4.0000,2,98634,8.0233,1000
1,0,4000,4.4000,28330.3200,32755,4.0000,5,232755,7.9715,1000
1,0,4000,4.4000,101461.2032,14370,4.0000,1,14370,7.9050,1000
1,0,4000,4.4000,93126.0548,15930,4.0000,1,15930,8.2909,1000
1,0,4000,4.4000,30105.3435,25044,4.0000,4,175044,8.0424,1000
1,0,4000,4.4000,43479.0433,7928,4.0000,2,57928,8.0459,1000
1,0,4000,4.4000,77023.6389,21048,4.0000,1,21048,8.0717,1000
1,0,4000,4.4000,71600.3535,23001,4.0000,1,23001,7.7296,1000
1,0,4000,4.4000,37663.3509,29634,4.0000,2,79634,8.0046,1000
1,0,4000,4.4000,78241.0873,20908,4.0000,1,20908,8.0782,1000
1,0,4000,4.4000,27703.7331,34975,4.0000,6,284975,7.7515,1000
1,0,4000,4.4000,30488.0638,21728,4.0000,4,171728,7.7656,1000
1,0,4000,4.4000,41224.0185,15441,4.0000,2,65441,8.2616,1000
1,0,4000,4.4000,51083.2354,42298,4.0000,1,42298,6.2537,1000
1,0,4000,4.4000,30577.4692,24092,4.0000,4,174092,7.9044,1000
1,0,4000,4.4000,30796.4366,29252,4.0000,4,179252,7.9748,1000
1,0,4000,4.4000,65345.4238,27347,4.0000,1,27347,8.0716,1000
1,0,4000,4.4000,106914.9622,13327,4.0000,1,13327,8.3556,1000
1,0,4000,4.4000,36153.1473,41618,4.0000,2,91618,8.2964,1000
1,0,4000,4.4000,28220.7645,11292,4.0000,6,261292,7.7214,1000
1,0,4000,4.4000,24741.7068,42972,4.0000,19,942972,8.0287,1000
1,0,4000,4.4000,31236.4205,46895,4.0000,4,196895,7.8484,1000
1,0,4000,4.4000,39266.6553,22546,4.0000,2,72546,7.3504,1000
1,0,4000,4.4000,96449.5918,15262,4.0000,1,15262,7.7003,1000
1,0,4000,4.4000,76917.4542,20663,4.0000,1,20663,7.7150,1000
1,0,4000,4.4000,48274.5191,48770,4.0000,1,48770,8.4232,1000
1,0,4000,4.4000,70317.2218,24283,4.0000,1,24283,7.8420,1000
0,0,4000,4.4000,24600.2828,50000,4.0000,30,15000000,7.8033,1000
1,0,4000,4.4000,27449.0489,36312,4.0000,13,636312,7.9162,1000
1,0,4000,4.4000,36683.5043,14678,4.0000,3,114678,8.0162,1000
1,0,4000,4.4000,55661.1212,36659,4.0000,1,36659,7.9150,1000
1,0,4000,4.4000,65076.4471,27692,4.0000,1,27692,8.2052,1000
1,0,4000,4.4000,39734.4811,23068,4.0000,2,73068,7.8377,1000
1,0,4000,4.4000,25378.6362,10832,4.0000,15,710832,7.9266,1000
1,0,4000,4.4000,79618.5047,20622,4.0000,1,20622,7.7686,1000
1,0,4000,4.4000,82863.5421,19572,4.0000,1,19572,7.7801,1000
1,0,4000,4.4000,52770.1815,40979,4.0000,1,40979,8.0081,1000
1,0,4000,4.4000,68812.5401,25503,4.0000,1,25503,8.3122,1000
1,0,4000,4.4000,107680.2719,13311,4.0000,1,13311,7.9369,1000
1,0,4000,4.4000,40540.4726,14784,4.0000,2,64784,8.0437,1000
1,0,4000,4.4000,105085.1508,13672,4.0000,1,13672,8.1811,1000
1,0,4000,4.4000,36902.5643,36367,4.0000,2,86367,7.3641,1000
1,0,4000,4.4000,100895.7388,14485,4.0000,1,14485,7.7232,1000
1,0,4000,4.4000,33455.8957,22209,4.0000,3,122209,7.9827,1000
1,0,4000,4.4000,24891.6540,18685,4.0000,26,1268685,7.8930,1000
1,0,4000,4.4000,32893.3077,18107,4.0000,4,168107,7.4543,1000
1,0,4000,4.4000,67691.6044,26668,4.0000,1,26668,8.3602,1000
1,0,4000,4.4000,46048.4379,49941,4.0000,1,49941,7.0935,1000
1,0,4000,4.4000,26853.9652,17476,4.0000,8,367476,7.8919,1000
1,0,4000,4.4000,27405.2189,41037,4.0000,6,291037,7.9445,1000
1,0,4000,4.4000,73568.7731,23075,4.0000,1,23075,8.0336,1000
1,0,4000,4.4000,195205.5095,5774,4.0000,1,5774,7.9557,1000
1,0,4000,4.4000,26447.3560,30231,4.0000,8,380231,8.3332,1000
1,0,4000,4.4000,31631.2999,34972,4.0000,3,134972,7.6389,1000
1,0,4000,4.4000,30226.2921,10239,4.0000,4,160239,7.7570,1000
1,0,4000,4.4000,39759.1184,20897,4.0000,2,70897,7.9934,1000
1,0,4000,4.4000,117733.3983,11504,4.0000,1,11504,8.8449,1000
1,0,4000,4.4000,32496.2822,28875,4.0000,3,128875,8.0665,1000
1,0,4000,4.4000,28471.5875,32248,4.0000,5,232248,8.1639,1000
1,0,4000,4.4000,149511.3594,8150,4.0000,1,8150,8.1649,1000
1,0,4000,4.4000,53809.1111,38229,4.0000,1,38229,7.9256,1000
1,0,4000,4.4000,28595.9084,12397,4.0000,5,212397,7.8387,1000
1,0,4000,4.4000,100038.7612,14307,4.0000,1,14307,7.7359,1000
1,0,4000,4.4000,61456.1824,32315,4.0000,1,32315,7.9160,1000
1,0,4000,4.4000,42396.4287,13237,4.0000,2,63237,8.0915,1000
1,0,4000,4.4000,27128.5696,17564,4.0000,7,317564,7.6160,1000
1,0,4000,4.4000,93311.6486,15790,4.0000,1,15790,8.3489,1000
1,0,4000,4.4000,60552.8065,31737,4.0000,1,31737,8.5063,1000
1,0,4000,4.4000,34289.2504,9128,4.0000,3,109128,7.9430,1000
1,0,4000,4.4000,53451.0987,38711,4.0000,1,38711,8.0211,1000
1,0,4000,4.4000,25558.2566,29245,4.0000,12,579245,7.7495,1000
1,0,4000,4.4000,82978.5012,19524,4.0000,1,19524,7.6789,1000
1,0,4000,4.4000,33536.8167,24072,4.0000,3,124072,7.8860,1000
1,0,4000,4.4000,59614.9323,34753,4.0000,1,34753,8.2701,1000
1,0,4000,4.4000,160199.3706,7868,4.0000,1,7868,8.5886,1000
1,0,4000,4.4000,77861.7903,20141,4.0000,1,20141,7.6538,1000
1,0,4000,4.4000,64006.5396,28692,4.0000,1,28692,7.8100,1000
1,0,4000,4.4000,78177.2737,20830,4.0000,1,20830,8.0689,1000
1,0,4000,4.4000,28814.2201,33019,4.0000,5,233019,8.0432,1000
1,0,4000,4.4000,53408.5251,40144,4.0000,1,40144,7.8119,1000
1,0,4000,4.4000,37792.7736,30229,4.0000,2,80229,8.2278,1000
1,0,4000,4.4000,60319.0405,31093,4.0000,1,31093,8.2320,1000
1,0,4000,4.4000,58780.4481,32360,4.0000,1,32360,8.1560,1000
1,0,4000,4.4000,39628.9062,25509,4.0000,2,75509,7.3091,1000
1,0,4000,4.4000,29034.8269,25425,4.0000,5,225425,8.0762,1000
1,0,4000,4.4000,27630.7632,40262,4.0000,7,340262,7.9838,1000
1,0,4000,4.4000,92052.4704,16932,4.0000,1,16932,8.0511,1000
1,0,4000,4.4000,35734.1072,48542,4.0000,2,98542,7.9000,1000
1,0,4000,4.4000,64513.8000,27459,4.0000,1,27459,8.3176,1000
1,0,4000,4.4000,51212.2157,42686,4.0000,1,42686,7.9345,1000
1,0,4000,4.4000,38363.4731,31266,4.0000,2,81266,8.3074,1000
1,0,4000,4.4000,27846.0032,27198,4.0000,6,277198,7.9713,1000
1,0,4000,4.4000,67057.9333,27261,4.0000,1,27261,8.1413,1000
1,0,4000,4.4000,91693.5924,16587,4.0000,1,16587,8.1733,1000
1,0,4000,4.4000,59533.4644,31801,4.0000,1,31801,7.9614,1000
1,0,4000,4.4000,53864.6049,39533,4.0000,1,39533,6.6539,1000
1,0,4000,4.4000,35994.2761,43241,4.0000,2,93241,7.6755,1000
1,0,4000,4.4000,61813.3420,30905,4.0000,1,30905,8.3351,1000
1,0,4000,4.4000,49509.1879,44899,4.0000,1,44899,7.6915,1000
1,0,4000,4.4000,28551.2634,36367,4.0000,5,236367,7.9223,1000
1,0,4000,4.4000,74923.1637,22763,4.0000,1,22763,8.0806,1000
1,0,4000,4.4000,27974.8602,16326,4.0000,7,316326,7.8783,1000
1,0,4000,4.4000,31585.7219,39313,4.0000,3,139313,7.4270,1000
1,0,4000,4.4000,136163.3829,9740,4.0000,1,9740,8.2402,1000
1,0,4000,4.4000,57943.3258,33817,4.0000,1,33817,8.6005,1000
1,0,4000,4.4000,29148.6619,25922,4.0000,5,225922,8.1080,1000
1,0,4000,4.4000,174054.2373,7123,4.0000,1,7123,7.9963,1000
1,0,4000,4.4000,81626.9178,19900,4.0000,1,19900,8.1318,1000
1,0,4000,4.4000,26899.6192,29345,4.0000,8,379345,7.9916,1000
1,0,4000,4.4000,34122.5191,31084,4.0000,3,131084,8.2405,1000
1,0,4000,4.4000,54459.5229,36770,4.0000,1,36770,7.9456,1000
1,0,4000,4.4000,29747.3078,49554,4.0000,4,199554,7.7766,1000
1,0,4000,4.4000,30694.8069,38451,4.0000,4,188451,7.7814,1000
1,0,4000,4.4000,33183.3968,38418,4.0000,3,138418,8.0871,1000
1,0,4000,4.4000,59551.8919,32950,4.0000,1,32950,7.7920,1000
1,0,4000,4.4000,38047.9012,32679,4.0000,2,82679,8.3048,1000
1,0,4000,4.4000,139028.3650,9398,4.0000,1,9398,8.2399,1000
1,0,4000,4.4000,120237.0440,11577,4.0000,1,11577,7.6219,1000
1,0,4000,4.4000,26207.1904,49059,4.0000,25,1249059,8.1354,1000
1,0,4000,4.4000,92682.1513,18187,4.0000,1,18187,7.9821,1000
1,0,4000,4.4000,111574.8347,14091,4.0000,1,14091,8.3992,1000
1,0,4000,4.4000,29383.7863,30738,4.0000,7,330738,7.7782,1000
1,0,4000,4.4000,217370.2754,5201,4.0000,1,5201,8.1590,1000
1,0,4000,4.4000,29993.7080,34674,4.0000,4,184674,8.2253,1000
1,0,4000,4.4000,53715.5775,38777,4.0000,1,38777,8.4305,1000
1,0,4000,4.4000,33204.8996,43774,4.0000,3,143774,7.9103,1000
1,0,4000,4.5000,32578.3777,23161,4.0000,3,123161,7.8484,1000
1,0,4000,4.5000,39745.9037,19686,4.0000,2,69686,8.1383,1000
1,0,4000,4.5000,32725.3438,21035,4.0000,3,121035,7.9630,1000
1,0,4000,4.5000,33365.2172,10331,4.0000,3,110331,7.6978,1000
0,0,4000,4.5000,24548.8551,50000,4.0000,30,15000000,8.0507,1000
1,0,4000,4.5000,32421.5068,36208,4.0000,3,136208,7.8744,1000
1,0,4000,4.5000,25797.1173,25643,4.0000,13,625643,7.8049,1000
1,0,4000,4.5000,65897.0954,30154,4.0000,1,30154,7.9249,1000
1,0,4000,4.5000,31834.7299,35514,4.0000,3,135514,7.7829,1000
1,0,4000,4.5000,30048.7810,21002,4.0000,4,171002,7.8906,1000
1,0,4000,4.5000,27307.8383,20850,4.0000,7,320850,7.7485,1000
1,0,4000,4.5000,27248.3188,31986,4.0000,6,281986,7.2186,1000
1,0,4000,4.5000,51193.5115,38484,4.0000,1,38484,7.5219,1000
1,0,4000,4.5000,39315.3521,21663,4.0000,2,71663,8.3084,1000
1,0,4000,4.5000,54200.7292,38277,4.0000,1,38277,7.8817,1000
1,0,4000,4.5000,24518.2817,49826,4.0000,24,1199826,8.0037,1000
1,0,4000,4.5000,31810.1024,35789,4.0000,3,135789,8.3521,1000
1,0,4000,4.5000,67661.3790,25426,4.0000,1,25426,8.0271,1000
1,0,4000,4.5000,55272.9617,35384,4.0000,1,35384,7.8944,1000
1,0,4000,4.5000,27696.3458,24572,4.0000,6,274572,7.8192,1000
1,0,4000,4.5000,31670.5187,40677,4.0000,3,140677,8.0428,1000
1,0,4000,4.5000,55208.4918,36070,4.0000,1,36070,7.8325,1000
1,0,4000,4.5000,29395.3450,34979,4.0000,4,184979,7.8232,1000
1,0,4000,4.5000,33727.0431,10546,4.0000,3,110546,7.9316,1000
0,0,4000,4.5000,24219.4115,50000,4.0000,30,15000000,7.6943,1000
1,0,4000,4.5000,30506.3400,19188,4.0000,4,169188,8.1346,1000
1,0,4000,4.5000,44271.1170,5744,4.0000,2,55744,7.8934,1000
1,0,4000,4.5000,79847.8322,20469,4.0000,1,20469,8.1271,1000
1,0,4000,4.5000,56591.7796,34762,4.0000,1,34762,8.2953,1000
1,0,4000,4.5000,85784.2494,18229,4.0000,1,18229,8.1265,1000
1,0,4000,4.5000,48132.5066,48319,4.0000,1,48319,8.4003,1000
1,0,4000,4.5000,36443.1464,35908,4.0000,2,85908,7.9864,1000
1,0,4000,4.5000,51310.0538,40963,4.0000,1,40963,7.7945,1000
1,0,4000,4.5000,39104.5554,25204,4.0000,2,75204,7.7613,1000
1,0,4000,4.5000,46963.9058,49587,4.0000,1,49587,7.3180,1000
1,0,4000,4.5000,53660.4479,37612,4.0000,1,37612,8.3232,1000
1,0,4000,4.5000,27872.6632,44683,4.0000,5,244683,7.9749,1000
1,0,4000,4.5000,158287.9382,7716,4.0000,1,7716,7.9995,1000
1,0,4000,4.5000,72446.2484,22949,4.0000,1,22949,8.0997,1000
1,0,4000,4.5000,47514.4614,48942,4.0000,1,48942,8.2340,1000
1,0,4000,4.5000,27455.3092,33982,4.0000,6,283982,8.0412,1000
1,0,4000,4.5000,70689.5491,23869,4.0000,1,23869,8.2280,1000
1,0,4000,4.5000,89662.7395,16874,4.0000,1,16874,8.0585,1000
1,0,4000,4.5000,136170.5867,9496,4.0000,1,9496,8.1876,1000
1,0,4000,4.5000,65979.9080,26110,4.0000,1,26110,8.0988,1000
1,0,4000,4.5000,26045.9467,42431,4.0000,9,442431,7.7938,1000
1,0,4000,4.5000,25192.3279,44746,4.0000,15,744746,8.0433,1000
1,0,4000,4.5000,63986.4808,28200,4.0000,1,28200,8.0960,1000
1,0,4000,4.5000,24702.6840,31543,4.0000,21,1031543,8.0572,1000
1,0,4000,4.5000,33409.9360,20775,4.0000,3,120775,7.6383,1000
1,0,4000,4.5000,25535.6309,32710,4.0000,12,582710,7.6962,1000
1,0,4000,4.5000,172236.3871,7045,4.0000,1,7045,8.0481,1000
1,0,4000,4.5000,25215.8177,8746,4.0000,11,508746,7.6954,1000
1,0,4000,4.5000,48307.0515,46712,4.0000,1,46712,8.0560,1000
1,0,4000,4.5000,38581.4254,24780,4.0000,2,74780,8.1666,1000
1,0,4000,4.5000,26403.8252,16623,4.0000,8,366623,8.0846,1000
1,0,4000,4.5000,42211.8772,12752,4.0000,2,62752,7.8039,1000
1,0,4000,4.5000,25422.7824,39633,4.0000,13,639633,7.8862,1000
1,0,4000,4.5000,27750.9277,22532,4.0000,6,272532,7.9831,1000
1,0,4000,4.5000,36349.6303,33382,4.0000,2,83382,7.4154,1000
1,0,4000,4.5000,74988.7161,21611,4.0000,1,21611,8.1552,1000
1,0,4000,4.5000,72005.3286,23206,4.0000,1,23206,8.3108,1000
1,0,4000,4.5000,28300.3804,38506,4.0000,5,238506,7.4246,1000
1,0,4000,4.5000,32945.9688,24644,4.0000,3,124644,8.1417,1000
1,0,4000,4.5000,26991.2511,46166,4.0000,7,346166,7.8595,1000
1,0,4000,4.5000,27756.2595,37309,4.0000,6,287309,7.6743,1000
1,0,4000,4.5000,53629.4741,39210,4.0000,1,39210,8.1054,1000
1,0,4000,4.5000,24811.3112,43905,4.0000,19,943905,7.7516,1000
1,0,4000,4.5000,76264.5208,21700,4.0000,1,21700,8.2168,1000
1,0,4000,4.5000,159918.3884,7477,4.0000,1,7477,7.7571,1000
