entropy,totalFlips,cb,flips,variables,ratio,tries,flipsPerSecond,clauses,earlyRestarts,sat
9.1772,13000000,0.1000,50000,1000,4.2000,26,21282.1353,4200,0,0
9.1645,13000000,0.1000,50000,1000,4.2000,26,21181.3588,4200,0,0
9.1302,13000000,0.1000,50000,1000,4.2000,26,21027.6991,4200,0,0
9.1533,13000000,0.1000,50000,1000,4.2000,26,21207.7633,4200,0,0
9.1335,13000000,0.1000,50000,1000,4.2000,26,20997.3548,4200,0,0
9.1614,13000000,0.1000,50000,1000,4.2000,26,21187.7532,4200,0,0
9.1429,13000000,0.1000,50000,1000,4.2000,26,21090.0266,4200,0,0
9.1670,13000000,0.1000,50000,1000,4.2000,26,21304.7822,4200,0,0
9.1482,13000000,0.1000,50000,1000,4.2000,26,21186.3269,4200,0,0
9.1735,13000000,0.1000,50000,1000,4.2000,26,21343.6176,4200,0,0
9.1535,13000000,0.1000,50000,1000,4.2000,26,21207.8057,4200,0,0
9.1450,13000000,0.1000,50000,1000,4.2000,26,21215.8387,4200,0,0
9.1548,13000000,0.1000,50000,1000,4.2000,26,21182.8572,4200,0,0
9.1690,13000000,0.1000,50000,1000,4.2000,26,21270.7331,4200,0,0
9.1588,13000000,0.1000,50000,1000,4.2000,26,21188.9691,4200,0,0
9.1523,13000000,0.1000,50000,1000,4.2000,26,21176.7687,4200,0,0
9.1536,13000000,0.1000,50000,1000,4.2000,26,21108.7258,4200,0,0
9.1400,13000000,0.1000,50000,1000,4.2000,26,21027.8852,4200,0,0
9.1422,13000000,0.1000,50000,1000,4.2000,26,21118.4748,4200,0,0
9.1141,13000000,0.1000,50000,1000,4.2000,26,20922.7295,4200,0,0
9.1690,13000000,0.1000,50000,1000,4.2000,26,21254.3333,4200,0,0
9.1699,13000000,0.1000,50000,1000,4.2000,26,21223.7856,4200,0,0
9.1689,13000000,0.1000,50000,1000,4.2000,26,21263.7712,4200,0,0
9.1796,13000000,0.1000,50000,1000,4.2000,26,21299.8712,4200,0,0
9.1424,13000000,0.1000,50000,1000,4.2000,26,21104.5484,4200,0,0
9.1740,13000000,0.1000,50000,1000,4.2000,26,21317.0927,4200,0,0
9.1623,13000000,0.1000,50000,1000,4.2000,26,21151.2166,4200,0,0
9.1507,13000000,0.1000,50000,1000,4.2000,26,21116.4169,4200,0,0
9.1644,13000000,0.1000,50000,1000,4.2000,26,21124.6669,4200,0,0
9.1603,13000000,0.1000,50000,1000,4.2000,26,21081.7456,4200,0,0
9.1343,13000000,0.1000,50000,1000,4.2000,26,20840.4174,4200,0,0
9.1550,13000000,0.1000,50000,1000,4.2000,26,21130.6459,4200,0,0
9.1614,13000000,0.1000,50000,1000,4.2000,26,21125.2906,4200,0,0
9.1512,13000000,0.1000,50000,1000,4.2000,26,21029.1793,4200,0,0
9.1270,13000000,0.1000,50000,1000,4.2000,26,20879.3946,4200,0,0
9.1182,13000000,0.1000,50000,1000,4.2000,26,20989.9640,4200,0,0
9.1596,13000000,0.1000,50000,1000,4.2000,26,21123.3172,4200,0,0
9.1491,13000000,0.1000,50000,1000,4.2000,26,21082.1787,4200,0,0
9.1384,13000000,0.1000,50000,1000,4.2000,26,21005.4215,4200,0,0
9.1522,13000000,0.1000,50000,1000,4.2000,26,21177.1439,4200,0,0
9.1719,13000000,0.1000,50000,1000,4.2000,26,21064.1051,4200,0,0
9.1337,13000000,0.1000,50000,1000,4.2000,26,20874.0478,4200,0,0
9.1266,13000000,0.1000,50000,1000,4.2000,26,20892.6168,4200,0,0
9.1589,13000000,0.1000,50000,1000,4.2000,26,21090.3320,4200,0,0
9.1752,13000000,0.1000,50000,1000,4.2000,26,21082.3006,4200,0,0
9.1330,13000000,0.1000,50000,1000,4.2000,26,20811.1353,4200,0,0
9.1411,13000000,0.1000,50000,1000,4.2000,26,20879.3581,4200,0,0
9.1730,13000000,0.1000,50000,1000,4.2000,26,21307.4019,4200,0,0
9.2144,14000000,0.1000,50000,1000,4.2000,28,23217.1342,4200,0,0
9.1942,14000000,0.1000,50000,1000,4.2000,28,23326.4650,4200,0,0
9.1944,14000000,0.1000,50000,1000,4.2000,28,23261.0927,4200,0,0
9.1567,14000000,0.1000,50000,1000,4.2000,28,22925.5353,4200,0,0
9.1787,14000000,0.1000,50000,1000,4.2000,28,22952.8766,4200,0,0
9.1809,14000000,0.1000,50000,1000,4.2000,28,23118.7820,4200,0,0
9.1737,14000000,0.1000,50000,1000,4.2000,28,23065.0264,4200,0,0
9.1741,14000000,0.1000,50000,1000,4.2000,28,22800.8540,4200,0,0
9.2249,13000000,0.2000,50000,1000,4.2000,26,21239.0831,4200,0,0
9.2207,13000000,0.2000,50000,1000,4.2000,26,21285.6689,4200,0,0
9.2045,13000000,0.2000,50000,1000,4.2000,26,21207.4139,4200,0,0
9.2193,13000000,0.2000,50000,1000,4.2000,26,21351.0359,4200,0,0
9.2181,13000000,0.2000,50000,1000,4.2000,26,21084.6980,4200,0,0
9.2035,13000000,0.2000,50000,1000,4.2000,26,21237.9795,4200,0,0
9.2455,13000000,0.2000,50000,1000,4.2000,26,21461.0247,4200,0,0
9.2395,13000000,0.2000,50000,1000,4.2000,26,21492.7516,4200,0,0
9.2220,13000000,0.2000,50000,1000,4.2000,26,21310.7772,4200,0,0
9.1970,13000000,0.2000,50000,1000,4.2000,26,21199.9650,4200,0,0
9.2499,13000000,0.2000,50000,1000,4.2000,26,21560.6311,4200,0,0
9.2111,13000000,0.2000,50000,1000,4.2000,26,21347.7241,4200,0,0
9.2271,13000000,0.2000,50000,1000,4.2000,26,21270.9490,4200,0,0
9.2135,13000000,0.2000,50000,1000,4.2000,26,21292.0834,4200,0,0
9.2302,13000000,0.2000,50000,1000,4.2000,26,21370.7158,4200,0,0
9.2323,13000000,0.2000,50000,1000,4.2000,26,21386.2788,4200,0,0
9.2158,13000000,0.2000,50000,1000,4.2000,26,21160.2806,4200,0,0
9.2434,13000000,0.2000,50000,1000,4.2000,26,21433.0449,4200,0,0
9.2183,13000000,0.2000,50000,1000,4.2000,26,21297.2085,4200,0,0
9.2271,13000000,0.2000,50000,1000,4.2000,26,21315.0843,4200,0,0
9.1917,13000000,0.2000,50000,1000,4.2000,26,20961.7313,4200,0,0
9.2065,13000000,0.2000,50000,1000,4.2000,26,21133.3424,4200,0,0
9.2311,13000000,0.2000,50000,1000,4.2000,26,21275.8358,4200,0,0
9.2258,13000000,0.2000,50000,1000,4.2000,26,21252.8946,4200,0,0
9.2341,13000000,0.2000,50000,1000,4.2000,26,21450.1793,4200,0,0
9.2259,13000000,0.2000,50000,1000,4.2000,26,21444.1840,4200,0,0
9.2359,13000000,0.2000,50000,1000,4.2000,26,21451.3510,4200,0,0
9.1973,13000000,0.2000,50000,1000,4.2000,26,21288.5984,4200,0,0
9.2033,13000000,0.2000,50000,1000,4.2000,26,21219.6974,4200,0,0
9.2292,13000000,0.2000,50000,1000,4.2000,26,21439.2834,4200,0,0
9.2025,13000000,0.2000,50000,1000,4.2000,26,21358.9724,4200,0,0
9.2250,13000000,0.2000,50000,1000,4.2000,26,21431.7812,4200,0,0
9.2368,13000000,0.2000,50000,1000,4.2000,26,21310.4894,4200,0,0
9.2156,13000000,0.2000,50000,1000,4.2000,26,21329.2286,4200,0,0
9.2241,13000000,0.2000,50000,1000,4.2000,26,21296.1068,4200,0,0
9.2279,13000000,0.2000,50000,1000,4.2000,26,21315.7653,4200,0,0
9.2161,13000000,0.2000,50000,1000,4.2000,26,21129.8195,4200,0,0
9.2014,13000000,0.2000,50000,1000,4.2000,26,21152.2777,4200,0,0
9.2439,13000000,0.2000,50000,1000,4.2000,26,21504.4189,4200,0,0
9.2227,13000000,0.2000,50000,1000,4.2000,26,21275.1530,4200,0,0
9.2047,13000000,0.2000,50000,1000,4.2000,26,21009.1185,4200,0,0
9.2237,13000000,0.2000,50000,1000,4.2000,26,21169.9983,4200,0,0
9.1876,13000000,0.2000,50000,1000,4.2000,26,20899.4629,4200,0,0
9.2056,13000000,0.2000,50000,1000,4.2000,26,21094.5687,4200,0,0
9.2302,13000000,0.2000,50000,1000,4.2000,26,21237.3199,4200,0,0
9.2104,13000000,0.2000,50000,1000,4.2000,26,21193.3252,4200,0,0
9.2339,13000000,0.2000,50000,1000,4.2000,26,21296.8300,4200,0,0
9.1993,13000000,0.2000,50000,1000,4.2000,26,21118.4070,4200,0,0
9.2162,13000000,0.2000,50000,1000,4.2000,26,21084.8419,4200,0,0
9.2270,13000000,0.2000,50000,1000,4.2000,26,21217.8850,4200,0,0
9.2014,13000000,0.2000,50000,1000,4.2000,26,21073.1232,4200,0,0
9.2370,13000000,0.2000,50000,1000,4.2000,26,21265.0536,4200,0,0
9.2210,13000000,0.2000,50000,1000,4.2000,26,21288.5515,4200,0,0
9.2246,13000000,0.2000,50000,1000,4.2000,26,21335.3624,4200,0,0
9.2291,13000000,0.2000,50000,1000,4.2000,26,21400.1126,4200,0,0
9.2184,13000000,0.2000,50000,1000,4.2000,26,21253.4145,4200,0,0
9.2178,13000000,0.2000,50000,1000,4.2000,26,21336.9793,4200,0,0
9.2191,13000000,0.2000,50000,1000,4.2000,26,21329.8286,4200,0,0
9.2352,13000000,0.2000,50000,1000,4.2000,26,21474.4833,4200,0,0
9.2107,13000000,0.2000,50000,1000,4.2000,26,21226.6243,4200,0,0
9.2114,13000000,0.2000,50000,1000,4.2000,26,21216.1860,4200,0,0
9.2371,13000000,0.2000,50000,1000,4.2000,26,21413.1092,4200,0,0
9.2120,13000000,0.2000,50000,1000,4.2000,26,21254.5005,4200,0,0
9.2011,13000000,0.2000,50000,1000,4.2000,26,21138.8189,4200,0,0
9.2170,13000000,0.2000,50000,1000,4.2000,26,21328.9587,4200,0,0
9.2081,13000000,0.2000,50000,1000,4.2000,26,21300.6165,4200,0,0
9.2243,13000000,0.2000,50000,1000,4.2000,26,21417.2966,4200,0,0
9.2133,13000000,0.2000,50000,1000,4.2000,26,21307.6243,4200,0,0
9.2254,13000000,0.2000,50000,1000,4.2000,26,21455.8356,4200,0,0
9.1825,13000000,0.2000,50000,1000,4.2000,26,21205.0631,4200,0,0
9.2023,13000000,0.2000,50000,1000,4.2000,26,21248.2170,4200,0,0
9.2158,13000000,0.2000,50000,1000,4.2000,26,21482.7814,4200,0,0
9.2049,13000000,0.2000,50000,1000,4.2000,26,21297.0640,4200,0,0
9.2129,13000000,0.2000,50000,1000,4.2000,26,21376.6048,4200,0,0
9.2035,13000000,0.2000,50000,1000,4.2000,26,21264.5733,4200,0,0
9.2251,13000000,0.2000,50000,1000,4.2000,26,21426.1092,4200,0,0
9.2175,13000000,0.2000,50000,1000,4.2000,26,21337.1328,4200,0,0
9.2288,13000000,0.2000,50000,1000,4.2000,26,21337.2171,4200,0,0
9.2366,13000000,0.2000,50000,1000,4.2000,26,21407.1434,4200,0,0
9.2102,13000000,0.2000,50000,1000,4.2000,26,21210.2112,4200,0,0
9.2064,13000000,0.2000,50000,1000,4.2000,26,21281.6960,4200,0,0
9.2174,13000000,0.2000,50000,1000,4.2000,26,21315.5159,4200,0,0
9.2165,13000000,0.2000,50000,1000,4.2000,26,21287.4530,4200,0,0
9.2131,13000000,0.2000,50000,1000,4.2000,26,21207.6245,4200,0,0
9.2304,13000000,0.2000,50000,1000,4.2000,26,21239.3285,4200,0,0
9.2351,13000000,0.2000,50000,1000,4.2000,26,21304.2025,4200,0,0
9.2059,13000000,0.2000,50000,1000,4.2000,26,21203.5471,4200,0,0
9.1818,13000000,0.2000,50000,1000,4.2000,26,20953.1157,4200,0,0
9.2135,13000000,0.2000,50000,1000,4.2000,26,21404.8307,4200,0,0
9.2216,13000000,0.2000,50000,1000,4.2000,26,21392.7830,4200,0,0
9.2228,13000000,0.2000,50000,1000,4.2000,26,21377.6249,4200,0,0
9.2256,13000000,0.2000,50000,1000,4.2000,26,21417.3317,4200,0,0
9.2333,13000000,0.2000,50000,1000,4.2000,26,21371.0544,4200,0,0
9.2321,13000000,0.2000,50000,1000,4.2000,26,21312.7133,4200,0,0
9.2356,13000000,0.2000,50000,1000,4.2000,26,21417.8129,4200,0,0
9.2304,13000000,0.2000,50000,1000,4.2000,26,21367.3733,4200,0,0
9.2097,13000000,0.2000,50000,1000,4.2000,26,21214.3044,4200,0,0
9.2106,13000000,0.2000,50000,1000,4.2000,26,21239.1303,4200,0,0
9.2152,13000000,0.2000,50000,1000,4.2000,26,21244.9285,4200,0,0
9.2444,13000000,0.2000,50000,1000,4.2000,26,21443.8133,4200,0,0
9.2377,13000000,0.2000,50000,1000,4.2000,26,21404.8965,4200,0,0
9.2269,13000000,0.2000,50000,1000,4.2000,26,21361.7522,4200,0,0
9.2250,13000000,0.2000,50000,1000,4.2000,26,21328.8726,4200,0,0
9.2335,13000000,0.2000,50000,1000,4.2000,26,21387.2260,4200,0,0
9.2260,13000000,0.2000,50000,1000,4.2000,26,21384.0138,4200,0,0
9.1648,13000000,0.2000,50000,1000,4.2000,26,20954.0462,4200,0,0
9.2135,13000000,0.2000,50000,1000,4.2000,26,21287.1255,4200,0,0
9.2010,13000000,0.2000,50000,1000,4.2000,26,21223.8623,4200,0,0
9.2145,13000000,0.2000,50000,1000,4.2000,26,21282.3163,4200,0,0
9.2290,13000000,0.2000,50000,1000,4.2000,26,21375.2939,4200,0,0
9.2149,13000000,0.2000,50000,1000,4.2000,26,21318.3623,4200,0,0
9.2273,13000000,0.2000,50000,1000,4.2000,26,21414.3885,4200,0,0
9.2049,13000000,0.2000,50000,1000,4.2000,26,21192.5179,4200,0,0
9.2172,13000000,0.2000,50000,1000,4.2000,26,21278.5572,4200,0,0
9.2286,13000000,0.2000,50000,1000,4.2000,26,21361.8167,4200,0,0
9.2278,13000000,0.2000,50000,1000,4.2000,26,21372.9052,4200,0,0
9.2220,13000000,0.2000,50000,1000,4.2000,26,21138.3373,4200,0,0
9.2111,13000000,0.2000,50000,1000,4.2000,26,21057.4048,4200,0,0
9.2350,13000000,0.2000,50000,1000,4.2000,26,21225.7490,4200,0,0
9.2169,13000000,0.2000,50000,1000,4.2000,26,21183.6776,4200,0,0
9.2125,13000000,0.2000,50000,1000,4.2000,26,21226.4813,4200,0,0
9.2379,13000000,0.2000,50000,1000,4.2000,26,21395.7931,4200,0,0
9.2374,13000000,0.2000,50000,1000,4.2000,26,21385.3133,4200,0,0
9.2063,13000000,0.2000,50000,1000,4.2000,26,21230.6742,4200,0,0
9.2089,13000000,0.2000,50000,1000,4.2000,26,21067.0235,4200,0,0
9.1968,13000000,0.2000,50000,1000,4.2000,26,21141.7518,4200,0,0
9.2106,13000000,0.2000,50000,1000,4.2000,26,21131.5512,4200,0,0
9.2121,13000000,0.2000,50000,1000,4.2000,26,21101.4913,4200,0,0
9.2138,13000000,0.2000,50000,1000,4.2000,26,21403.2734,4200,0,0
9.2300,13000000,0.2000,50000,1000,4.2000,26,21524.2724,4200,0,0
9.2047,13000000,0.2000,50000,1000,4.2000,26,21183.8505,4200,0,0
9.2155,13000000,0.2000,50000,1000,4.2000,26,21333.9665,4200,0,0
9.2152,13000000,0.2000,50000,1000,4.2000,26,21357.0492,4200,0,0
9.2482,13000000,0.2000,50000,1000,4.2000,26,21552.3850,4200,0,0
9.2275,13000000,0.2000,50000,1000,4.2000,26,21312.6845,4200,0,0
9.2246,13000000,0.2000,50000,1000,4.2000,26,21420.0482,4200,0,0
9.2396,13000000,0.2000,50000,1000,4.2000,26,21521.0832,4200,0,0
9.2527,13000000,0.2000,50000,1000,4.2000,26,21650.7480,4200,0,0
9.2206,13000000,0.2000,50000,1000,4.2000,26,21130.9778,4200,0,0
9.2087,13000000,0.2000,50000,1000,4.2000,26,21311.0277,4200,0,0
9.2191,13000000,0.2000,50000,1000,4.2000,26,21409.2998,4200,0,0
9.2256,13000000,0.2000,50000,1000,4.2000,26,21452.1146,4200,0,0
9.2092,13000000,0.2000,50000,1000,4.2000,26,21148.5734,4200,0,0
9.2256,13000000,0.2000,50000,1000,4.2000,26,21385.4363,4200,0,0
9.2288,13000000,0.2000,50000,1000,4.2000,26,21366.4007,4200,0,0
9.2352,13000000,0.2000,50000,1000,4.2000,26,21464.9775,4200,0,0
9.2046,13000000,0.2000,50000,1000,4.2000,26,21105.9903,4200,0,0
9.2250,13000000,0.2000,50000,1000,4.2000,26,21362.2796,4200,0,0
9.2106,13000000,0.2000,50000,1000,4.2000,26,21284.5870,4200,0,0
9.2213,13000000,0.2000,50000,1000,4.2000,26,21287.6601,4200,0,0
9.2513,13000000,0.2000,50000,1000,4.2000,26,21339.5186,4200,0,0
9.2114,13000000,0.2000,50000,1000,4.2000,26,21241.3077,4200,0,0
9.2541,13000000,0.2000,50000,1000,4.2000,26,21552.6597,4200,0,0
9.2209,13000000,0.2000,50000,1000,4.2000,26,21230.1417,4200,0,0
9.2307,13000000,0.2000,50000,1000,4.2000,26,21297.4798,4200,0,0
9.1818,13000000,0.2000,50000,1000,4.2000,26,21093.0755,4200,0,0
9.2299,13000000,0.2000,50000,1000,4.2000,26,21409.5697,4200,0,0
9.2418,13000000,0.2000,50000,1000,4.2000,26,21489.1714,4200,0,0
9.2226,13000000,0.2000,50000,1000,4.2000,26,21119.7060,4200,0,0
9.2027,13000000,0.2000,50000,1000,4.2000,26,21251.9624,4200,0,0
9.2473,13000000,0.2000,50000,1000,4.2000,26,21447.9783,4200,0,0
9.2250,13000000,0.2000,50000,1000,4.2000,26,21298.5530,4200,0,0
9.1943,13000000,0.2000,50000,1000,4.2000,26,20955.9807,4200,0,0
9.1898,13000000,0.2000,50000,1000,4.2000,26,21169.3103,4200,0,0
9.2229,13000000,0.2000,50000,1000,4.2000,26,21279.1507,4200,0,0
9.1993,13000000,0.2000,50000,1000,4.2000,26,21157.3816,4200,0,0
9.2192,13000000,0.2000,50000,1000,4.2000,26,21210.4175,4200,0,0
9.2188,13000000,0.2000,50000,1000,4.2000,26,21260.9745,4200,0,0
9.2082,13000000,0.2000,50000,1000,4.2000,26,21160.9829,4200,0,0
9.2127,13000000,0.2000,50000,1000,4.2000,26,21300.6548,4200,0,0
9.2344,13000000,0.2000,50000,1000,4.2000,26,21057.6716,4200,0,0
9.2273,13000000,0.2000,50000,1000,4.2000,26,21322.4445,4200,0,0
9.2322,13000000,0.2000,50000,1000,4.2000,26,21333.0458,4200,0,0
9.1829,13000000,0.2000,50000,1000,4.2000,26,21027.5587,4200,0,0
9.2126,13000000,0.2000,50000,1000,4.2000,26,20958.2003,4200,0,0
9.2352,13000000,0.2000,50000,1000,4.2000,26,21488.3247,4200,0,0
9.2111,13000000,0.2000,50000,1000,4.2000,26,21335.4444,4200,0,0
9.2243,13000000,0.2000,50000,1000,4.2000,26,21296.5411,4200,0,0
9.2198,13000000,0.2000,50000,1000,4.2000,26,21099.5587,4200,0,0
9.2153,13000000,0.2000,50000,1000,4.2000,26,21277.9245,4200,0,0
9.2323,13000000,0.2000,50000,1000,4.2000,26,21299.8067,4200,0,0
9.2114,13000000,0.2000,50000,1000,4.2000,26,21179.1763,4200,0,0
9.2354,13000000,0.2000,50000,1000,4.2000,26,21157.9952,4200,0,0
9.2159,13000000,0.2000,50000,1000,4.2000,26,21188.8028,4200,0,0
9.2164,13000000,0.2000,50000,1000,4.2000,26,21074.7417,4200,0,0
9.2333,13000000,0.2000,50000,1000,4.2000,26,21332.1029,4200,0,0
9.2150,13000000,0.2000,50000,1000,4.2000,26,20880.8413,4200,0,0
9.2255,13000000,0.2000,50000,1000,4.2000,26,21254.4913,4200,0,0
9.2202,13000000,0.2000,50000,1000,4.2000,26,21225.1936,4200,0,0
9.2270,13000000,0.2000,50000,1000,4.2000,26,21283.6531,4200,0,0
9.1994,13000000,0.2000,50000,1000,4.2000,26,20961.2778,4200,0,0
9.2107,13000000,0.2000,50000,1000,4.2000,26,21265.6501,4200,0,0
9.2364,14000000,0.2000,50000,1000,4.2000,28,23084.0536,4200,0,0
9.2507,14000000,0.2000,50000,1000,4.2000,28,23330.5717,4200,0,0
9.2779,14500000,0.2000,50000,1000,4.2000,29,23510.1980,4200,0,0
9.2316,14000000,0.2000,50000,1000,4.2000,28,23184.8809,4200,0,0
9.2413,14000000,0.2000,50000,1000,4.2000,28,22874.5231,4200,0,0
9.2432,14000000,0.2000,50000,1000,4.2000,28,23233.5189,4200,0,0
9.2502,14500000,0.2000,50000,1000,4.2000,29,23354.7607,4200,0,0
9.2285,14000000,0.2000,50000,1000,4.2000,28,23003.5718,4200,0,0
9.2584,13000000,0.3000,50000,1000,4.2000,26,21065.4680,4200,0,0
9.2551,13000000,0.3000,50000,1000,4.2000,26,21076.7606,4200,0,0
9.2498,13000000,0.3000,50000,1000,4.2000,26,21051.6084,4200,0,0
9.2857,13000000,0.3000,50000,1000,4.2000,26,21328.0301,4200,0,0
9.2525,13000000,0.3000,50000,1000,4.2000,26,21184.8015,4200,0,0
9.2784,13000000,0.3000,50000,1000,4.2000,26,21320.3445,4200,0,0
9.2879,13000000,0.3000,50000,1000,4.2000,26,21391.9524,4200,0,0
9.2831,13000000,0.3000,50000,1000,4.2000,26,21387.5943,4200,0,0
9.2811,13000000,0.3000,50000,1000,4.2000,26,21399.3720,4200,0,0
9.2622,13000000,0.3000,50000,1000,4.2000,26,21329.3323,4200,0,0
9.2680,13000000,0.3000,50000,1000,4.2000,26,21408.8087,4200,0,0
9.2759,13000000,0.3000,50000,1000,4.2000,26,21498.0022,4200,0,0
9.2393,13000000,0.3000,50000,1000,4.2000,26,21089.8649,4200,0,0
9.2562,13000000,0.3000,50000,1000,4.2000,26,21142.9250,4200,0,0
9.2551,13000000,0.3000,50000,1000,4.2000,26,21108.0272,4200,0,0
9.2821,13000000,0.3000,50000,1000,4.2000,26,21313.5409,4200,0,0
9.2782,13000000,0.3000,50000,1000,4.2000,26,21539.7201,4200,0,0
9.2642,13000000,0.3000,50000,1000,4.2000,26,21527.3298,4200,0,0
9.2701,13000000,0.3000,50000,1000,4.2000,26,21573.8504,4200,0,0
9.2628,13000000,0.3000,50000,1000,4.2000,26,21572.1210,4200,0,0
9.2732,13000000,0.3000,50000,1000,4.2000,26,21419.4832,4200,0,0
9.2605,13000000,0.3000,50000,1000,4.2000,26,21396.5854,4200,0,0
9.2649,13000000,0.3000,50000,1000,4.2000,26,21376.0981,4200,0,0
9.2716,13000000,0.3000,50000,1000,4.2000,26,21457.9274,4200,0,0
9.2660,13000000,0.3000,50000,1000,4.2000,26,21356.4107,4200,0,0
9.2624,13000000,0.3000,50000,1000,4.2000,26,21368.1112,4200,0,0
9.2495,13000000,0.3000,50000,1000,4.2000,26,21186.5785,4200,0,0
9.2442,13000000,0.3000,50000,1000,4.2000,26,21194.6991,4200,0,0
9.2656,13000000,0.3000,50000,1000,4.2000,26,21272.4091,4200,0,0
9.2639,13000000,0.3000,50000,1000,4.2000,26,21302.5257,4200,0,0
9.2601,13000000,0.3000,50000,1000,4.2000,26,21286.4798,4200,0,0
9.2879,13000000,0.3000,50000,1000,4.2000,26,21486.2726,4200,0,0
9.2778,13000000,0.3000,50000,1000,4.2000,26,21235.5591,4200,0,0
9.2718,13000000,0.3000,50000,1000,4.2000,26,21316.6335,4200,0,0
9.2926,13000000,0.3000,50000,1000,4.2000,26,21361.8203,4200,0,0
9.2630,13000000,0.3000,50000,1000,4.2000,26,21226.7179,4200,0,0
9.3009,13000000,0.3000,50000,1000,4.2000,26,21540.6866,4200,0,0
9.2810,13000000,0.3000,50000,1000,4.2000,26,21429.3819,4200,0,0
9.2644,13000000,0.3000,50000,1000,4.2000,26,21297.0018,4200,0,0
9.3151,13000000,0.3000,50000,1000,4.2000,26,21657.2090,4200,0,0
9.2710,13000000,0.3000,50000,1000,4.2000,26,21430.5180,4200,0,0
9.2747,13000000,0.3000,50000,1000,4.2000,26,21379.1711,4200,0,0
9.2670,13000000,0.3000,50000,1000,4.2000,26,21369.1551,4200,0,0
9.2581,13000000,0.3000,50000,1000,4.2000,26,21312.1343,4200,0,0
9.2841,13000000,0.3000,50000,1000,4.2000,26,21418.4369,4200,0,0
9.2839,13000000,0.3000,50000,1000,4.2000,26,21401.3929,4200,0,0
9.3085,13000000,0.3000,50000,1000,4.2000,26,21504.2060,4200,0,0
9.2541,13000000,0.3000,50000,1000,4.2000,26,21266.8574,4200,0,0
9.2367,13000000,0.3000,50000,1000,4.2000,26,21302.0765,4200,0,0
9.2590,13000000,0.3000,50000,1000,4.2000,26,21477.6332,4200,0,0
9.2736,13000000,0.3000,50000,1000,4.2000,26,21580.6953,4200,0,0
9.2849,13000000,0.3000,50000,1000,4.2000,26,21665.5087,4200,0,0
9.2619,13000000,0.3000,50000,1000,4.2000,26,21228.7947,4200,0,0
9.2635,13000000,0.3000,50000,1000,4.2000,26,21266.3538,4200,0,0
9.2622,13000000,0.3000,50000,1000,4.2000,26,21290.3555,4200,0,0
9.2587,13000000,0.3000,50000,1000,4.2000,26,21199.2639,4200,0,0
9.2753,13000000,0.3000,50000,1000,4.2000,26,21498.3609,4200,0,0
9.2874,13000000,0.3000,50000,1000,4.2000,26,21618.7412,4200,0,0
9.2538,13000000,0.3000,50000,1000,4.2000,26,21397.7977,4200,0,0
9.2644,13000000,0.3000,50000,1000,4.2000,26,21498.9235,4200,0,0
9.2854,13000000,0.3000,50000,1000,4.2000,26,21574.5277,4200,0,0
9.3051,13500000,0.3000,50000,1000,4.2000,27,21639.6366,4200,0,0
9.2777,13000000,0.3000,50000,1000,4.2000,26,21466.1871,4200,0,0
9.2661,13000000,0.3000,50000,1000,4.2000,26,21297.5241,4200,0,0
9.2812,13000000,0.3000,50000,1000,4.2000,26,21662.6585,4200,0,0
9.2709,13000000,0.3000,50000,1000,4.2000,26,21516.4334,4200,0,0
9.2722,13000000,0.3000,50000,1000,4.2000,26,21554.7488,4200,0,0
9.2772,13000000,0.3000,50000,1000,4.2000,26,21515.3969,4200,0,0
9.2541,13000000,0.3000,50000,1000,4.2000,26,21317.7817,4200,0,0
9.2604,13000000,0.3000,50000,1000,4.2000,26,21151.1743,4200,0,0
9.2773,13000000,0.3000,50000,1000,4.2000,26,21424.6079,4200,0,0
9.2698,13000000,0.3000,50000,1000,4.2000,26,21386.4432,4200,0,0
9.2488,13000000,0.3000,50000,1000,4.2000,26,21364.9836,4200,0,0
9.2858,13000000,0.3000,50000,1000,4.2000,26,21555.9036,4200,0,0
9.2736,13000000,0.3000,50000,1000,4.2000,26,21537.7992,4200,0,0
9.2834,13000000,0.3000,50000,1000,4.2000,26,21565.1028,4200,0,0
9.2742,13000000,0.3000,50000,1000,4.2000,26,21323.4777,4200,0,0
9.2523,13000000,0.3000,50000,1000,4.2000,26,21235.1377,4200,0,0
9.2610,13000000,0.3000,50000,1000,4.2000,26,21253.7960,4200,0,0
9.2747,13000000,0.3000,50000,1000,4.2000,26,21357.4518,4200,0,0
9.2862,13000000,0.3000,50000,1000,4.2000,26,21546.6813,4200,0,0
9.2797,13000000,0.3000,50000,1000,4.2000,26,21562.4943,4200,0,0
9.2843,13000000,0.3000,50000,1000,4.2000,26,21548.1433,4200,0,0
9.2887,13000000,0.3000,50000,1000,4.2000,26,21577.4072,4200,0,0
9.2703,13000000,0.3000,50000,1000,4.2000,26,21479.6610,4200,0,0
9.2502,13000000,0.3000,50000,1000,4.2000,26,21280.6325,4200,0,0
9.2747,13000000,0.3000,50000,1000,4.2000,26,21489.0563,4200,0,0
9.2714,13000000,0.3000,50000,1000,4.2000,26,21448.2320,4200,0,0
9.2582,13000000,0.3000,50000,1000,4.2000,26,21203.8945,4200,0,0
9.2831,13000000,0.3000,50000,1000,4.2000,26,21329.7672,4200,0,0
9.2860,13000000,0.3000,50000,1000,4.2000,26,21444.3155,4200,0,0
9.2715,13000000,0.3000,50000,1000,4.2000,26,21347.5474,4200,0,0
