flipsPerSecond,minEntropy,totalFlips,ratio,entropy,lastRunEntropy,earlyRestarts,flips,cb,variables,tries,sat,clauses
21166.1465,0.5000,4500000,4.2000,1.1515,1.2989,0,25000,2.3800,500,18,0,2100
42410.0659,0.6500,22167,4.2000,0.9125,0.9125,0,22167,2.3800,500,1,1,2100
21236.3732,0.6000,4500000,4.2000,1.1283,1.2432,0,25000,2.3800,500,18,0,2100
45027.5538,0.6000,19717,4.2000,0.8929,0.8929,0,19717,2.3800,500,1,1,2100
21099.7339,0.6000,4250000,4.2000,1.1391,1.2085,0,25000,2.3800,500,17,0,2100
21183.5273,0.6500,4500000,4.2000,1.1274,1.1661,0,25000,2.3800,500,18,0,2100
34788.3887,0.4500,33198,4.2000,1.1019,0.9171,0,8198,2.3800,500,2,1,2100
25354.4143,0.6000,94483,4.2000,1.1704,0.9261,0,19483,2.3800,500,4,1,2100
35266.0582,0.5000,31245,4.2000,1.0514,0.9036,0,6245,2.3800,500,2,1,2100
21165.9869,0.6000,4250000,4.2000,1.1878,1.2900,0,25000,2.3800,500,17,0,2100
54104.8918,0.6000,14535,4.2000,0.9291,0.9291,0,14535,2.3800,500,1,1,2100
22713.7097,0.5500,186642,4.2000,1.2231,0.9383,0,11642,2.3800,500,8,1,2100
21201.0199,0.4000,4500000,4.2000,1.0700,1.2056,0,25000,2.3800,500,18,0,2100
21224.6878,0.4500,4500000,4.2000,1.1681,1.2400,0,25000,2.3800,500,18,0,2100
21246.9763,0.4500,4250000,4.2000,1.0638,1.1050,0,25000,2.3800,500,17,0,2100
71930.3089,0.5500,9362,4.2000,0.9157,0.9157,0,9362,2.3800,500,1,1,2100
21117.7565,0.4000,4250000,4.2000,1.0857,0.9580,0,25000,2.3800,500,17,0,2100
21195.5591,0.5500,4250000,4.2000,1.0923,1.1074,0,25000,2.3800,500,17,0,2100
21171.7442,0.5000,4250000,4.2000,1.1661,1.3184,0,25000,2.3800,500,17,0,2100
21124.5620,0.6500,4250000,4.2000,1.1539,1.2782,0,25000,2.3800,500,17,0,2100
21017.8297,0.4000,4250000,4.2000,1.0882,1.0430,0,25000,2.3800,500,17,0,2100
35434.5198,0.4000,32209,4.2000,1.1025,0.9117,0,7209,2.3800,500,2,1,2100
20984.5321,0.5500,4250000,4.2000,1.1694,1.2421,0,25000,2.3800,500,17,0,2100
51044.1385,0.6000,16172,4.2000,0.9296,0.9296,0,16172,2.3800,500,1,1,2100
30694.7404,0.4500,45732,4.2000,1.0512,0.9348,0,20732,2.3800,500,2,1,2100
73752.1318,0.5000,8887,4.2000,0.9056,0.9056,0,8887,2.3800,500,1,1,2100
21955.6241,0.4000,258468,4.2000,1.2092,0.9217,0,8468,2.3800,500,11,1,2100
25158.1345,0.5500,97298,4.2000,1.1514,0.9206,0,22298,2.3800,500,4,1,2100
24110.8157,0.6000,121500,4.2000,1.1438,0.9442,0,21500,2.3800,500,5,1,2100
28268.6719,0.6500,59115,4.2000,1.1547,0.9036,0,9115,2.3800,500,3,1,2100
42959.3889,0.5000,21816,4.2000,0.9140,0.9140,0,21816,2.3800,500,1,1,2100
22955.1414,0.5000,168939,4.2000,1.1517,0.8994,0,18939,2.3800,500,7,1,2100
21217.8533,0.4500,4250000,4.2000,1.1809,1.2361,0,25000,2.3800,500,17,0,2100
79950.0159,0.5500,8002,4.2000,0.9041,0.9041,0,8002,2.3800,500,1,1,2100
21272.5380,0.6500,4500000,4.2000,1.2112,1.3179,0,25000,2.3800,500,18,0,2100
26368.2677,0.6500,78653,4.2000,1.1259,0.8844,0,3653,2.3800,500,4,1,2100
21264.3581,0.4500,4500000,4.2000,1.0051,1.2288,0,25000,2.3800,500,18,0,2100
21224.7325,0.5500,4500000,4.2000,1.1167,1.2480,0,25000,2.3800,500,18,0,2100
21224.2862,0.4500,4500000,4.2000,1.1564,1.3327,0,25000,2.3800,500,18,0,2100
57563.2643,0.6500,12937,4.2000,0.9433,0.9433,0,12937,2.3800,500,1,1,2100
33514.0067,0.4500,35891,4.2000,1.1399,0.9262,0,10891,2.3800,500,2,1,2100
21146.1271,0.5000,4250000,4.2000,1.1666,1.1964,0,25000,2.3800,500,17,0,2100
67765.6909,0.5500,10259,4.2000,0.9178,0.9178,0,10259,2.3800,500,1,1,2100
21176.6070,0.6000,4500000,4.2000,1.0426,1.2634,0,25000,2.3800,500,18,0,2100
21249.3678,0.4500,4500000,4.2000,1.1312,1.2183,0,25000,2.3800,500,18,0,2100
21170.3778,0.5500,4500000,4.2000,1.1004,1.2451,0,25000,2.3800,500,18,0,2100
48677.2153,0.4500,17052,4.2000,0.9291,0.9291,0,17052,2.3800,500,1,1,2100
52764.8636,0.6500,14627,4.2000,0.9068,0.9068,0,14627,2.3800,500,1,1,2100
21065.1703,0.4500,4250000,4.2000,1.1531,1.2922,0,25000,2.3800,500,17,0,2100
21278.0142,0.5000,4500000,4.2000,1.1539,1.1725,0,25000,2.3800,500,18,0,2100
33297.8164,0.4000,36748,4.2000,1.1002,0.9285,0,11748,2.3800,500,2,1,2100
21279.7326,0.6000,4500000,4.2000,1.1624,1.2640,0,25000,2.3800,500,18,0,2100
26204.7119,0.4000,80218,4.2000,1.1313,0.9310,0,5218,2.3800,500,4,1,2100
21312.7328,0.4000,4500000,4.2000,1.1839,1.2491,0,25000,2.3800,500,18,0,2100
23312.3236,0.5500,162230,4.2000,1.1938,0.9291,0,12230,2.3800,500,7,1,2100
28844.9288,0.6500,54870,4.2000,1.0980,0.8990,0,4870,2.3800,500,3,1,2100
21763.0439,0.6000,293595,4.2000,1.2227,0.8634,0,18595,2.3800,500,12,1,2100
21166.0335,0.4500,4500000,4.2000,1.1779,1.1540,0,25000,2.3800,500,18,0,2100
35440.5640,0.4500,31357,4.2000,1.0584,0.9366,0,6357,2.3800,500,2,1,2100
21703.4829,0.6000,312154,4.2000,1.2225,0.9366,0,12154,2.3800,500,13,1,2100
23453.9788,0.6000,142067,4.2000,1.2514,0.9179,0,17067,2.3800,500,6,1,2100
21150.0488,0.6500,4250000,4.2000,1.1319,1.2451,0,25000,2.3800,500,17,0,2100
23429.6367,0.5000,146688,4.2000,1.1507,0.9329,0,21688,2.3800,500,6,1,2100
27688.9262,0.6000,64938,4.2000,1.1079,0.8683,0,14938,2.3800,500,3,1,2100
235895.0100,0.6500,1938,4.2000,0.8886,0.8886,0,1938,2.3800,500,1,1,2100
27490.0970,0.6500,64727,4.2000,1.1294,0.9029,0,14727,2.3800,500,3,1,2100
72942.6613,0.4500,8952,4.2000,0.8957,0.8957,0,8952,2.3800,500,1,1,2100
21291.3886,0.6000,4500000,4.2000,1.0891,1.1980,0,25000,2.3800,500,18,0,2100
21393.3426,0.4500,360768,4.2000,1.1782,0.8675,0,10768,2.3800,500,15,1,2100
21246.9602,0.6000,4500000,4.2000,1.1431,1.1258,0,25000,2.3800,500,18,0,2100
21090.4296,0.6500,4250000,4.2000,1.1387,1.1861,0,25000,2.3800,500,17,0,2100
24837.6363,0.6000,97978,4.2000,1.1295,0.9429,0,22978,2.3800,500,4,1,2100
25616.2314,0.5500,84626,4.2000,1.1922,0.9011,0,9626,2.3800,500,4,1,2100
27062.7728,0.5000,68943,4.2000,1.1616,0.9410,0,18943,2.3800,500,3,1,2100
49900.3517,0.5500,16477,4.2000,0.9249,0.9249,0,16477,2.3800,500,1,1,2100
21397.8318,0.5000,346663,4.2000,1.1637,0.9357,0,21663,2.3800,500,14,1,2100
21381.7541,0.4500,340122,4.2000,1.2042,0.9111,0,15122,2.3800,500,14,1,2100
27172.0648,0.4000,67949,4.2000,1.1550,0.9205,0,17949,2.3800,500,3,1,2100
21121.4052,0.5000,4250000,4.2000,1.1438,1.2078,0,25000,2.3800,500,17,0,2100
21101.6404,0.6500,4250000,4.2000,1.1432,0.9404,0,25000,2.3800,500,17,0,2100
54771.4799,0.5500,13940,4.2000,0.9351,0.9351,0,13940,2.3800,500,1,1,2100
21003.8179,0.4500,4250000,4.2000,1.1409,1.2152,0,25000,2.3800,500,17,0,2100
22785.2150,0.4000,157375,4.2000,1.2243,0.9167,0,7375,2.3800,500,7,1,2100
21064.6423,0.4500,4250000,4.2000,1.0924,1.1512,0,25000,2.3800,500,17,0,2100
47826.3122,0.5000,17651,4.2000,0.9136,0.9136,0,17651,2.3800,500,1,1,2100
44526.3958,0.6000,20779,4.2000,0.8956,0.8956,0,20779,2.3800,500,1,1,2100
90717.8093,0.5000,6791,4.2000,0.9206,0.9206,0,6791,2.3800,500,1,1,2100
65813.2788,0.4000,10592,4.2000,0.9306,0.9306,0,10592,2.3800,500,1,1,2100
23003.0294,0.6500,169536,4.2000,1.2355,0.9255,0,19536,2.3800,500,7,1,2100
21208.4080,0.4500,4500000,4.2000,1.1196,1.1878,0,25000,2.3800,500,18,0,2100
21229.6372,0.6500,4250000,4.2000,1.1428,1.1673,0,25000,2.3800,500,17,0,2100
21105.9790,0.6000,4250000,4.2000,0.9892,1.1155,0,25000,2.3800,500,17,0,2100
21060.8823,0.6500,4250000,4.2000,1.0991,1.1596,0,25000,2.3800,500,17,0,2100
61695.1455,0.4500,11919,4.2000,0.9217,0.9217,0,11919,2.3800,500,1,1,2100
21098.8084,0.6500,4250000,4.2000,1.1234,1.2209,0,25000,2.3800,500,17,0,2100
23327.5748,0.5500,160110,4.2000,1.1719,0.9256,0,10110,2.3800,500,7,1,2100
32338.5338,0.4500,40844,4.2000,1.0547,0.9393,0,15844,2.3800,500,2,1,2100
21242.6097,0.5500,4500000,4.2000,1.1386,1.2664,0,25000,2.3800,500,18,0,2100
21181.0104,0.5500,4250000,4.2000,1.1497,1.2976,0,25000,2.3800,500,17,0,2100
21249.5605,0.6000,4250000,4.2000,1.1366,1.1354,0,25000,2.3800,500,17,0,2100
34828.1862,0.6500,33060,4.2000,1.1274,0.9008,0,8060,2.3800,500,2,1,2100
21196.2559,0.4500,4500000,4.2000,1.0485,1.1895,0,25000,2.3800,500,18,0,2100
28808.5992,0.6000,56409,4.2000,1.1090,0.9275,0,6409,2.3800,500,3,1,2100
21284.9396,0.5500,4500000,4.2000,1.1510,1.3034,0,25000,2.3800,500,18,0,2100
42805.4596,0.6500,21669,4.2000,0.9352,0.9352,0,21669,2.3800,500,1,1,2100
21231.1749,0.4000,4500000,4.2000,1.1540,1.2541,0,25000,2.3800,500,18,0,2100
21180.8173,0.6500,4500000,4.2000,1.1582,1.2256,0,25000,2.3800,500,18,0,2100
21240.2679,0.6500,4250000,4.2000,1.1377,1.0927,0,25000,2.3800,500,17,0,2100
21271.3702,0.6500,4500000,4.2000,1.1764,1.2279,0,25000,2.3800,500,18,0,2100
121267.9318,0.5500,4604,4.2000,0.8857,0.8857,0,4604,2.3800,500,1,1,2100
50050.7165,0.6000,16373,4.2000,0.8746,0.8746,0,16373,2.3800,500,1,1,2100
93512.9319,0.4000,6377,4.2000,0.9248,0.9248,0,6377,2.3800,500,1,1,2100
54862.4778,0.6500,13929,4.2000,0.9303,0.9303,0,13929,2.3800,500,1,1,2100
25295.1008,0.5000,91414,4.2000,1.1907,0.9310,0,16414,2.3800,500,4,1,2100
44451.9162,0.6000,20472,4.2000,0.9118,0.9118,0,20472,2.3800,500,1,1,2100
41040.9539,0.5000,24052,4.2000,0.9221,0.9221,0,24052,2.3800,500,1,1,2100
21204.4383,0.5500,4250000,4.2000,1.0184,0.9528,0,25000,2.3800,500,17,0,2100
21220.2873,0.4500,4500000,4.2000,1.1070,1.2023,0,25000,2.3800,500,18,0,2100
21212.7290,0.5500,4500000,4.2000,1.1352,1.1124,0,25000,2.3800,500,18,0,2100
27600.2087,0.5000,67345,4.2000,1.1827,0.9229,0,17345,2.3800,500,3,1,2100
80221.8601,0.4000,7977,4.2000,0.9190,0.9190,0,7977,2.3800,500,1,1,2100
23863.8453,0.4000,128891,4.2000,1.2156,0.9060,0,3891,2.3800,500,6,1,2100
51735.5950,0.6000,15434,4.2000,0.8763,0.8763,0,15434,2.3800,500,1,1,2100
21287.6835,0.4500,4500000,4.2000,1.1901,1.2680,0,25000,2.3800,500,18,0,2100
21319.8159,0.4000,4500000,4.2000,1.1264,1.2231,0,25000,2.3800,500,18,0,2100
24377.2737,0.4500,109195,4.2000,1.1624,0.9310,0,9195,2.3800,500,5,1,2100
21922.6317,0.6000,273515,4.2000,1.2069,0.8973,0,23515,2.3800,500,11,1,2100
27225.0562,0.5000,70326,4.2000,1.1542,0.9404,0,20326,2.3800,500,3,1,2100
21294.2502,0.6500,4500000,4.2000,1.1192,1.3161,0,25000,2.3800,500,18,0,2100
35898.0123,0.6500,32141,4.2000,1.0720,0.9083,0,7141,2.3800,500,2,1,2100
21718.1394,0.5500,335349,4.2000,1.2440,0.9070,0,10349,2.3800,500,14,1,2100
23719.7059,0.6000,137608,4.2000,1.1289,0.8855,0,12608,2.3800,500,6,1,2100
70925.0915,0.4500,9472,4.2000,0.9112,0.9112,0,9472,2.3800,500,1,1,2100
24959.9580,0.6000,107952,4.2000,1.1867,0.9232,0,7952,2.3800,500,5,1,2100
21182.0405,0.6500,4500000,4.2000,1.1821,1.2826,0,25000,2.3800,500,18,0,2100
21164.6498,0.4500,4500000,4.2000,1.0360,1.1797,0,25000,2.3800,500,18,0,2100
21149.7818,0.4500,4250000,4.2000,1.1344,1.1948,0,25000,2.3800,500,17,0,2100
20813.7999,0.4000,4250000,4.2000,1.1458,1.2593,0,25000,2.3800,500,17,0,2100
21100.6955,0.5000,4250000,4.2000,1.1801,1.1702,0,25000,2.3800,500,17,0,2100
49104.7057,0.6500,16519,4.2000,0.8780,0.8780,0,16519,2.3800,500,1,1,2100
76145.9769,0.4500,8612,4.2000,0.8814,0.8814,0,8612,2.3800,500,1,1,2100
21202.6902,0.4000,4250000,4.2000,1.1425,1.2448,0,25000,2.3800,500,17,0,2100
21152.3650,0.4500,4250000,4.2000,1.0652,1.1766,0,25000,2.3800,500,17,0,2100
22231.6641,0.6500,222753,4.2000,1.1899,0.9288,0,22753,2.3800,500,9,1,2100
173267.6677,0.5000,2888,4.2000,0.9015,0.9015,0,2888,2.3800,500,1,1,2100
31012.0838,0.4000,44581,4.2000,1.1036,0.9316,0,19581,2.3800,500,2,1,2100
21108.9422,0.4500,4250000,4.2000,1.1052,1.2330,0,25000,2.3800,500,17,0,2100
40919.1736,0.4500,24127,4.2000,0.8954,0.8954,0,24127,2.3800,500,1,1,2100
21162.3094,0.5500,4250000,4.2000,1.1473,1.2120,0,25000,2.3800,500,17,0,2100
21140.8106,0.6000,4250000,4.2000,1.1590,1.3356,0,25000,2.3800,500,17,0,2100
31461.7598,0.5000,41894,4.2000,1.0845,0.9211,0,16894,2.3800,500,2,1,2100
21176.4183,0.5500,4500000,4.2000,1.1374,1.2032,0,25000,2.3800,500,18,0,2100
30380.9533,0.4500,46812,4.2000,1.0361,0.8381,0,21812,2.3800,500,2,1,2100
21233.7746,0.4500,4500000,4.2000,1.1737,1.2792,0,25000,2.3800,500,18,0,2100
21589.1766,0.5000,307928,4.2000,1.2406,0.9244,0,7928,2.3800,500,13,1,2100
21213.3494,0.5000,4500000,4.2000,1.1128,1.2301,0,25000,2.3800,500,18,0,2100
23732.4702,0.6500,134937,4.2000,1.1591,0.9288,0,9937,2.3800,500,6,1,2100
67331.9461,0.6000,9978,4.2000,0.8746,0.8746,0,9978,2.3800,500,1,1,2100
21262.0233,0.4000,4500000,4.2000,1.1188,1.0527,0,25000,2.3800,500,18,0,2100
21225.6131,0.4500,4250000,4.2000,1.1696,1.2652,0,25000,2.3800,500,17,0,2100
21358.3312,0.5000,4500000,4.2000,1.1592,1.1797,0,25000,2.3800,500,18,0,2100
22038.7300,0.5500,247599,4.2000,1.1857,0.9402,0,22599,2.3800,500,10,1,2100
23521.9933,0.5000,140818,4.2000,1.2158,0.9116,0,15818,2.3800,500,6,1,2100
34296.4593,0.4000,33070,4.2000,1.0915,0.8893,0,8070,2.3800,500,2,1,2100
21204.6955,0.4000,4500000,4.2000,1.1761,1.3276,0,25000,2.3800,500,18,0,2100
52569.1576,0.5500,15127,4.2000,0.8937,0.8937,0,15127,2.3800,500,1,1,2100
21254.7418,0.6500,4500000,4.2000,1.1345,1.2788,0,25000,2.3800,500,18,0,2100
44646.3040,0.4000,20037,4.2000,0.9229,0.9229,0,20037,2.3800,500,1,1,2100
21526.7394,0.6500,323551,4.2000,1.1326,0.9087,0,23551,2.3800,500,13,1,2100
21124.9065,0.4000,4250000,4.2000,1.1475,1.1631,0,25000,2.3800,500,17,0,2100
21200.3466,0.5500,4250000,4.2000,1.1478,1.3053,0,25000,2.3800,500,17,0,2100
63039.0484,0.6500,11285,4.2000,0.9131,0.9131,0,11285,2.3800,500,1,1,2100
21207.1322,0.5500,4250000,4.2000,1.0964,1.2819,0,25000,2.3800,500,17,0,2100
21196.3175,0.5000,4500000,4.2000,0.9825,1.2378,0,25000,2.3800,500,18,0,2100
25588.9215,0.5500,88274,4.2000,1.0457,0.9049,0,13274,2.3800,500,4,1,2100
22107.1369,0.4000,222295,4.2000,1.2152,0.8919,0,22295,2.3800,500,9,1,2100
21211.0550,0.5500,4500000,4.2000,1.1840,1.3235,0,25000,2.3800,500,18,0,2100
21341.4959,0.5000,4500000,4.2000,1.1537,1.2580,0,25000,2.3800,500,18,0,2100
21520.3905,0.4000,344378,4.2000,1.1904,0.9434,0,19378,2.3800,500,14,1,2100
21228.5487,0.6000,4500000,4.2000,1.1323,1.1687,0,25000,2.3800,500,18,0,2100
24449.3318,0.5000,114430,4.2000,1.2136,0.9290,0,14430,2.3800,500,5,1,2100
21328.9988,0.5000,4500000,4.2000,1.0912,1.1095,0,25000,2.3800,500,18,0,2100
21315.9957,0.6500,4500000,4.2000,1.1755,1.3409,0,25000,2.3800,500,18,0,2100
30110.6372,0.5000,49971,4.2000,1.0362,0.8924,0,24971,2.3800,500,2,1,2100
21268.5500,0.4500,4500000,4.2000,1.1279,1.1690,0,25000,2.3800,500,18,0,2100
32948.2153,0.6000,39128,4.2000,1.0393,0.9108,0,14128,2.3800,500,2,1,2100
21446.3209,0.6000,347107,4.2000,1.2134,0.8958,0,22107,2.3800,500,14,1,2100
21130.8909,0.4000,4250000,4.2000,1.1335,1.2250,0,25000,2.3800,500,17,0,2100
36031.4311,0.4500,31112,4.2000,1.0878,0.9090,0,6112,2.3800,500,2,1,2100
100573.4945,0.4000,5848,4.2000,0.9060,0.9060,0,5848,2.3800,500,1,1,2100
43490.8489,0.5000,21886,4.2000,0.9026,0.9026,0,21886,2.3800,500,1,1,2100
21183.2010,0.4500,4250000,4.2000,1.1769,1.3353,0,25000,2.3800,500,17,0,2100
174913.6402,0.4000,2854,4.2000,0.8970,0.8970,0,2854,2.3800,500,1,1,2100
22779.0624,0.5000,174336,4.2000,1.2289,0.9197,0,24336,2.3800,500,7,1,2100
21677.1073,0.4000,258609,4.2000,1.2389,0.9243,0,8609,2.3800,500,11,1,2100
23479.7703,0.4000,140163,4.2000,1.2054,0.8856,0,15163,2.3800,500,6,1,2100
21243.3919,0.5000,4250000,4.2000,1.1334,1.2883,0,25000,2.3800,500,17,0,2100
21184.8836,0.5500,4500000,4.2000,1.0718,1.1671,0,25000,2.3800,500,18,0,2100
21183.7755,0.6500,4500000,4.2000,1.1862,1.2818,0,25000,2.3800,500,18,0,2100
20977.5038,0.6500,4250000,4.2000,1.1365,1.1872,0,25000,2.3800,500,17,0,2100
57780.5481,0.5500,12981,4.2000,0.9313,0.9313,0,12981,2.3800,500,1,1,2100
30141.3169,0.6000,48262,4.2000,1.0612,0.9207,0,23262,2.3800,500,2,1,2100
34823.1446,0.4000,33860,4.2000,1.0726,0.9364,0,8860,2.3800,500,2,1,2100
23822.9480,0.5000,124865,4.2000,1.1666,0.9159,0,24865,2.3800,500,5,1,2100
25570.0710,0.6500,85450,4.2000,1.1064,0.9080,0,10450,2.3800,500,4,1,2100
21002.1607,0.5500,4250000,4.2000,1.1860,1.2140,0,25000,2.3800,500,17,0,2100
53333.9587,0.5000,14704,4.2000,0.9207,0.9207,0,14704,2.3800,500,1,1,2100
33570.2629,0.5500,38345,4.2000,1.1396,0.8791,0,13345,2.3800,500,2,1,2100
21163.9556,0.5500,4250000,4.2000,1.1754,1.1740,0,25000,2.3800,500,17,0,2100
21265.7803,0.5000,4500000,4.2000,1.1480,1.1591,0,25000,2.3800,500,18,0,2100
138900.3860,0.4000,3882,4.2000,0.8786,0.8786,0,3882,2.3800,500,1,1,2100
22377.5406,0.4500,209367,4.2000,1.2295,0.9104,0,9367,2.3800,500,9,1,2100
31428.2145,0.5000,43443,4.2000,1.0854,0.9262,0,18443,2.3800,500,2,1,2100
33224.4077,0.6000,37595,4.2000,1.1279,0.9291,0,12595,2.3800,500,2,1,2100
94299.2191,0.6000,6437,4.2000,0.9086,0.9086,0,6437,2.3800,500,1,1,2100
51429.9018,0.6000,15919,4.2000,0.9178,0.9178,0,15919,2.3800,500,1,1,2100
21162.9094,0.4500,4250000,4.2000,1.1620,1.2151,0,25000,2.3800,500,17,0,2100
24839.4527,0.4000,108492,4.2000,1.1452,0.9266,0,8492,2.3800,500,5,1,2100
21227.1171,0.4500,4500000,4.2000,1.0745,0.0000,0,25000,2.3800,500,18,0,2100
30396.1725,0.4500,47972,4.2000,1.0919,0.9343,0,22972,2.3800,500,2,1,2100
21885.4141,0.6000,269414,4.2000,1.1763,0.9483,0,19414,2.3800,500,11,1,2100
21194.1323,0.4000,4500000,4.2000,1.0905,1.1049,0,25000,2.3800,500,18,0,2100
29988.6912,0.5000,49739,4.2000,1.1021,0.9330,0,24739,2.3800,500,2,1,2100
21189.9485,0.6500,4250000,4.2000,1.0936,1.2749,0,25000,2.3800,500,17,0,2100
30048.6212,0.4500,48705,4.2000,1.1437,0.9266,0,23705,2.3800,500,2,1,2100
25196.8301,0.4000,96831,4.2000,1.2172,0.9487,0,21831,2.3800,500,4,1,2100
32002.4162,0.4000,40954,4.2000,1.1153,0.9062,0,15954,2.3800,500,2,1,2100
21057.5000,0.6000,4250000,4.2000,1.1018,1.1131,0,25000,2.3800,500,17,0,2100
21914.9515,0.4500,266172,4.2000,1.1805,0.8868,0,16172,2.3800,500,11,1,2100
22610.6743,0.4500,190143,4.2000,1.2098,0.8865,0,15143,2.3800,500,8,1,2100
25445.6439,0.5500,95774,4.2000,1.2116,0.9347,0,20774,2.3800,500,4,1,2100
34490.6657,0.6000,34847,4.2000,1.0537,0.9057,0,9847,2.3800,500,2,1,2100
21182.1275,0.6000,4500000,4.2000,1.1822,1.3094,0,25000,2.3800,500,18,0,2100
21198.1577,0.6500,4500000,4.2000,1.0611,1.0645,0,25000,2.3800,500,18,0,2100
21245.0995,0.4500,4500000,4.2000,1.1666,1.2727,0,25000,2.3800,500,18,0,2100
21667.0014,0.4000,408830,4.2000,1.2086,0.9020,0,8830,2.3800,500,17,1,2100
22229.9069,0.4000,4500000,4.2000,1.0680,1.2545,0,25000,2.3800,500,18,0,2100
24991.7733,0.5500,136917,4.2000,1.1494,0.9220,0,11917,2.3800,500,6,1,2100
22681.2674,0.6500,4750000,4.2000,1.1613,1.2886,0,25000,2.3800,500,19,0,2100
22999.9672,0.4000,163675,4.2000,1.1770,0.9253,0,13675,2.3800,500,7,1,2100
21066.4185,0.5500,4250000,4.2000,1.1416,1.2607,0,25000,2.3800,500,17,0,2100
21018.5224,0.6000,4250000,4.2000,1.2080,1.2720,0,25000,2.3800,500,17,0,2100
21940.8433,0.4500,260456,4.2000,1.2111,0.9156,0,10456,2.3800,500,11,1,2100
21303.0335,0.5000,4500000,4.2000,1.1547,1.1738,0,25000,2.3800,500,18,0,2100
36152.2343,0.4000,30897,4.2000,1.0757,0.9123,0,5897,2.3800,500,2,1,2100
106138.0312,0.5500,5722,4.2000,0.9053,0.9053,0,5722,2.3800,500,1,1,2100
24932.1770,0.5500,109058,4.2000,1.2302,0.9213,0,9058,2.3800,500,5,1,2100
31937.1857,0.5000,41478,4.2000,1.1232,0.9199,0,16478,2.3800,500,2,1,2100
25918.8115,0.6000,82424,4.2000,1.1581,0.8986,0,7424,2.3800,500,4,1,2100
85072.5890,0.4500,7351,4.2000,0.9177,0.9177,0,7351,2.3800,500,1,1,2100
25287.0352,0.6000,97040,4.2000,1.1639,0.9331,0,22040,2.3800,500,4,1,2100
21302.5645,0.4500,4500000,4.2000,1.1567,1.2069,0,25000,2.3800,500,18,0,2100
24456.4335,0.6000,111797,4.2000,1.1854,0.9273,0,11797,2.3800,500,5,1,2100
21232.8511,0.4000,4500000,4.2000,1.1612,1.2752,0,25000,2.3800,500,18,0,2100
21697.3150,0.5500,4500000,4.2000,1.1504,1.2281,0,25000,2.3800,500,18,0,2100
21063.5670,0.4500,4250000,4.2000,1.1526,1.2619,0,25000,2.3800,500,17,0,2100
32266.9320,0.5500,40402,4.2000,1.0860,0.9221,0,15402,2.3800,500,2,1,2100
21117.2509,0.6000,4250000,4.2000,1.1298,1.1732,0,25000,2.3800,500,17,0,2100
26117.3871,0.6000,79003,4.2000,1.1251,0.8969,0,4003,2.3800,500,4,1,2100
26885.0658,0.6500,69432,4.2000,1.1982,0.9294,0,19432,2.3800,500,3,1,2100
94673.3710,0.6500,6239,4.2000,0.9079,0.9079,0,6239,2.3800,500,1,1,2100
21002.5526,0.4500,4250000,4.2000,1.1989,1.2898,0,25000,2.3800,500,17,0,2100
21552.3060,0.4000,4500000,4.2000,1.1931,1.2002,0,25000,2.3800,500,18,0,2100
35096.2230,0.5500,32238,4.2000,1.0883,0.9309,0,7238,2.3800,500,2,1,2100
34971.5437,0.4000,33438,4.2000,1.0871,0.9034,0,8438,2.3800,500,2,1,2100
74367.1700,0.6000,8900,4.2000,0.9283,0.9283,0,8900,2.3800,500,1,1,2100
33822.2860,0.5500,36579,4.2000,1.0336,0.8923,0,11579,2.3800,500,2,1,2100
41200.5476,0.5000,23833,4.2000,0.9118,0.9118,0,23833,2.3800,500,1,1,2100
52037.3269,0.6500,15453,4.2000,0.9296,0.9296,0,15453,2.3800,500,1,1,2100
21207.1908,0.4500,4250000,4.2000,1.1230,1.2252,0,25000,2.3800,500,17,0,2100
25727.5020,0.6000,91193,4.2000,1.1390,0.9412,0,16193,2.3800,500,4,1,2100
21224.2699,0.6000,4500000,4.2000,1.1202,1.1754,0,25000,2.3800,500,18,0,2100
58595.0787,0.4000,12664,4.2000,0.9305,0.9305,0,12664,2.3800,500,1,1,2100
25684.8985,0.6000,87322,4.2000,1.1884,0.9128,0,12322,2.3800,500,4,1,2100
31061.3355,0.5500,45393,4.2000,1.0373,0.9218,0,20393,2.3800,500,2,1,2100
21605.1113,0.4500,304669,4.2000,1.2537,0.9112,0,4669,2.3800,500,13,1,2100
30950.8255,0.5500,45894,4.2000,1.0482,0.9318,0,20894,2.3800,500,2,1,2100
21607.6309,0.4500,4500000,4.2000,1.0738,1.1953,0,25000,2.3800,500,18,0,2100
23366.1294,0.5000,184619,4.2000,1.1914,0.9240,0,9619,2.3800,500,8,1,2100
21061.3516,0.6000,4250000,4.2000,1.1700,1.1756,0,25000,2.3800,500,17,0,2100
21218.9133,0.4000,4250000,4.2000,1.1990,1.3286,0,25000,2.3800,500,17,0,2100
21230.0978,0.5000,4250000,4.2000,1.1508,1.0483,0,25000,2.3800,500,17,0,2100
21823.3122,0.5500,4500000,4.2000,1.1228,1.1098,0,25000,2.3800,500,18,0,2100
22472.4210,0.4500,4500000,4.2000,1.1271,1.2690,0,25000,2.3800,500,18,0,2100
23049.1261,0.6000,363862,4.2000,1.1847,0.8915,0,13862,2.3800,500,15,1,2100
23150.1238,0.4500,4750000,4.2000,1.1478,1.1694,0,25000,2.3800,500,19,0,2100
47392.0287,0.4500,22192,4.2000,0.9009,0.9009,0,22192,2.3800,500,1,1,2100
